,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
20,20,19,150,418,202,118,61,261,77,23,173,138,41,1897,Giannis Antetokounmpo,78,173,['SMALL FORWARD'],antetgi01,60,MILWAUKEE BUCKS,122,totals_2014.csv
21,21,29,242,1643,541,415,51,477,77,77,743,459,167,2982,Carmelo Anthony,145,224,['POWER FORWARD'],anthoca01,95,NEW YORK KNICKS,198,totals_2014.csv
22,22,31,0,6,2,0,4,5,12,0,2,2,0,37,Joel Anthony,2,4,['CENTER'],anthojo01,0,MIAMI HEAT,1,totals_2014.csv
23,23,31,2,26,6,0,8,18,21,0,10,2,0,149,Joel Anthony,13,13,['CENTER'],anthojo01,3,BOSTON CELTICS,2,totals_2014.csv
24,24,31,58,294,66,171,12,152,50,26,123,50,56,925,Pero Antić,57,126,['CENTER'],anticpe01,19,ATLANTA HAWKS,55,totals_2014.csv
25,25,28,191,853,193,442,20,376,77,77,389,149,180,2723,Trevor Ariza,99,179,['SMALL FORWARD'],arizatr01,126,WASHINGTON WIZARDS,132,totals_2014.csv
26,26,29,5,19,16,0,4,28,15,1,9,7,0,97,Hilton Armstrong,19,11,['CENTER'],armsthi01,4,GOLDEN STATE WARRIORS,6,totals_2014.csv
27,27,25,61,410,62,64,47,158,68,1,162,53,24,1161,Darrell Arthur,52,185,['SMALL FORWARD'],arthuda01,39,DENVER NUGGETS,58,totals_2014.csv
28,28,27,25,190,126,0,37,277,48,19,101,78,0,968,Ömer Aşık,101,92,['CENTER'],asikom01,14,HOUSTON ROCKETS,59,totals_2014.csv
29,29,26,10,24,6,11,0,4,10,0,7,6,1,82,D.J. Augustin,0,7,['POINT GUARD'],augusdj01,1,TORONTO RAPTORS,9,totals_2014.csv
30,30,26,303,694,221,321,3,111,61,9,291,195,132,1857,D.J. Augustin,15,140,['POINT GUARD'],augusdj01,52,CHICAGO BULLS,116,totals_2014.csv
31,31,28,28,102,20,0,10,83,26,14,52,8,0,429,Gustavo Ayón,42,47,['CENTER'],ayongu01,25,ATLANTA HAWKS,29,totals_2014.csv
32,32,26,60,174,55,0,25,169,73,10,101,38,0,952,Jeff Ayres,89,146,['POWER FORWARD'],pendeje02,13,SAN ANTONIO SPURS,63,totals_2014.csv
33,33,23,3,30,0,27,0,13,14,0,8,0,6,132,Chris Babb,4,13,['SHOOTING GUARD'],babbch01,6,BOSTON CELTICS,3,totals_2014.csv
34,34,24,29,154,18,95,11,70,27,2,60,14,36,473,Luke Babbitt,18,52,['POWER FORWARD'],babbilu01,7,NEW ORLEANS PELICANS,15,totals_2014.csv
35,35,31,32,131,39,25,4,32,20,0,56,31,7,368,Leandro Barbosa,5,30,['POINT GUARD'],barbole01,7,PHOENIX SUNS,19,totals_2014.csv
36,36,29,303,656,100,231,0,138,79,1,254,79,73,1471,J.J. Barea,16,129,['POINT GUARD'],bareajo01,26,MINNESOTA TIMBERWOLVES,125,totals_2014.csv
37,37,28,45,502,102,108,52,153,42,39,222,84,30,1257,Andrea Bargnani,69,100,['CENTER'],bargnan01,14,NEW YORK KNICKS,58,totals_2014.csv
38,38,21,116,679,181,190,20,245,78,24,271,130,66,2204,Harrison Barnes,66,158,['SMALL FORWARD'],barneha02,65,GOLDEN STATE WARRIORS,84,totals_2014.csv
39,39,33,125,527,90,283,28,232,63,40,231,66,97,1735,Matt Barnes,60,185,['SMALL FORWARD'],barnema02,56,LOS ANGELES CLIPPERS,85,totals_2014.csv
40,40,23,33,156,32,33,7,58,41,0,65,26,10,387,Will Barton,16,31,['SHOOTING GUARD'],bartowi01,9,PORTLAND TRAIL BLAZERS,18,totals_2014.csv
41,41,28,87,725,239,6,71,309,82,73,352,205,2,2266,Brandon Bass,161,190,['POWER FORWARD'],bassbr01,36,BOSTON CELTICS,102,totals_2014.csv
42,42,35,63,275,23,210,39,104,73,56,105,15,73,1468,Shane Battier,34,124,['SMALL FORWARD'],battish01,50,MIAMI HEAT,21,totals_2014.csv
43,43,25,420,819,203,402,57,495,82,82,381,163,145,2956,Nicolas Batum,116,156,['SMALL FORWARD'],batumni01,75,PORTLAND TRAIL BLAZERS,208,totals_2014.csv
44,44,25,66,239,57,83,5,51,31,5,90,45,25,650,Jerryd Bayless,8,72,['POINT GUARD'],bayleje01,20,MEMPHIS GRIZZLIES,22,totals_2014.csv
45,45,25,128,378,61,129,4,72,41,14,158,49,51,1036,Jerryd Bayless,14,89,['POINT GUARD'],bayleje01,40,BOSTON CELTICS,60,totals_2014.csv
46,46,27,34,163,21,0,5,88,53,4,71,19,0,491,Aron Baynes,57,77,['CENTER'],baynear01,2,SAN ANTONIO SPURS,36,totals_2014.csv
47,47,24,20,97,36,39,6,35,44,0,36,19,10,268,Kent Bazemore,5,42,['SHOOTING GUARD'],bazemke01,12,GOLDEN STATE WARRIORS,28,totals_2014.csv
48,48,24,71,246,73,89,7,72,23,15,111,47,33,643,Kent Bazemore,5,60,['SHOOTING GUARD'],bazemke01,31,LOS ANGELES LAKERS,51,totals_2014.csv
49,49,20,243,1149,189,343,18,219,73,73,481,149,138,2530,Bradley Beal,54,153,['SHOOTING GUARD'],bealbr01,71,WASHINGTON WIZARDS,128,totals_2014.csv
50,50,25,42,355,79,54,21,141,55,2,177,61,21,831,Michael Beasley,31,93,['SMALL FORWARD'],beaslmi01,23,MIAMI HEAT,57,totals_2014.csv
51,51,27,179,695,131,293,7,208,80,25,337,111,126,2016,Marco Belinelli,18,130,['SMALL FORWARD'],belinma01,50,SAN ANTONIO SPURS,95,totals_2014.csv
52,52,20,17,225,69,53,8,106,52,0,80,44,13,663,Anthony Bennett,49,93,['POWER FORWARD'],bennean01,21,CLEVELAND CAVALIERS,47,totals_2014.csv
53,53,25,151,481,102,255,23,124,56,55,199,83,92,1751,Patrick Beverley,72,174,['POINT GUARD'],beverpa01,77,HOUSTON ROCKETS,66,totals_2014.csv
54,54,27,0,1,6,0,0,15,6,0,1,1,0,45,Andris Biedriņš,2,6,['CENTER'],biedran01,0,UTAH JAZZ,2,totals_2014.csv
55,55,37,42,79,12,48,1,24,19,7,24,10,14,309,Chauncey Billups,4,25,['SHOOTING GUARD'],billuch01,8,DETROIT PISTONS,25,totals_2014.csv
56,56,21,8,144,89,0,86,261,77,9,88,46,0,1072,Bismack Biyombo,105,124,['CENTER'],biyombi01,7,CHARLOTTE BOBCATS,40,totals_2014.csv
57,57,24,70,393,121,2,21,229,78,13,210,77,0,1214,DeJuan Blair,139,192,['POWER FORWARD'],blairde01,60,DALLAS MAVERICKS,77,totals_2014.csv
58,58,33,205,233,35,131,2,95,27,27,88,28,52,891,Steve Blake,8,49,['POINT GUARD'],blakest01,34,LOS ANGELES LAKERS,71,totals_2014.csv
59,59,33,102,120,8,79,6,51,28,1,45,5,27,607,Steve Blake,5,36,['POINT GUARD'],blakest01,20,GOLDEN STATE WARRIORS,31,totals_2014.csv
60,60,27,112,674,221,54,38,270,73,7,321,164,15,1618,Andray Blatche,120,166,['POWER FORWARD'],blatcan01,75,BROOKLYN NETS,110,totals_2014.csv
61,61,24,235,556,237,140,14,175,43,40,265,183,50,1416,Eric Bledsoe,27,99,['POINT GUARD'],bledser01,69,PHOENIX SUNS,143,totals_2014.csv
62,62,21,1,4,5,1,0,3,3,0,2,1,0,15,Vander Blue,0,1,['SHOOTING GUARD'],blueva01,0,BOSTON CELTICS,2,totals_2014.csv
63,63,33,3,6,3,6,0,3,6,0,3,3,3,55,Keith Bogans,0,2,['SHOOTING GUARD'],boganke01,1,BOSTON CELTICS,1,totals_2014.csv
64,64,29,112,375,64,0,121,489,67,67,235,22,0,1769,Andrew Bogut,182,210,['CENTER'],bogutan01,47,GOLDEN STATE WARRIORS,97,totals_2014.csv
65,65,33,31,164,12,98,11,114,61,0,73,9,42,690,Matt Bonner,16,49,['POWER FORWARD'],bonnema01,15,SAN ANTONIO SPURS,16,totals_2014.csv
66,66,26,64,403,76,2,45,230,72,45,222,47,0,1553,Trevor Booker,149,131,['POWER FORWARD'],booketr01,41,WASHINGTON WIZARDS,58,totals_2014.csv
67,67,32,118,980,193,2,22,495,76,76,447,148,0,2141,Carlos Boozer,137,216,['POWER FORWARD'],boozeca01,53,CHICAGO BULLS,154,totals_2014.csv
68,68,29,87,953,272,218,78,424,79,79,492,223,74,2531,Chris Bosh,98,192,['CENTER'],boshch01,80,MIAMI HEAT,125,totals_2014.csv
69,69,23,85,825,112,200,11,178,60,58,361,90,79,1855,Avery Bradley,48,145,['SHOOTING GUARD'],bradlav01,63,BOSTON CELTICS,96,totals_2014.csv
70,70,34,74,332,94,2,88,264,73,15,179,61,0,1414,Elton Brand,97,192,['CENTER'],brandel01,40,ATLANTA HAWKS,60,totals_2014.csv
71,71,27,135,807,227,211,30,144,81,81,388,163,59,2609,Corey Brewer,63,210,['SMALL FORWARD'],breweco01,151,MINNESOTA TIMBERWOLVES,105,totals_2014.csv
72,72,28,10,15,2,8,1,12,23,3,3,0,1,158,Ronnie Brewer,2,4,['SMALL FORWARD'],brewero02,6,HOUSTON ROCKETS,2,totals_2014.csv
73,73,28,0,0,0,0,0,0,1,0,0,0,0,2,Ronnie Brewer,0,0,['SMALL FORWARD'],brewero02,0,CHICAGO BULLS,0,totals_2014.csv
74,74,29,83,263,44,132,6,39,43,0,104,37,54,716,Aaron Brooks,23,76,['POINT GUARD'],brookaa01,25,HOUSTON ROCKETS,51,totals_2014.csv
75,75,29,150,318,51,116,7,58,29,12,129,46,42,841,Aaron Brooks,20,70,['POINT GUARD'],brookaa01,27,DENVER NUGGETS,66,totals_2014.csv
76,76,25,4,24,14,4,1,18,10,0,9,11,2,73,MarShon Brooks,1,5,['SHOOTING GUARD'],brookma01,1,BOSTON CELTICS,7,totals_2014.csv
77,77,25,0,13,4,2,0,4,7,0,5,3,0,15,MarShon Brooks,1,0,['SHOOTING GUARD'],brookma01,1,GOLDEN STATE WARRIORS,0,totals_2014.csv
78,78,25,21,88,26,19,3,22,18,0,43,18,11,228,MarShon Brooks,8,16,['SHOOTING GUARD'],brookma01,12,LOS ANGELES LAKERS,17,totals_2014.csv
79,79,23,41,86,13,30,3,20,26,0,26,9,3,224,Lorenzo Brown,8,19,['POINT GUARD'],brownlo01,13,PHILADELPHIA 76ERS,16,totals_2014.csv
80,80,28,5,28,9,2,0,12,10,1,8,7,0,103,Shannon Brown,1,12,['SHOOTING GUARD'],brownsh01,1,SAN ANTONIO SPURS,8,totals_2014.csv
81,81,28,4,38,12,0,0,9,19,0,16,8,0,148,Shannon Brown,6,12,['SHOOTING GUARD'],brownsh01,12,NEW YORK KNICKS,10,totals_2014.csv
82,82,35,38,73,21,16,1,24,6,6,31,18,3,177,Kobe Bryant,2,9,['SHOOTING GUARD'],bryanko01,7,LOS ANGELES LAKERS,34,totals_2014.csv
83,83,25,31,254,39,120,2,84,41,8,100,32,42,751,Chase Budinger,19,58,['SMALL FORWARD'],budinch01,19,MINNESOTA TIMBERWOLVES,24,totals_2014.csv
84,84,22,12,121,9,73,1,43,43,0,43,7,22,395,Reggie Bullock,11,26,['SMALL FORWARD'],bullore01,9,LOS ANGELES CLIPPERS,13,totals_2014.csv
85,85,21,396,897,113,336,6,171,70,68,341,102,111,2262,Trey Burke,37,145,['POINT GUARD'],burketr01,42,UTAH JAZZ,131,totals_2014.csv
86,86,22,212,831,373,143,14,198,78,12,380,279,50,2193,Alec Burks,59,190,['SHOOTING GUARD'],burksal01,69,UTAH JAZZ,149,totals_2014.csv
87,87,33,56,354,56,147,11,142,34,13,137,47,53,821,Caron Butler,16,64,['SMALL FORWARD'],butleca01,23,MILWAUKEE BUCKS,52,totals_2014.csv
88,88,33,26,186,19,102,6,66,22,0,76,16,45,598,Caron Butler,5,56,['SMALL FORWARD'],butleca01,24,OKLAHOMA CITY THUNDER,8,totals_2014.csv
89,89,24,175,693,338,240,36,243,67,67,275,260,68,2591,Jimmy Butler,87,106,['SHOOTING GUARD'],butleji01,127,CHICAGO BULLS,102,totals_2014.csv
90,90,34,17,110,14,62,9,35,50,2,51,8,26,378,Rasual Butler,6,30,['SHOOTING GUARD'],butlera01,7,INDIANA PACERS,11,totals_2014.csv
91,91,24,10,48,9,17,0,19,14,0,15,8,5,146,Dwight Buycks,4,11,['POINT GUARD'],buyckdw01,8,TORONTO RAPTORS,10,totals_2014.csv
92,92,26,27,203,42,0,28,79,24,19,85,32,0,480,Andrew Bynum,47,28,['CENTER'],bynuman01,6,CLEVELAND CAVALIERS,30,totals_2014.csv
93,93,26,2,22,7,0,1,13,2,0,9,5,0,36,Andrew Bynum,6,3,['CENTER'],bynuman01,0,INDIANA PACERS,4,totals_2014.csv
94,94,31,216,430,121,62,7,75,56,3,184,97,20,1054,Will Bynum,24,121,['POINT GUARD'],bynumwi01,39,DETROIT PISTONS,103,totals_2014.csv
95,95,24,207,311,72,61,8,114,71,7,142,44,19,1173,Nick Calathes,23,117,['SHOOTING GUARD'],calatni01,66,MEMPHIS GRIZZLIES,101,totals_2014.csv
96,96,32,377,748,63,425,11,163,81,81,341,52,191,2468,José Calderón,29,136,['POINT GUARD'],caldejo01,69,DALLAS MAVERICKS,103,totals_2014.csv
97,97,20,55,460,61,185,12,118,80,41,182,47,59,1583,Kentavious Caldwell-Pope,38,145,['SHOOTING GUARD'],caldwke01,75,DETROIT PISTONS,28,totals_2014.csv
98,98,22,22,87,29,55,4,17,22,0,31,21,18,252,Isaiah Canaan,7,25,['POINT GUARD'],canaais01,8,HOUSTON ROCKETS,21,totals_2014.csv
99,99,27,134,642,141,268,21,296,73,73,302,109,97,2341,DeMarre Carroll,107,188,['SMALL FORWARD'],carrode01,108,ATLANTA HAWKS,79,totals_2014.csv
100,100,37,212,811,196,371,35,217,81,0,330,161,146,1973,Vince Carter,67,209,['SHOOTING GUARD'],cartevi01,61,DALLAS MAVERICKS,108,totals_2014.csv
101,101,22,441,1054,367,208,43,336,70,70,427,258,55,2414,Michael Carter-Williams,101,213,['POINT GUARD'],cartemi01,130,PHILADELPHIA 76ERS,247,totals_2014.csv
102,102,25,88,410,122,176,14,205,71,2,173,83,61,1283,Omri Casspi,55,100,['POWER FORWARD'],casspom01,44,HOUSTON ROCKETS,72,totals_2014.csv
103,103,27,357,560,163,226,16,173,73,73,254,121,87,2178,Mario Chalmers,41,210,['POINT GUARD'],chalmma01,119,MIAMI HEAT,162,totals_2014.csv
104,104,31,59,322,155,1,63,370,55,55,191,98,0,1662,Tyson Chandler,159,145,['CENTER'],chandty01,36,NEW YORK KNICKS,71,totals_2014.csv
105,105,26,114,738,152,351,31,236,62,55,307,110,122,1927,Wilson Chandler,58,193,['SMALL FORWARD'],chandwi01,46,DENVER NUGGETS,79,totals_2014.csv
106,106,30,2,0,0,0,0,3,4,0,0,0,0,24,Josh Childress,0,1,['SMALL FORWARD'],childjo01,1,NEW ORLEANS PELICANS,1,totals_2014.csv
107,107,27,8,62,24,31,3,25,31,0,22,18,9,198,Dionte Christmas,13,19,['SMALL FORWARD'],chrisdi01,2,PHOENIX SUNS,6,totals_2014.csv
108,108,26,16,240,24,116,19,107,45,17,90,14,40,698,Earl Clark,20,61,['POWER FORWARD'],clarkea01,16,CLEVELAND CAVALIERS,30,totals_2014.csv
109,109,26,2,21,10,6,6,14,9,0,7,8,1,70,Earl Clark,2,6,['POWER FORWARD'],clarkea01,1,NEW YORK KNICKS,1,totals_2014.csv
110,110,22,15,67,7,31,2,16,23,0,26,5,11,172,Ian Clark,3,24,['SHOOTING GUARD'],clarkia01,8,UTAH JAZZ,14,totals_2014.csv
111,111,25,12,42,11,18,3,30,21,0,17,10,3,184,Victor Claver,9,16,['SMALL FORWARD'],clavevi01,3,PORTLAND TRAIL BLAZERS,11,totals_2014.csv
112,112,25,248,500,68,174,5,143,82,6,207,53,60,2014,Norris Cole,17,156,['POINT GUARD'],coleno01,77,MIAMI HEAT,127,totals_2014.csv
113,113,35,4,24,4,3,1,12,22,1,11,3,0,172,Jason Collins,7,30,['CENTER'],collija04,8,BROOKLYN NETS,7,totals_2014.csv
114,114,26,297,694,224,189,15,141,80,35,324,192,71,2069,Darren Collison,47,150,['POINT GUARD'],collida01,93,LOS ANGELES CLIPPERS,132,totals_2014.csv
115,115,33,104,241,93,17,28,177,81,0,134,66,4,1353,Nick Collison,116,187,['POWER FORWARD'],collini01,30,OKLAHOMA CITY THUNDER,71,totals_2014.csv
116,116,26,441,1030,276,291,13,172,73,73,463,225,105,2446,Mike Conley,41,141,['POINT GUARD'],conlemi01,110,MEMPHIS GRIZZLIES,150,totals_2014.csv
117,117,29,18,117,14,79,7,25,41,0,55,10,33,265,Chris Copeland,7,38,['SMALL FORWARD'],copelch01,3,INDIANA PACERS,14,totals_2014.csv
118,118,23,207,1191,595,7,91,613,71,71,591,432,0,2298,DeMarcus Cousins,218,270,['CENTER'],couside01,109,SACRAMENTO KINGS,251,totals_2014.csv
119,119,23,0,14,0,11,0,3,7,0,6,0,4,34,Robert Covington,2,3,['SMALL FORWARD'],covinro01,2,HOUSTON ROCKETS,1,totals_2014.csv
120,120,21,6,33,4,14,1,8,15,0,12,3,6,100,Allen Crabbe,1,10,['SHOOTING GUARD'],crabbal01,2,PORTLAND TRAIL BLAZERS,3,totals_2014.csv
121,121,33,223,1011,322,446,12,124,69,24,421,279,161,2094,Jamal Crawford,34,120,['SHOOTING GUARD'],crawfja01,59,LOS ANGELES CLIPPERS,135,totals_2014.csv
122,122,25,224,455,126,157,3,102,39,35,188,110,50,1198,Jordan Crawford,18,76,['POINT GUARD'],crawfjo02,34,BOSTON CELTICS,84,totals_2014.csv
123,123,25,57,333,43,128,2,53,42,0,139,36,40,661,Jordan Crawford,10,44,['SHOOTING GUARD'],crawfjo02,13,GOLDEN STATE WARRIORS,50,totals_2014.csv
124,124,23,60,296,61,151,21,148,78,8,130,46,50,1254,Jae Crowder,46,100,['SMALL FORWARD'],crowdja01,59,DALLAS MAVERICKS,41,totals_2014.csv
125,125,26,83,509,67,5,58,218,81,7,236,38,0,1635,Dante Cunningham,112,146,['POWER FORWARD'],cunnida01,62,MINNESOTA TIMBERWOLVES,42,totals_2014.csv
126,126,22,3,2,2,1,0,1,5,0,1,0,0,22,Jared Cunningham,0,3,['SHOOTING GUARD'],cunnija01,0,ATLANTA HAWKS,2,totals_2014.csv
127,127,22,5,19,14,6,0,4,8,0,5,13,1,58,Jared Cunningham,1,13,['SHOOTING GUARD'],cunnija01,3,SACRAMENTO KINGS,0,totals_2014.csv
128,128,23,0,0,0,0,0,0,1,0,0,0,0,4,Seth Curry,0,0,['POINT GUARD'],curryse01,0,MEMPHIS GRIZZLIES,0,totals_2014.csv
129,129,23,0,3,0,1,0,1,1,0,1,0,1,9,Seth Curry,0,0,['POINT GUARD'],curryse01,2,CLEVELAND CAVALIERS,0,totals_2014.csv
130,130,25,666,1383,348,615,14,288,78,78,652,308,261,2846,Stephen Curry,46,194,['POINT GUARD'],curryst01,128,GOLDEN STATE WARRIORS,294,totals_2014.csv
131,131,32,38,377,137,1,94,341,80,68,214,101,0,1614,Samuel Dalembert,200,210,['CENTER'],dalemsa01,41,DALLAS MAVERICKS,90,totals_2014.csv
132,132,22,5,31,0,25,0,4,5,1,15,0,12,75,Troy Daniels,0,6,['SHOOTING GUARD'],danietr01,0,HOUSTON ROCKETS,3,totals_2014.csv
133,133,26,11,97,10,39,1,32,34,0,34,8,7,238,Luigi Datome,14,20,['SMALL FORWARD'],datomlu01,6,DETROIT PISTONS,11,totals_2014.csv
134,134,22,28,128,53,10,8,71,51,0,54,34,2,575,Brandon Davies,38,92,['POWER FORWARD'],daviebr01,24,PHILADELPHIA 76ERS,35,totals_2014.csv
135,135,20,105,1005,440,9,189,466,67,66,522,348,2,2358,Anthony Davis,207,200,['POWER FORWARD'],davisan02,89,NEW ORLEANS PELICANS,109,totals_2014.csv
136,136,24,27,290,89,0,43,168,63,4,155,47,0,956,Ed Davis,92,114,['POWER FORWARD'],davised01,17,MEMPHIS GRIZZLIES,40,totals_2014.csv
137,137,28,70,512,114,10,22,195,45,43,232,77,4,1354,Glen Davis,87,111,['POWER FORWARD'],davisgl01,46,ORLANDO MAGIC,59,totals_2014.csv
138,138,28,7,81,23,1,7,48,23,1,39,18,0,308,Glen Davis,21,48,['POWER FORWARD'],davisgl01,12,LOS ANGELES CLIPPERS,17,totals_2014.csv
139,139,25,2,13,3,8,0,5,8,0,3,2,0,33,Austin Daye,2,4,['SMALL FORWARD'],dayeau01,0,TORONTO RAPTORS,0,totals_2014.csv
140,140,25,6,55,7,29,4,17,14,1,21,4,12,115,Austin Daye,3,14,['SMALL FORWARD'],dayeau01,4,SAN ANTONIO SPURS,5,totals_2014.csv
141,141,26,32,93,22,31,3,39,26,3,42,18,10,301,Nando De Colo,6,25,['SMALL FORWARD'],decolna01,15,SAN ANTONIO SPURS,21,totals_2014.csv
142,142,26,33,60,13,22,3,20,21,0,22,13,8,193,Nando De Colo,8,23,['SMALL FORWARD'],decolna01,7,TORONTO RAPTORS,14,totals_2014.csv
143,143,24,0,1,2,0,0,0,4,0,0,1,0,6,Dewayne Dedmon,0,1,['CENTER'],dedmode01,0,GOLDEN STATE WARRIORS,0,totals_2014.csv
144,144,24,3,29,13,0,9,38,11,0,15,7,0,150,Dewayne Dedmon,11,28,['CENTER'],dedmode01,0,PHILADELPHIA 76ERS,9,totals_2014.csv
145,145,24,2,53,17,0,13,51,16,6,23,13,0,234,Dewayne Dedmon,27,37,['CENTER'],dedmode01,7,ORLANDO MAGIC,9,totals_2014.csv
146,146,23,187,296,48,155,5,94,72,4,122,38,57,1271,Matthew Dellavedova,29,121,['SHOOTING GUARD'],dellama01,33,CLEVELAND CAVALIERS,60,totals_2014.csv
147,147,28,85,354,124,62,4,118,23,23,160,101,17,860,Luol Deng,40,53,['SMALL FORWARD'],denglu01,24,CHICAGO BULLS,59,totals_2014.csv
148,148,28,98,506,144,127,5,144,40,40,211,111,40,1353,Luol Deng,59,58,['SMALL FORWARD'],denglu01,38,CLEVELAND CAVALIERS,55,totals_2014.csv
149,149,24,313,1407,630,210,28,292,79,79,604,519,64,3017,DeMar DeRozan,51,197,['SHOOTING GUARD'],derozde01,86,TORONTO RAPTORS,176,totals_2014.csv
150,150,31,222,580,92,112,32,252,79,24,302,68,45,1974,Boris Diaw,74,140,['POWER FORWARD'],diawbo01,44,SAN ANTONIO SPURS,121,totals_2014.csv
151,151,24,39,227,93,1,50,197,60,15,113,59,1,818,Gorgui Dieng,103,108,['CENTER'],dienggo01,30,MINNESOTA TIMBERWOLVES,54,totals_2014.csv
152,152,27,19,86,8,59,2,22,24,0,32,5,19,265,Toney Douglas,4,34,['POINT GUARD'],douglto01,6,GOLDEN STATE WARRIORS,16,totals_2014.csv
153,153,27,49,104,26,43,3,47,27,17,41,20,12,410,Toney Douglas,14,47,['POINT GUARD'],douglto01,13,MIAMI HEAT,18,totals_2014.csv
154,154,27,51,252,82,132,16,103,49,8,111,66,51,1016,Chris Douglas-Roberts,16,61,['SMALL FORWARD'],douglch01,29,CHARLOTTE BOBCATS,36,totals_2014.csv
155,155,27,447,1093,416,299,22,176,76,75,552,316,122,2668,Goran Dragić,69,206,['SHOOTING GUARD'],dragigo01,104,PHOENIX SUNS,213,totals_2014.csv
156,156,20,35,769,328,2,131,631,81,81,479,137,0,2619,Andre Drummond,440,273,['CENTER'],drumman01,101,DETROIT PISTONS,110,totals_2014.csv
157,157,28,104,447,58,225,10,124,74,43,196,38,81,1729,Jared Dudley,36,146,['SMALL FORWARD'],dudleja01,41,LOS ANGELES CLIPPERS,56,totals_2014.csv
158,158,37,220,906,316,5,139,563,74,74,444,231,0,2158,Tim Duncan,158,134,['CENTER'],duncati01,43,SAN ANTONIO SPURS,159,totals_2014.csv
159,159,33,186,774,164,324,46,299,82,61,333,140,123,2584,Mike Dunleavy,46,163,['SMALL FORWARD'],dunlemi02,64,CHICAGO BULLS,108,totals_2014.csv
