,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
90,90,24,25.9,0.0,-9.8,-3.3,4.8,0.2,0.132,32,153,Mateen Cleaves,-6.5,0.7000000000000001,-0.4,8.8,['POINT GUARD'],cleavma01,2.3,SACRAMENTO KINGS,0.118,2.8,0.486,27.3,28.1,-0.30000000000000004,-0.30000000000000004,-0.08199999999999999,advanced_2002.csv
91,91,34,8.5,1.9,0.7000000000000001,0.8,18.5,3.2,0.309,58,2080,Derrick Coleman,-0.1,9.2,2.7,16.2,['POWER FORWARD'],colemde01,1.1,PHILADELPHIA 76ERS,0.113,13.9,0.524,12.5,21.0,1.4,5.9,0.135,advanced_2002.csv
92,92,33,23.3,0.4,-5.7,-2.9,7.2,0.0,0.253,47,693,Bimbo Coles,-2.8,2.1,0.4,8.8,['POINT GUARD'],colesbi01,1.0,CLEVELAND CAVALIERS,0.13699999999999998,4.7,0.45899999999999996,16.0,12.8,-0.7000000000000001,0.4,0.027000000000000003,advanced_2002.csv
93,93,24,4.1,0.7000000000000001,-5.3,-2.1,16.2,0.1,0.337,25,365,Jason Collier,-3.2,9.6,0.30000000000000004,11.1,['CENTER'],collija02,0.9,HOUSTON ROCKETS,0.011000000000000001,12.8,0.486,10.6,15.5,-0.30000000000000004,0.4,0.057,advanced_2002.csv
94,94,23,6.6,1.2,-1.3,-0.8,13.3,1.0,0.528,70,1440,Jarron Collins,-0.5,11.5,2.3,11.5,['CENTER'],collija03,1.1,UTAH JAZZ,0.003,12.4,0.532,11.7,15.0,0.2,3.3,0.111,advanced_2002.csv
95,95,23,8.4,2.4,-0.9,1.6,13.6,2.0,0.59,77,1407,Jason Collins,-2.5,10.5,1.0,10.7,['CENTER'],collija04,1.1,NEW JERSEY NETS,0.006999999999999999,12.0,0.5,17.1,13.5,0.4,3.0,0.104,advanced_2002.csv
96,96,26,6.7,2.8,-5.0,-1.3,14.0,0.1,0.33299999999999996,7,131,Chris Crawford,-3.7,7.8,0.0,11.5,['POWER FORWARD'],crawfch01,0.8,ATLANTA HAWKS,0.022000000000000002,10.9,0.514,16.2,21.3,-0.1,0.1,0.035,advanced_2002.csv
97,97,21,21.8,0.8,-2.2,-2.8,7.2,0.2,0.07,23,481,Jamal Crawford,0.6000000000000001,1.2,0.4,15.3,['POINT GUARD'],crawfja01,2.0,CHICAGO BULLS,0.31,4.1,0.555,14.2,21.5,0.0,0.6000000000000001,0.055,advanced_2002.csv
98,98,22,10.8,0.0,-10.7,-4.6,4.0,0.0,0.41700000000000004,6,27,Joe Crispin,-6.1,0.0,-0.1,5.0,['POINT GUARD'],crispjo01,1.9,LOS ANGELES LAKERS,0.33299999999999996,2.0,0.35200000000000004,6.6,25.2,-0.1,0.0,-0.066,advanced_2002.csv
99,99,22,30.9,0.0,0.4,-4.3,7.1,0.1,0.14300000000000002,15,129,Joe Crispin,4.7,1.7000000000000002,0.4,19.6,['POINT GUARD'],crispjo01,1.6,PHOENIX SUNS,0.625,4.4,0.58,13.1,23.8,0.1,0.5,0.17800000000000002,advanced_2002.csv
100,100,26,10.1,1.6,-1.1,-0.5,18.8,1.4,0.254,76,1286,Austin Croshere,-0.6000000000000001,6.7,1.2,14.3,['POWER FORWARD'],croshau01,1.1,INDIANA PACERS,0.324,12.9,0.518,11.9,19.9,0.30000000000000004,2.6,0.098,advanced_2002.csv
101,101,32,29.2,0.1,-1.6,-3.1,8.9,0.4,0.317,41,802,John Crotty,1.5,2.4,1.8,14.5,['POINT GUARD'],crottjo01,1.3,UTAH JAZZ,0.332,5.6,0.599,17.7,16.2,0.1,2.2,0.129,advanced_2002.csv
102,102,25,21.6,0.8,-3.4,-1.5,8.5,0.6000000000000001,0.171,58,501,Vonteego Cummings,-1.9,3.2,0.0,11.8,['POINT GUARD'],cummivo01,1.9,PHILADELPHIA 76ERS,0.24600000000000002,5.9,0.477,15.2,21.7,-0.2,0.6000000000000001,0.06,advanced_2002.csv
103,103,37,11.9,0.5,-3.4,-2.7,7.8,0.6000000000000001,0.107,56,886,Dell Curry,-0.7000000000000001,2.9,0.6000000000000001,12.0,['SHOOTING GUARD'],curryde01,1.3,TORONTO RAPTORS,0.37799999999999995,5.2,0.495,10.1,20.8,-0.30000000000000004,1.2,0.063,advanced_2002.csv
104,104,19,4.0,3.4,-4.4,-1.7000000000000002,16.8,0.8,0.424,72,1150,Eddy Curry,-2.6,11.0,1.0,14.4,['CENTER'],curryed01,0.7000000000000001,CHICAGO BULLS,0.0,13.8,0.54,13.4,20.7,-0.7000000000000001,1.8,0.075,advanced_2002.csv
105,105,33,10.1,0.4,-2.8,0.4,9.4,1.6,0.33,82,1912,Michael Curry,-3.2,0.9,0.7000000000000001,6.2,['SHOOTING GUARD'],currymi01,1.3,DETROIT PISTONS,0.094,5.2,0.521,16.0,9.3,-0.4,2.3,0.057,advanced_2002.csv
106,106,20,4.8,5.6,-3.5,2.2,27.3,0.4,0.36,34,177,Samuel Dalembert,-5.7,16.2,-0.2,13.2,['CENTER'],dalemsa01,1.8,PHILADELPHIA 76ERS,0.0,21.8,0.44,19.5,18.6,-0.1,0.30000000000000004,0.07200000000000001,advanced_2002.csv
107,107,26,7.8,6.5,-1.9,1.7000000000000002,13.9,1.1,0.44,73,1740,Erick Dampier,-3.6,10.0,-0.8,11.3,['CENTER'],dampier01,0.5,GOLDEN STATE WARRIORS,0.0,11.9,0.484,21.4,17.6,0.0,0.30000000000000004,0.009000000000000001,advanced_2002.csv
108,108,26,17.2,0.4,0.2,-0.7000000000000001,7.8,2.3,0.34299999999999997,82,2175,Antonio Daniels,0.8,1.3,3.7,13.4,['SHOOTING GUARD'],daniean01,1.2,SAN ANTONIO SPURS,0.32,4.7,0.534,9.0,16.6,1.2,5.9,0.131,advanced_2002.csv
109,109,33,8.7,2.1,-0.1,1.1,19.4,3.6,0.37200000000000005,77,2978,Antonio Davis,-1.2,9.5,3.0,14.8,['POWER FORWARD'],davisan01,1.0,TORONTO RAPTORS,0.001,14.3,0.49700000000000005,12.4,19.6,1.4,6.5,0.105,advanced_2002.csv
110,110,22,37.3,1.0,4.2,0.1,8.8,3.8,0.252,82,3318,Baron Davis,4.1,3.2,4.4,18.2,['POINT GUARD'],davisba01,2.8,CHARLOTTE HORNETS,0.35600000000000004,6.0,0.498,14.2,23.9,5.2,8.2,0.118,advanced_2002.csv
111,111,32,6.2,2.6,2.4,1.8,20.7,3.1,0.366,78,2447,Dale Davis,0.6000000000000001,12.4,5.4,16.6,['CENTER'],davisda01,1.4,PORTLAND TRAIL BLAZERS,0.0,16.5,0.551,8.4,13.7,2.7,8.5,0.168,advanced_2002.csv
