,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
47,47,28,281,543,95,288,25,298,67,67,228,73,110,2058,Patrick Beverley,95,222,['SHOOTING GUARD'],beverpa01,99,HOUSTON ROCKETS,100,totals_2017.csv
48,48,24,74,339,234,0,91,410,81,27,179,125,0,1793,Bismack Biyombo,157,202,['CENTER'],biyombi01,25,ORLANDO MAGIC,95,totals_2017.csv
49,49,28,79,356,61,177,20,187,65,1,151,45,56,1190,Nemanja Bjelica,57,154,['POWER FORWARD'],bjeline01,40,MINNESOTA TIMBERWOLVES,59,totals_2017.csv
50,50,25,39,294,109,2,44,199,67,16,150,82,1,1091,Tarik Black,144,173,['CENTER'],blackta01,29,LOS ANGELES LAKERS,58,totals_2017.csv
51,51,27,418,1034,458,310,31,268,66,66,449,388,104,2176,Eric Bledsoe,52,164,['POINT GUARD'],bledser01,91,PHOENIX SUNS,224,totals_2017.csv
52,52,27,90,611,167,277,3,174,55,54,269,146,99,1482,Bojan Bogdanovic,23,99,['SMALL FORWARD'],bogdabo02,24,BROOKLYN NETS,93,totals_2017.csv
53,53,27,21,234,76,115,4,66,26,0,107,71,45,601,Bojan Bogdanovic,14,47,['SMALL FORWARD'],bogdabo02,10,WASHINGTON WIZARDS,38,totals_2017.csv
54,54,32,49,81,11,1,25,162,26,21,38,3,0,582,Andrew Bogut,56,84,['CENTER'],bogutan01,13,DALLAS MAVERICKS,43,totals_2017.csv
55,55,32,0,0,0,0,0,0,1,0,0,0,0,1,Andrew Bogut,0,2,['CENTER'],bogutan01,0,CLEVELAND CAVALIERS,0,totals_2017.csv
56,56,23,2,16,6,4,2,13,12,0,9,3,1,53,Joel Bolomboy,4,1,['POWER FORWARD'],bolomjo01,1,UTAH JAZZ,2,totals_2017.csv
57,57,20,268,1431,441,405,21,203,78,78,606,367,147,2730,Devin Booker,46,242,['SHOOTING GUARD'],bookede01,72,PHOENIX SUNS,241,totals_2017.csv
58,58,29,138,591,110,78,28,428,71,43,305,74,25,1754,Trevor Booker,143,152,['POWER FORWARD'],booketr01,75,BROOKLYN NETS,127,totals_2017.csv
59,59,26,122,775,93,277,11,269,55,55,359,68,108,1835,Avery Bradley,65,141,['SHOOTING GUARD'],bradlav01,68,BOSTON CELTICS,88,totals_2017.csv
60,60,30,61,227,44,94,12,93,58,8,94,32,22,923,Corey Brewer,21,104,['SMALL FORWARD'],breweco01,37,HOUSTON ROCKETS,36,totals_2017.csv
61,61,30,36,121,24,24,8,41,24,3,53,18,5,358,Corey Brewer,11,29,['SMALL FORWARD'],breweco01,24,LOS ANGELES LAKERS,19,totals_2017.csv
62,62,24,317,635,126,193,12,166,75,28,290,109,78,1982,Malcolm Brogdon,47,140,['SHOOTING GUARD'],brogdma01,84,MILWAUKEE BUCKS,113,totals_2017.csv
63,63,32,125,300,40,128,9,51,65,0,121,32,48,894,Aaron Brooks,18,93,['POINT GUARD'],brookaa01,25,INDIANA PACERS,66,totals_2017.csv
64,64,24,6,41,0,24,1,20,9,0,14,0,6,143,Anthony Brown,6,13,['SMALL FORWARD'],brownan02,5,NEW ORLEANS PELICANS,5,totals_2017.csv
65,65,24,2,9,0,3,0,5,2,0,4,0,1,16,Anthony Brown,2,2,['SMALL FORWARD'],brownan02,0,ORLANDO MAGIC,1,totals_2017.csv
66,66,32,14,60,2,35,0,6,25,0,23,2,14,123,Bobby Brown,0,5,['POINT GUARD'],brownbo02,1,HOUSTON ROCKETS,5,totals_2017.csv
67,67,20,64,423,124,135,18,175,78,20,192,85,46,1341,Jaylen Brown,45,142,['SMALL FORWARD'],brownja02,35,BOSTON CELTICS,68,totals_2017.csv
68,68,23,47,141,22,95,8,69,54,2,52,17,29,521,Nicolas Brussino,26,43,['SHOOTING GUARD'],brussni01,17,DALLAS MAVERICKS,26,totals_2017.csv
69,69,25,29,128,7,73,3,51,31,5,54,5,28,467,Reggie Bullock,13,22,['SMALL FORWARD'],bullore01,18,DETROIT PISTONS,10,totals_2017.csv
70,70,24,100,255,29,70,5,40,57,0,116,22,31,703,Trey Burke,7,54,['POINT GUARD'],burketr01,11,WASHINGTON WIZARDS,48,totals_2017.csv
71,71,25,30,248,78,76,5,103,42,0,99,60,25,653,Alec Burks,17,50,['SHOOTING GUARD'],burksal01,18,UTAH JAZZ,35,totals_2017.csv
72,72,27,417,1252,676,248,32,341,76,75,570,585,91,2809,Jimmy Butler,129,112,['SMALL FORWARD'],butleji01,143,CHICAGO BULLS,159,totals_2017.csv
73,73,21,4,16,0,6,1,5,9,0,6,0,2,40,Bruno Caboclo,5,4,['SMALL FORWARD'],cabocbr01,2,TORONTO RAPTORS,2,totals_2017.csv
74,74,35,51,77,4,34,1,34,24,11,32,4,12,292,Jose Calderon,8,22,['POINT GUARD'],caldejo01,7,LOS ANGELES LAKERS,26,totals_2017.csv
75,75,35,37,57,8,30,0,25,17,2,23,7,8,247,Jose Calderon,7,14,['POINT GUARD'],caldejo01,4,ATLANTA HAWKS,15,totals_2017.csv
76,76,23,193,928,185,437,12,193,76,75,370,154,153,2529,Kentavious Caldwell-Pope,55,118,['SHOOTING GUARD'],caldwke01,89,DETROIT PISTONS,86,totals_2017.csv
77,77,25,37,173,33,94,1,44,39,0,63,30,25,592,Isaiah Canaan,6,35,['SHOOTING GUARD'],canaais01,22,CHICAGO BULLS,21,totals_2017.csv
78,78,22,63,563,177,0,79,348,65,59,362,94,0,1551,Clint Capela,178,179,['CENTER'],capelca01,34,HOUSTON ROCKETS,87,totals_2017.csv
79,79,30,74,550,117,320,27,212,72,72,220,89,109,1882,DeMarre Carroll,63,143,['SMALL FORWARD'],carrode01,81,TORONTO RAPTORS,54,totals_2017.csv
80,80,40,133,490,115,296,36,191,73,15,193,88,112,1799,Vince Carter,36,163,['SMALL FORWARD'],cartevi01,60,MEMPHIS GRIZZLIES,50,totals_2017.csv
81,81,25,113,306,77,64,23,129,45,19,112,58,15,846,Michael Carter-Williams,24,102,['POINT GUARD'],cartemi01,38,CHICAGO BULLS,66,totals_2017.csv
82,82,28,26,117,21,29,1,70,22,2,53,12,11,397,Omri Casspi,20,23,['POWER FORWARD'],casspom01,10,SACRAMENTO KINGS,17,totals_2017.csv
83,83,28,0,9,0,4,0,1,1,0,5,0,2,24,Omri Casspi,1,3,['POWER FORWARD'],casspom01,0,NEW ORLEANS PELICANS,2,totals_2017.csv
84,84,28,11,38,8,10,2,14,13,0,19,5,2,222,Omri Casspi,6,24,['POWER FORWARD'],casspom01,13,MINNESOTA TIMBERWOLVES,10,totals_2017.csv
85,85,23,80,481,151,2,44,254,75,21,255,101,0,1421,Willie Cauley-Stein,85,147,['CENTER'],caulewi01,53,SACRAMENTO KINGS,69,totals_2017.csv
86,86,34,30,228,124,0,24,386,47,46,153,91,0,1298,Tyson Chandler,153,126,['CENTER'],chandty01,33,PHOENIX SUNS,65,totals_2017.csv
87,87,29,141,939,194,326,30,357,71,33,433,141,110,2197,Wilson Chandler,103,172,['SMALL FORWARD'],chandwi01,51,DENVER NUGGETS,114,totals_2017.csv
88,88,19,60,632,181,224,70,252,82,75,284,113,72,1743,Marquese Chriss,96,263,['POWER FORWARD'],chrisma01,67,PHOENIX SUNS,108,totals_2017.csv
89,89,25,4,43,29,0,6,30,29,0,19,21,0,219,Rakeem Christmas,26,37,['POWER FORWARD'],chrisra01,3,INDIANA PACERS,8,totals_2017.csv
90,90,24,130,223,31,63,7,68,64,1,77,17,12,973,Semaj Christon,19,79,['POINT GUARD'],chrisse01,28,OKLAHOMA CITY THUNDER,43,totals_2017.csv
91,91,25,90,433,58,163,8,99,77,0,211,44,61,1137,Ian Clark,22,77,['SHOOTING GUARD'],clarkia01,39,GOLDEN STATE WARRIORS,55,totals_2017.csv
92,92,24,213,1071,168,356,8,197,82,19,477,134,117,2397,Jordan Clarkson,49,150,['SHOOTING GUARD'],clarkjo01,88,LOS ANGELES LAKERS,164,totals_2017.csv
93,93,28,14,52,10,13,0,11,13,0,16,8,3,125,Norris Cole,0,18,['POINT GUARD'],coleno01,8,OKLAHOMA CITY THUNDER,7,totals_2017.csv
94,94,29,312,714,171,175,9,129,68,64,340,147,73,2063,Darren Collison,23,119,['POINT GUARD'],collida01,67,SACRAMENTO KINGS,114,totals_2017.csv
95,95,36,12,23,8,1,2,22,20,0,14,5,0,128,Nick Collison,9,17,['POWER FORWARD'],collini01,2,OKLAHOMA CITY THUNDER,4,totals_2017.csv
96,96,29,433,1009,368,419,19,210,69,68,464,316,171,2292,Mike Conley,31,126,['POINT GUARD'],conlemi01,92,MEMPHIS GRIZZLIES,156,totals_2017.csv
97,97,24,28,72,9,33,2,42,39,1,37,7,17,316,Pat Connaughton,10,23,['SHOOTING GUARD'],connapa01,6,PORTLAND TRAIL BLAZERS,17,totals_2017.csv
98,98,23,12,25,2,14,0,3,5,0,11,0,5,77,Quinn Cook,0,6,['POINT GUARD'],cookqu01,1,DALLAS MAVERICKS,8,totals_2017.csv
99,99,23,14,41,3,12,0,3,9,0,22,2,6,111,Quinn Cook,1,7,['POINT GUARD'],cookqu01,3,NEW ORLEANS PELICANS,5,totals_2017.csv
100,100,26,266,1118,549,267,74,468,55,55,505,423,95,1891,DeMarcus Cousins,115,203,['CENTER'],couside01,75,SACRAMENTO KINGS,207,totals_2017.csv
101,101,26,66,314,121,96,19,174,17,17,142,94,36,574,DeMarcus Cousins,37,75,['CENTER'],couside01,25,NEW ORLEANS PELICANS,62,totals_2017.csv
102,102,26,102,732,174,412,69,344,67,67,292,143,137,2119,Robert Covington,92,203,['SMALL FORWARD'],covinro01,127,PHILADELPHIA 76ERS,131,totals_2017.csv
103,103,24,94,647,124,302,20,207,79,7,303,105,134,2254,Allen Crabbe,19,171,['SHOOTING GUARD'],crabbal01,54,PORTLAND TRAIL BLAZERS,62,totals_2017.csv
104,104,36,214,870,203,322,14,112,82,1,359,174,116,2157,Jamal Crawford,17,115,['SHOOTING GUARD'],crawfja01,61,LOS ANGELES CLIPPERS,134,totals_2017.csv
105,105,28,57,218,26,95,2,30,19,0,105,20,37,442,Jordan Crawford,4,30,['SHOOTING GUARD'],crawfjo02,11,NEW ORLEANS PELICANS,25,totals_2017.csv
106,106,26,155,720,217,394,23,367,72,72,333,176,157,2335,Jae Crowder,48,161,['SMALL FORWARD'],crowdja01,73,BOSTON CELTICS,80,totals_2017.csv
107,107,29,37,359,27,181,28,221,66,35,174,16,71,1649,Dante Cunningham,56,100,['POWER FORWARD'],cunnida01,39,NEW ORLEANS PELICANS,28,totals_2017.csv
108,108,26,189,703,100,322,7,154,70,42,338,85,137,2029,Seth Curry,25,126,['POINT GUARD'],curryse01,79,DALLAS MAVERICKS,92,totals_2017.csv
109,109,28,524,1443,362,789,17,292,79,79,675,325,324,2638,Stephen Curry,61,183,['POINT GUARD'],curryst01,142,GOLDEN STATE WARRIORS,239,totals_2017.csv
110,110,25,46,495,54,355,4,78,67,3,185,43,138,1183,Troy Daniels,22,90,['SHOOTING GUARD'],danietr01,20,MEMPHIS GRIZZLIES,45,totals_2017.csv
111,111,23,157,1526,647,134,167,712,75,75,770,519,40,2708,Anthony Davis,172,168,['CENTER'],davisan02,94,NEW ORLEANS PELICANS,181,totals_2017.csv
112,112,20,2,47,18,0,17,40,36,0,24,10,0,238,Deyonta Davis,20,40,['CENTER'],davisde01,3,MEMPHIS GRIZZLIES,8,totals_2017.csv
113,113,27,26,142,81,0,22,148,46,12,75,50,0,789,Ed Davis,96,137,['POWER FORWARD'],davised01,15,PORTLAND TRAIL BLAZERS,37,totals_2017.csv
114,114,27,44,259,93,0,61,367,76,37,161,65,0,1330,Dewayne Dedmon,129,180,['CENTER'],dedmode01,37,SAN ANTONIO SPURS,61,totals_2017.csv
115,115,22,76,429,68,187,21,190,77,2,203,38,60,1419,Sam Dekker,94,83,['POWER FORWARD'],dekkesa01,38,HOUSTON ROCKETS,41,totals_2017.csv
116,116,27,193,388,93,110,1,113,73,2,145,75,26,1248,Malcolm Delaney,10,112,['POINT GUARD'],delanma01,39,ATLANTA HAWKS,95,totals_2017.csv
117,117,26,357,534,96,215,0,123,76,54,208,82,79,1986,Matthew Dellavedova,24,153,['POINT GUARD'],dellama01,53,MILWAUKEE BUCKS,133,totals_2017.csv
118,118,31,74,424,63,165,20,232,56,49,164,46,51,1486,Luol Deng,63,61,['SMALL FORWARD'],denglu01,48,LOS ANGELES LAKERS,43,totals_2017.csv
119,119,27,290,1545,647,124,13,316,74,74,721,545,33,2620,DeMar DeRozan,70,134,['SHOOTING GUARD'],derozde01,78,TORONTO RAPTORS,180,totals_2017.csv
120,120,20,4,76,21,0,7,50,17,0,36,15,0,199,Cheick Diallo,23,17,['POWER FORWARD'],diallch01,4,NEW ORLEANS PELICANS,7,totals_2017.csv
121,121,34,170,327,35,81,9,112,73,33,146,26,20,1283,Boris Diaw,46,83,['POWER FORWARD'],diawbo01,18,UTAH JAZZ,87,totals_2017.csv
122,122,27,158,661,167,43,95,459,82,82,332,136,16,2653,Gorgui Dieng,188,254,['POWER FORWARD'],dienggo01,88,MINNESOTA TIMBERWOLVES,107,totals_2017.csv
123,123,23,185,302,159,101,23,137,59,18,134,126,38,1334,Spencer Dinwiddie,27,119,['POINT GUARD'],dinwisp01,44,BROOKLYN NETS,66,totals_2017.csv
124,124,30,56,117,29,42,5,48,24,0,43,24,7,394,Toney Douglas,13,50,['POINT GUARD'],douglto01,18,MEMPHIS GRIZZLIES,21,totals_2017.csv
125,125,30,423,1124,377,289,13,217,73,73,534,298,117,2459,Goran Dragic,62,199,['POINT GUARD'],dragigo01,89,MIAMI HEAT,212,totals_2017.csv
126,126,23,90,911,355,7,89,770,81,81,483,137,2,2409,Andre Drummond,345,237,['CENTER'],drumman01,124,DETROIT PISTONS,152,totals_2017.csv
127,127,31,121,346,65,203,16,194,64,7,157,43,77,1362,Jared Dudley,31,154,['POWER FORWARD'],dudleja01,42,PHOENIX SUNS,73,totals_2017.csv
128,128,36,20,90,19,57,2,42,23,2,36,14,20,366,Mike Dunleavy,5,32,['SMALL FORWARD'],dunlemi02,6,CLEVELAND CAVALIERS,14,totals_2017.csv
129,129,36,30,130,26,77,5,55,30,0,57,22,33,475,Mike Dunleavy,13,35,['SMALL FORWARD'],dunlemi02,9,ATLANTA HAWKS,14,totals_2017.csv
130,130,22,188,313,59,73,36,142,78,7,118,36,21,1333,Kris Dunn,24,178,['POINT GUARD'],dunnkr01,78,MINNESOTA TIMBERWOLVES,89,totals_2017.csv
131,131,28,300,1026,384,312,99,474,62,62,551,336,117,2070,Kevin Durant,39,117,['POWER FORWARD'],duranke01,66,GOLDEN STATE WARRIORS,138,totals_2017.csv
132,132,25,0,19,9,16,0,6,5,0,6,8,4,62,Jarell Eddie,1,1,['SMALL FORWARD'],eddieja01,1,PHOENIX SUNS,1,totals_2017.csv
133,133,20,7,64,8,35,1,33,19,2,23,4,10,146,Henry Ellenson,8,6,['POWER FORWARD'],ellenhe01,1,DETROIT PISTONS,14,totals_2017.csv
134,134,29,70,555,43,394,4,114,62,13,231,37,149,1500,Wayne Ellington,18,70,['SHOOTING GUARD'],ellinwa01,35,MIAMI HEAT,30,totals_2017.csv
135,135,31,236,557,128,135,27,185,74,33,247,93,43,1998,Monta Ellis,19,149,['SHOOTING GUARD'],ellismo01,78,INDIANA PACERS,135,totals_2017.csv
136,136,22,66,429,244,98,76,182,31,31,200,191,36,786,Joel Embiid,61,112,['CENTER'],embiijo01,27,PHILADELPHIA 76ERS,117,totals_2017.csv
137,137,26,64,321,110,137,19,190,64,28,146,86,51,1501,James Ennis,69,165,['SMALL FORWARD'],ennisja01,46,MEMPHIS GRIZZLIES,59,totals_2017.csv
138,138,22,34,64,3,16,0,15,31,0,25,2,6,196,Tyler Ennis,4,29,['POINT GUARD'],ennisty01,6,HOUSTON ROCKETS,24,totals_2017.csv
139,139,22,52,144,22,54,2,21,22,2,65,19,21,392,Tyler Ennis,5,29,['POINT GUARD'],ennisty01,19,LOS ANGELES LAKERS,21,totals_2017.csv
140,140,27,91,227,58,70,4,80,26,0,91,45,21,474,Tyreke Evans,6,41,['SMALL FORWARD'],evansty01,23,NEW ORLEANS PELICANS,39,totals_2017.csv
141,141,27,33,143,34,48,5,44,14,6,59,24,21,314,Tyreke Evans,7,19,['SMALL FORWARD'],evansty01,12,SACRAMENTO KINGS,22,totals_2017.csv
142,142,21,111,363,73,149,12,102,66,26,155,58,44,1228,Dante Exum,30,146,['POINT GUARD'],exumda01,21,UTAH JAZZ,80,totals_2017.csv
143,143,27,55,416,189,6,40,279,61,34,228,131,0,1296,Kenneth Faried,183,124,['POWER FORWARD'],farieke01,43,DENVER NUGGETS,59,totals_2017.csv
144,144,30,9,12,0,9,0,2,2,0,4,0,4,35,Jordan Farmar,1,1,['POINT GUARD'],farmajo01,2,SACRAMENTO KINGS,3,totals_2017.csv
145,145,25,56,417,109,10,40,213,50,39,203,67,3,1186,Derrick Favors,92,103,['POWER FORWARD'],favorde01,45,UTAH JAZZ,60,totals_2017.csv
146,146,21,58,158,49,22,7,38,42,0,62,35,7,386,Kay Felder,3,38,['POINT GUARD'],feldeka01,18,CLEVELAND CAVALIERS,30,totals_2017.csv
147,147,24,40,221,93,0,17,187,66,0,128,60,0,1040,Cristiano Felicio,124,110,['CENTER'],feliccr01,25,CHICAGO BULLS,33,totals_2017.csv
148,148,32,191,514,64,144,22,185,80,11,221,50,46,1700,Raymond Felton,33,125,['POINT GUARD'],feltora01,66,LOS ANGELES CLIPPERS,83,totals_2017.csv
149,149,23,17,49,16,27,2,8,10,0,18,10,8,151,Yogi Ferrell,4,11,['POINT GUARD'],ferreyo01,2,BROOKLYN NETS,14,totals_2017.csv
150,150,23,155,345,73,149,7,83,36,29,142,64,60,1046,Yogi Ferrell,16,79,['POINT GUARD'],ferreyo01,40,DALLAS MAVERICKS,56,totals_2017.csv
151,151,23,67,333,61,191,25,167,81,35,124,46,56,1642,Dorian Finney-Smith,55,125,['POWER FORWARD'],finnedo01,52,DALLAS MAVERICKS,45,totals_2017.csv
152,152,23,23,99,6,53,0,21,36,0,36,5,17,285,Bryn Forbes,2,20,['SHOOTING GUARD'],forbebr01,1,SAN ANTONIO SPURS,11,totals_2017.csv
153,153,24,202,930,277,360,4,165,68,66,408,223,128,2234,Evan Fournier,44,180,['SHOOTING GUARD'],fournev01,66,ORLANDO MAGIC,141,totals_2017.csv
154,154,33,135,325,63,203,9,146,69,40,118,54,67,1284,Randy Foye,9,99,['SHOOTING GUARD'],foyera01,35,BROOKLYN NETS,80,totals_2017.csv
155,155,26,335,404,129,128,6,139,65,35,163,98,40,1525,Tim Frazier,34,133,['POINT GUARD'],fraziti01,56,NEW ORLEANS PELICANS,101,totals_2017.csv
156,156,33,45,520,74,335,37,253,74,15,238,63,137,1398,Channing Frye,37,138,['CENTER'],fryech01,33,CLEVELAND CAVALIERS,53,totals_2017.csv
157,157,28,135,750,387,324,15,286,63,63,335,349,126,2134,Danilo Gallinari,39,93,['SMALL FORWARD'],gallida01,40,DENVER NUGGETS,82,totals_2017.csv
158,158,25,65,441,52,268,5,101,55,0,165,40,101,1120,Langston Galloway,20,76,['POINT GUARD'],gallola01,40,NEW ORLEANS PELICANS,28,totals_2017.csv
