,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
15,15,23,12.4,2.1,1.6,3.7,19.0,2.0,0.273,72,1020,Kyle Anderson,-2.1,3.7,0.7000000000000001,12.5,['SMALL FORWARD'],anderky01,2.5,SAN ANTONIO SPURS,0.191,11.5,0.525,14.3,12.1,0.9,2.7,0.127,advanced_2017.csv
16,16,28,4.7,0.5,-0.8,-2.6,11.2,1.1,0.19399999999999998,72,2116,Ryan Anderson,1.8,5.8,4.0,13.5,['POWER FORWARD'],anderry01,0.7000000000000001,HOUSTON ROCKETS,0.655,8.5,0.583,6.2,17.9,0.6000000000000001,5.2,0.11699999999999999,advanced_2017.csv
17,17,22,26.6,4.7,7.6,3.5,22.6,4.5,0.486,80,2845,Giannis Antetokounmpo,4.1,5.9,7.9,26.1,['SMALL FORWARD'],antetgi01,2.3,MILWAUKEE BUCKS,0.14300000000000002,14.3,0.599,13.3,28.3,6.9,12.4,0.21,advanced_2017.csv
18,18,32,14.5,1.1,-0.7000000000000001,-2.2,16.0,1.5,0.263,74,2538,Carmelo Anthony,1.5,2.6,3.2,17.9,['SMALL FORWARD'],anthoca01,1.2,NEW YORK KNICKS,0.303,9.3,0.535,9.0,29.1,0.8,4.7,0.08900000000000001,advanced_2017.csv
19,19,34,3.4,4.0,-0.6000000000000001,2.5,20.9,0.2,0.5,19,122,Joel Anthony,-3.1,7.6,0.1,11.6,['CENTER'],anthojo01,0.8,SAN ANTONIO SPURS,0.0,14.4,0.64,17.0,8.7,0.0,0.4,0.141,advanced_2017.csv
20,20,31,8.8,0.6000000000000001,1.7000000000000002,1.0,15.9,3.2,0.158,80,2773,Trevor Ariza,0.7000000000000001,2.1,2.8,12.4,['SMALL FORWARD'],arizatr01,2.5,HOUSTON ROCKETS,0.6950000000000001,9.0,0.5479999999999999,7.9,14.1,2.6,6.0,0.104,advanced_2017.csv
21,21,28,9.3,2.5,-0.30000000000000004,-0.6000000000000001,14.9,0.4,0.102,41,639,Darrell Arthur,0.30000000000000004,4.4,0.6000000000000001,12.8,['POWER FORWARD'],arthuda01,1.5,DENVER NUGGETS,0.544,9.7,0.583,13.8,17.3,0.30000000000000004,1.1,0.081,advanced_2017.csv
22,22,30,4.2,1.7000000000000002,-3.1,1.2,25.3,0.6000000000000001,0.6000000000000001,31,482,Omer Asik,-4.3,10.4,0.4,9.8,['CENTER'],asikom01,0.5,NEW ORLEANS PELICANS,0.0,17.8,0.517,14.6,8.8,-0.1,1.0,0.1,advanced_2017.csv
23,23,29,20.4,0.1,-4.2,-3.3,7.4,0.5,0.311,78,1538,D.J. Augustin,-0.9,1.0,0.7000000000000001,11.0,['POINT GUARD'],augusdj01,1.0,ORLANDO MAGIC,0.53,4.1,0.524,13.3,19.4,-0.9,1.2,0.038,advanced_2017.csv
24,24,27,4.8,0.8,-1.9,-0.9,13.5,1.0,0.053,68,1065,Luke Babbitt,-1.1,1.2,0.8,8.3,['SMALL FORWARD'],babbilu01,0.9,MIAMI HEAT,0.747,7.3,0.5630000000000001,8.0,13.0,0.0,1.8,0.081,advanced_2017.csv
25,25,23,17.3,0.8,-4.4,-0.9,10.8,0.5,0.198,52,857,Ron Baker,-3.5,1.5,-0.6000000000000001,7.5,['SHOOTING GUARD'],bakerro01,2.0,NEW YORK KNICKS,0.396,6.2,0.456,19.2,14.8,-0.5,-0.1,-0.008,advanced_2017.csv
26,26,20,22.8,1.7000000000000002,-5.7,0.5,10.2,0.5,0.322,33,405,Wade Baldwin,-6.2,3.0,-0.8,6.5,['POINT GUARD'],baldwwa01,2.3,MEMPHIS GRIZZLIES,0.191,6.5,0.40399999999999997,22.9,19.1,-0.4,-0.30000000000000004,-0.040999999999999995,advanced_2017.csv
27,27,34,13.0,0.7000000000000001,-4.1,-2.1,10.3,0.4,0.115,67,963,Leandro Barbosa,-2.0,1.6,0.30000000000000004,11.5,['SHOOTING GUARD'],barbole01,1.5,PHOENIX SUNS,0.25,5.9,0.509,10.4,20.0,-0.5,0.6000000000000001,0.031,advanced_2017.csv
28,28,32,44.2,0.1,-0.5,-2.6,11.9,0.5,0.149,35,771,J.J. Barea,2.0,1.3,0.8,17.2,['POINT GUARD'],bareajo01,0.9,DALLAS MAVERICKS,0.431,6.3,0.521,14.7,26.2,0.30000000000000004,1.3,0.08,advanced_2017.csv
29,29,24,7.7,0.5,-1.9,-1.2,13.1,2.1,0.22,79,2803,Harrison Barnes,-0.7000000000000001,3.7,2.5,16.3,['POWER FORWARD'],barneha02,1.2,DALLAS MAVERICKS,0.173,8.2,0.541,6.8,25.3,0.1,4.6,0.078,advanced_2017.csv
30,30,36,16.3,1.1,-1.0,0.30000000000000004,19.9,1.0,0.172,54,1367,Matt Barnes,-1.2,4.7,-0.1,10.2,['SMALL FORWARD'],barnema02,1.3,SACRAMENTO KINGS,0.551,12.4,0.501,16.8,16.4,0.4,1.0,0.034,advanced_2017.csv
31,31,36,13.7,1.7000000000000002,0.6000000000000001,1.6,19.1,0.6000000000000001,0.256,20,410,Matt Barnes,-1.0,4.3,0.30000000000000004,10.7,['SMALL FORWARD'],barnema02,1.4,GOLDEN STATE WARRIORS,0.578,12.2,0.5690000000000001,19.3,13.1,0.30000000000000004,1.0,0.115,advanced_2017.csv
32,32,26,17.7,1.3,0.30000000000000004,-1.0,12.9,0.8,0.28500000000000003,60,1705,Will Barton,1.3,3.8,2.5,15.5,['SHOOTING GUARD'],bartowi01,1.4,DENVER NUGGETS,0.353,8.4,0.547,11.5,21.1,1.0,3.3,0.09300000000000001,advanced_2017.csv
33,33,31,5.7,1.6,-0.7000000000000001,-0.8,16.2,0.6000000000000001,0.473,52,577,Brandon Bass,0.1,8.6,1.6,19.7,['POWER FORWARD'],bassbr01,1.2,LOS ANGELES CLIPPERS,0.016,12.5,0.65,11.4,19.7,0.2,2.2,0.18600000000000003,advanced_2017.csv
34,34,28,27.7,1.0,1.2,0.6000000000000001,18.4,2.8,0.29100000000000004,77,2617,Nicolas Batum,0.7000000000000001,1.9,1.7000000000000002,15.8,['SHOOTING GUARD'],batumni01,1.6,CHARLOTTE HORNETS,0.415,10.1,0.529,15.0,22.3,2.1,4.6,0.084,advanced_2017.csv
35,35,28,29.4,0.0,-8.2,-2.9,14.0,0.0,0.313,3,71,Jerryd Bayless,-5.2,4.6,-0.1,8.7,['POINT GUARD'],bayleje01,0.0,PHILADELPHIA 76ERS,0.156,9.3,0.45299999999999996,19.8,27.7,-0.1,-0.1,-0.067,advanced_2017.csv
36,36,30,3.9,2.8,-1.8,1.1,21.6,1.5,0.337,75,1163,Aron Baynes,-2.9,10.0,1.4,13.1,['CENTER'],baynear01,0.7000000000000001,DETROIT PISTONS,0.0,15.6,0.5700000000000001,13.5,14.1,0.1,3.0,0.12300000000000001,advanced_2017.csv
37,37,27,14.2,2.3,-0.8,1.2,10.3,2.8,0.233,73,1963,Kent Bazemore,-2.0,2.6,-0.6000000000000001,11.5,['SMALL FORWARD'],bazemke01,2.3,ATLANTA HAWKS,0.369,6.5,0.504,13.6,20.5,0.6000000000000001,2.1,0.052000000000000005,advanced_2017.csv
38,38,23,16.2,0.7000000000000001,2.2,-2.3,7.8,1.6,0.259,77,2684,Bradley Beal,4.5,2.2,6.9,20.1,['SHOOTING GUARD'],bealbr01,1.5,WASHINGTON WIZARDS,0.418,5.0,0.604,9.6,26.5,2.8,8.5,0.152,advanced_2017.csv
39,39,20,10.2,0.0,-3.9,-3.5,8.0,0.1,0.13699999999999998,22,165,Malik Beasley,-0.5,3.4,0.1,13.7,['SHOOTING GUARD'],beaslma01,2.1,DENVER NUGGETS,0.384,5.7,0.536,9.4,22.0,-0.1,0.2,0.057,advanced_2017.csv
40,40,28,9.9,2.5,-2.9,-1.1,18.9,1.0,0.259,56,935,Michael Beasley,-1.7000000000000002,5.0,0.8,17.8,['POWER FORWARD'],beaslmi01,1.5,MILWAUKEE BUCKS,0.106,12.0,0.584,12.7,25.3,-0.2,1.8,0.092,advanced_2017.csv
41,41,30,13.1,0.4,-1.9,-2.0,10.2,1.2,0.273,74,1778,Marco Belinelli,0.1,0.9,2.0,13.3,['SHOOTING GUARD'],belinma01,1.2,CHARLOTTE HORNETS,0.46,5.5,0.5660000000000001,9.2,19.2,0.1,3.2,0.08700000000000001,advanced_2017.csv
42,42,22,11.5,1.2,-4.3,0.1,13.1,0.4,0.163,38,371,DeAndre' Bembry,-4.4,4.2,-0.1,8.8,['SMALL FORWARD'],bembrde01,1.1,ATLANTA HAWKS,0.184,8.7,0.48100000000000004,13.2,14.2,-0.2,0.30000000000000004,0.038,advanced_2017.csv
43,43,19,5.5,3.1,-4.3,-0.30000000000000004,15.6,0.30000000000000004,0.068,43,574,Dragan Bender,-4.0,4.2,-0.7000000000000001,5.3,['POWER FORWARD'],bendedr01,0.8,PHOENIX SUNS,0.627,9.7,0.44,16.2,14.4,-0.30000000000000004,-0.30000000000000004,-0.028999999999999998,advanced_2017.csv
44,44,23,7.1,0.9,-3.0,-2.2,21.0,0.2,0.391,23,264,Anthony Bennett,-0.8,10.2,0.30000000000000004,14.7,['POWER FORWARD'],bennean01,0.9,BROOKLYN NETS,0.522,15.6,0.5329999999999999,10.0,19.4,-0.1,0.5,0.09,advanced_2017.csv
45,45,21,0.0,0.0,-26.9,-4.5,24.4,0.0,0.0,3,10,Ben Bentil,-22.4,0.0,-0.1,-17.6,['POWER FORWARD'],bentibe01,0.0,DALLAS MAVERICKS,0.33299999999999996,11.6,0.0,25.0,18.9,-0.1,-0.1,-0.473,advanced_2017.csv
46,46,24,8.3,2.8,1.8,0.6000000000000001,10.4,1.2,0.145,67,808,Davis Bertans,1.2,3.2,1.1,12.9,['POWER FORWARD'],bertada01,1.3,SAN ANTONIO SPURS,0.7390000000000001,6.9,0.609,11.4,15.7,0.8,2.3,0.135,advanced_2017.csv
47,47,28,18.8,1.0,2.3,1.5,15.8,2.4,0.17500000000000002,67,2058,Patrick Beverley,0.8,5.0,2.9,13.0,['SHOOTING GUARD'],beverpa01,2.3,HOUSTON ROCKETS,0.53,10.4,0.546,14.6,14.1,2.3,5.3,0.12300000000000001,advanced_2017.csv
48,48,24,6.0,4.1,-2.2,2.0,25.6,2.1,0.6900000000000001,81,1793,Bismack Biyombo,-4.2,9.3,0.8,12.2,['CENTER'],biyombi01,0.7000000000000001,ORLANDO MAGIC,0.0,17.2,0.546,17.7,13.2,-0.1,2.9,0.077,advanced_2017.csv
49,49,28,9.6,1.4,-1.1,-0.4,18.6,0.9,0.171,65,1190,Nemanja Bjelica,-0.7000000000000001,5.5,0.6000000000000001,11.0,['POWER FORWARD'],bjeline01,1.7000000000000002,MINNESOTA TIMBERWOLVES,0.49700000000000005,12.0,0.526,13.4,16.4,0.30000000000000004,1.5,0.059,advanced_2017.csv
50,50,25,5.3,3.3,-1.6,0.2,20.7,0.8,0.371,67,1091,Tarik Black,-1.8,13.9,1.5,15.0,['CENTER'],blackta01,1.3,LOS ANGELES LAKERS,0.006999999999999999,17.2,0.56,14.5,15.7,0.1,2.4,0.105,advanced_2017.csv
51,51,27,31.1,1.2,3.3,-0.4,13.8,1.4,0.44299999999999995,66,2176,Eric Bledsoe,3.7,2.5,4.0,20.5,['POINT GUARD'],bledser01,2.0,PHOENIX SUNS,0.30000000000000004,8.0,0.5630000000000001,15.3,28.1,2.9,5.3,0.118,advanced_2017.csv
52,52,27,10.1,0.2,-3.0,-2.6,12.3,0.6000000000000001,0.273,55,1482,Bojan Bogdanovic,-0.4,1.7000000000000002,1.0,13.0,['SMALL FORWARD'],bogdabo02,0.8,BROOKLYN NETS,0.45299999999999996,7.0,0.5720000000000001,12.0,22.5,-0.4,1.6,0.052000000000000005,advanced_2017.csv
53,53,27,5.2,0.6000000000000001,-2.6,-3.1,12.3,0.30000000000000004,0.325,26,601,Bojan Bogdanovic,0.6000000000000001,2.6,0.9,14.7,['SMALL FORWARD'],bogdabo02,0.8,WASHINGTON WIZARDS,0.491,7.5,0.617,12.4,22.2,-0.1,1.3,0.103,advanced_2017.csv
54,54,32,12.3,3.9,-0.30000000000000004,5.3,34.0,1.0,0.136,26,582,Andrew Bogut,-5.6,10.7,-0.30000000000000004,9.4,['CENTER'],bogutan01,1.2,DALLAS MAVERICKS,0.012,21.7,0.46,33.4,10.4,0.30000000000000004,0.7000000000000001,0.055,advanced_2017.csv
55,55,32,0.0,0.0,-5.7,0.0,0.0,0.0,0.0,1,1,Andrew Bogut,-5.7,0.0,0.0,-35.3,['CENTER'],bogutan01,0.0,CLEVELAND CAVALIERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,advanced_2017.csv
56,56,23,6.3,3.1,-0.8,0.5,27.6,0.1,0.375,12,53,Joel Bolomboy,-1.3,9.0,0.1,19.7,['POWER FORWARD'],bolomjo01,1.0,UTAH JAZZ,0.25,18.5,0.59,9.7,18.2,0.0,0.2,0.171,advanced_2017.csv
57,57,20,16.3,0.6000000000000001,-2.3,-2.7,8.3,0.6000000000000001,0.308,78,2730,Devin Booker,0.4,1.8,1.3,14.6,['SHOOTING GUARD'],bookede01,1.3,PHOENIX SUNS,0.28300000000000003,5.0,0.531,12.9,28.6,-0.2,2.0,0.035,advanced_2017.csv
58,58,29,12.9,1.2,0.1,1.7000000000000002,25.5,2.2,0.18600000000000003,71,1754,Trevor Booker,-1.6,8.7,1.0,15.7,['POWER FORWARD'],booketr01,2.0,BROOKLYN NETS,0.132,17.2,0.5539999999999999,16.6,18.7,0.9,3.1,0.08600000000000001,advanced_2017.csv
59,59,26,11.0,0.5,-0.5,-0.4,16.2,2.0,0.12,55,1835,Avery Bradley,-0.2,4.0,1.1,14.4,['SHOOTING GUARD'],bradlav01,1.8,BOSTON CELTICS,0.35700000000000004,10.1,0.5479999999999999,9.7,21.9,0.7000000000000001,3.1,0.081,advanced_2017.csv
60,60,30,9.0,1.1,-3.1,0.0,11.0,0.8,0.19399999999999998,58,923,Corey Brewer,-3.1,2.5,0.0,7.5,['SMALL FORWARD'],breweco01,1.9,HOUSTON ROCKETS,0.414,6.7,0.491,12.7,12.9,-0.30000000000000004,0.9,0.045,advanced_2017.csv
61,61,30,15.0,1.8,-1.7000000000000002,0.7000000000000001,13.0,0.30000000000000004,0.198,24,358,Corey Brewer,-2.4,3.2,0.0,13.3,['SMALL FORWARD'],breweco01,3.3,LOS ANGELES LAKERS,0.198,7.9,0.49,12.6,18.0,0.0,0.30000000000000004,0.047,advanced_2017.csv
62,62,24,24.3,0.5,-0.5,-1.1,9.6,1.5,0.198,75,1982,Malcolm Brogdon,0.6000000000000001,2.8,2.6,14.9,['SHOOTING GUARD'],brogdma01,2.2,MILWAUKEE BUCKS,0.304,6.3,0.555,14.1,18.5,0.8,4.1,0.1,advanced_2017.csv
63,63,32,20.7,0.9,-4.6,-2.5,6.3,0.5,0.133,65,894,Aaron Brooks,-2.1,2.3,-0.2,9.5,['POINT GUARD'],brookaa01,1.4,INDIANA PACERS,0.42700000000000005,4.3,0.507,17.2,19.2,-0.6000000000000001,0.30000000000000004,0.016,advanced_2017.csv
64,64,24,5.9,0.6000000000000001,-4.3,0.0,14.8,0.2,0.0,9,143,Anthony Brown,-4.3,4.4,-0.2,5.9,['SMALL FORWARD'],brownan02,1.7000000000000002,NEW ORLEANS PELICANS,0.585,9.6,0.415,10.9,14.2,-0.1,0.0,-0.006999999999999999,advanced_2017.csv
65,65,24,23.0,0.0,-0.8,-1.8,35.0,0.0,0.0,2,16,Anthony Brown,0.9,13.2,0.0,18.5,['SMALL FORWARD'],brownan02,0.0,ORLANDO MAGIC,0.33299999999999996,23.8,0.5,10.0,27.5,0.0,0.0,0.076,advanced_2017.csv
66,66,32,17.6,0.0,-7.6,-6.1,5.3,0.0,0.033,25,123,Bobby Brown,-1.5,0.0,0.1,10.8,['POINT GUARD'],brownbo02,0.4,HOUSTON ROCKETS,0.583,2.7,0.509,7.6,22.7,-0.2,0.1,0.04,advanced_2017.csv
67,67,20,7.2,1.1,-4.0,-0.9,14.4,1.3,0.293,78,1341,Jaylen Brown,-3.1,3.8,0.2,10.3,['SMALL FORWARD'],brownja02,1.3,BOSTON CELTICS,0.319,9.1,0.539,12.5,18.1,-0.7000000000000001,1.5,0.053,advanced_2017.csv
68,68,23,13.9,1.4,-1.0,0.7000000000000001,16.2,0.6000000000000001,0.156,54,521,Nicolas Brussino,-1.7000000000000002,5.5,0.0,10.7,['SHOOTING GUARD'],brussni01,1.7000000000000002,DALLAS MAVERICKS,0.674,10.6,0.498,14.7,16.0,0.1,0.6000000000000001,0.055,advanced_2017.csv
69,69,25,8.8,0.5,0.1,0.5,12.4,0.5,0.055,31,467,Reggie Bullock,-0.4,2.9,0.4,11.7,['SMALL FORWARD'],bullore01,1.9,DETROIT PISTONS,0.5700000000000001,7.5,0.5379999999999999,7.1,13.4,0.2,1.0,0.10099999999999999,advanced_2017.csv
70,70,24,20.7,0.6000000000000001,-5.7,-3.4,6.4,0.30000000000000004,0.114,57,703,Trey Burke,-2.3,1.1,0.30000000000000004,10.8,['POINT GUARD'],burketr01,0.8,WASHINGTON WIZARDS,0.275,3.8,0.532,15.2,19.6,-0.7000000000000001,0.5,0.036000000000000004,advanced_2017.csv
71,71,25,7.5,0.6000000000000001,-4.2,-0.9,17.7,0.9,0.315,42,653,Alec Burks,-3.3,3.1,-0.1,11.6,['SHOOTING GUARD'],burksal01,1.4,UTAH JAZZ,0.306,10.6,0.501,11.0,22.7,-0.4,0.8,0.055999999999999994,advanced_2017.csv
72,72,27,24.8,0.9,6.9,1.1,13.2,3.8,0.54,76,2809,Jimmy Butler,5.8,4.9,10.1,25.1,['SMALL FORWARD'],butleji01,2.6,CHICAGO BULLS,0.198,9.0,0.586,9.3,26.5,6.3,13.8,0.236,advanced_2017.csv
73,73,21,15.1,2.2,0.8,0.7000000000000001,14.1,0.1,0.0,9,40,Bruno Caboclo,0.1,14.2,0.0,14.6,['SMALL FORWARD'],cabocbr01,2.5,TORONTO RAPTORS,0.375,14.1,0.43799999999999994,11.1,20.1,0.0,0.1,0.083,advanced_2017.csv
74,74,35,24.7,0.30000000000000004,-5.1,-2.1,13.2,0.1,0.052000000000000005,24,292,Jose Calderon,-3.0,2.9,-0.1,9.1,['POINT GUARD'],caldejo01,1.2,LOS ANGELES LAKERS,0.442,7.9,0.508,24.8,15.3,-0.2,0.0,0.0,advanced_2017.csv
75,75,35,21.6,0.0,-4.2,-1.4,11.0,0.2,0.14,17,247,Jose Calderon,-2.8,3.2,0.1,8.7,['POINT GUARD'],caldejo01,0.8,ATLANTA HAWKS,0.526,7.1,0.504,19.9,13.3,-0.1,0.30000000000000004,0.051,advanced_2017.csv
76,76,23,11.2,0.4,0.9,0.0,8.7,2.5,0.19899999999999998,76,2529,Kentavious Caldwell-Pope,0.9,2.3,2.0,12.8,['SHOOTING GUARD'],caldwke01,1.8,DETROIT PISTONS,0.471,5.3,0.519,7.9,19.2,1.8,4.5,0.08600000000000001,advanced_2017.csv
77,77,25,9.0,0.1,-3.4,-1.1,8.1,0.6000000000000001,0.191,39,592,Isaiah Canaan,-2.3,1.1,0.0,8.1,['SHOOTING GUARD'],canaais01,1.9,CHICAGO BULLS,0.5429999999999999,4.6,0.483,10.1,15.4,-0.2,0.5,0.042,advanced_2017.csv
78,78,22,6.7,4.1,0.9,0.9,24.5,2.1,0.314,65,1551,Clint Capela,0.0,12.5,3.8,21.4,['CENTER'],capelca01,1.1,HOUSTON ROCKETS,0.0,18.5,0.638,12.0,19.9,1.1,5.9,0.184,advanced_2017.csv
79,79,30,5.7,1.2,1.0,0.4,12.7,2.1,0.213,72,1882,DeMarre Carroll,0.7000000000000001,3.8,1.7000000000000002,11.9,['SMALL FORWARD'],carrode01,2.2,TORONTO RAPTORS,0.5820000000000001,8.3,0.53,8.2,15.6,1.4,3.8,0.09699999999999999,advanced_2017.csv
80,80,40,11.5,1.9,1.0,0.9,12.5,2.1,0.235,73,1799,Vince Carter,0.1,2.2,1.9,11.7,['SMALL FORWARD'],cartevi01,1.7000000000000002,MEMPHIS GRIZZLIES,0.604,7.2,0.542,8.5,14.9,1.4,4.0,0.106,advanced_2017.csv
81,81,25,20.0,2.2,-2.4,1.7000000000000002,16.6,1.3,0.252,45,846,Michael Carter-Williams,-4.1,3.0,-1.0,9.9,['POINT GUARD'],cartemi01,2.3,CHICAGO BULLS,0.209,9.8,0.43700000000000006,16.3,20.9,-0.1,0.2,0.013,advanced_2017.csv
82,82,28,10.1,0.2,-3.4,-0.9,20.2,0.30000000000000004,0.179,22,397,Omri Casspi,-2.5,5.9,0.1,11.4,['POWER FORWARD'],casspom01,1.3,SACRAMENTO KINGS,0.248,13.1,0.511,11.9,16.3,-0.1,0.4,0.043,advanced_2017.csv
83,83,28,0.0,0.0,-8.1,-5.6,4.4,0.0,0.0,1,24,Omri Casspi,-2.5,4.4,0.0,10.0,['POWER FORWARD'],casspom01,0.0,NEW ORLEANS PELICANS,0.444,4.4,0.667,18.2,20.3,0.0,0.0,0.015,advanced_2017.csv
84,84,28,6.8,0.8,-1.6,0.7000000000000001,7.5,0.2,0.21100000000000002,13,222,Omri Casspi,-2.3,3.1,0.0,7.5,['POWER FORWARD'],casspom01,3.0,MINNESOTA TIMBERWOLVES,0.263,5.3,0.542,19.4,10.3,0.0,0.1,0.032,advanced_2017.csv
85,85,23,9.4,2.8,-1.2,0.8,20.4,1.5,0.314,75,1421,Willie Cauley-Stein,-2.0,7.0,1.4,16.3,['CENTER'],caulewi01,1.9,SACRAMENTO KINGS,0.004,13.8,0.5579999999999999,11.2,19.7,0.30000000000000004,2.9,0.1,advanced_2017.csv
86,86,34,3.3,1.5,-0.30000000000000004,0.30000000000000004,33.2,1.3,0.544,47,1298,Tyson Chandler,-0.7000000000000001,12.5,2.7,16.6,['CENTER'],chandty01,1.2,PHOENIX SUNS,0.0,22.6,0.7030000000000001,18.7,11.2,0.5,4.1,0.151,advanced_2017.csv
87,87,29,9.8,1.1,-0.9,-1.4,17.8,1.1,0.207,71,2197,Wilson Chandler,0.5,5.2,2.4,14.9,['SMALL FORWARD'],chandwi01,1.1,DENVER NUGGETS,0.34700000000000003,11.6,0.545,10.0,22.0,0.6000000000000001,3.5,0.077,advanced_2017.csv
