,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
50,50,28,1,7,0,1,0,1,3,0,5,0,0,29,Ira Bowman,0,3,['SHOOTING GUARD'],bowmair01,2,PHILADELPHIA 76ERS,0,totals_2002.csv
51,51,25,145,275,61,42,2,27,68,2,110,47,13,761,Earl Boykins,27,44,['POINT GUARD'],boykiea01,20,LOS ANGELES CLIPPERS,44,totals_2002.csv
52,52,22,3,25,8,2,6,17,26,0,13,4,0,118,Michael Bradley,7,10,['POWER FORWARD'],bradlmi01,0,TORONTO RAPTORS,6,totals_2002.csv
53,53,29,20,163,64,1,64,123,53,16,78,59,0,757,Shawn Bradley,53,128,['CENTER'],bradlsh01,28,DALLAS MAVERICKS,25,totals_2002.csv
54,54,22,191,1010,524,0,163,529,80,80,532,389,0,3020,Elton Brand,396,254,['POWER FORWARD'],brandel01,80,LOS ANGELES CLIPPERS,173,totals_2002.csv
55,55,31,264,365,84,23,6,76,32,28,155,83,4,962,Terrell Brandon,17,49,['POINT GUARD'],brandte01,52,MINNESOTA TIMBERWOLVES,43,totals_2002.csv
56,56,21,9,5,0,1,0,6,13,0,2,0,0,43,Jamison Brewer,2,3,['SHOOTING GUARD'],breweja01,2,INDIANA PACERS,3,totals_2002.csv
57,57,22,6,29,25,0,7,12,22,4,14,15,0,160,Primož Brezec,16,28,['CENTER'],brezepr01,0,INDIANA PACERS,6,totals_2002.csv
58,58,33,6,27,2,0,4,23,18,0,10,1,0,92,Chucky Brown,10,12,['SMALL FORWARD'],brownch01,2,SACRAMENTO KINGS,5,totals_2002.csv
59,59,22,2,21,8,1,1,2,17,0,8,7,0,67,Damone Brown,2,11,['SMALL FORWARD'],brownda02,1,PHILADELPHIA 76ERS,9,totals_2002.csv
60,60,33,2,20,0,12,1,9,7,0,3,0,1,65,Dee Brown,0,4,['POINT GUARD'],brownde01,3,ORLANDO MAGIC,4,totals_2002.csv
61,61,22,0,6,4,0,1,5,3,0,1,1,0,21,Ernest Brown,1,4,['CENTER'],browner01,0,MIAMI HEAT,3,totals_2002.csv
62,62,20,15,70,20,27,7,39,29,5,23,12,5,245,Kedrick Brown,11,18,['SMALL FORWARD'],brownke01,18,BOSTON CELTICS,7,totals_2002.csv
63,63,19,43,243,99,1,26,135,57,3,94,70,0,817,Kwame Brown,63,105,['POWER FORWARD'],brownkw01,16,WASHINGTON WIZARDS,43,totals_2002.csv
64,64,32,107,527,197,0,78,513,80,80,250,169,0,2563,P.J. Brown,273,222,['CENTER'],brownpj01,59,CHARLOTTE HORNETS,85,totals_2002.csv
65,65,33,2,1,0,0,1,0,1,0,0,0,0,6,Randy Brown,0,1,['POINT GUARD'],brownra02,0,BOSTON CELTICS,0,totals_2002.csv
66,66,22,70,115,28,12,3,30,40,1,49,21,4,403,Tierre Brown,12,26,['SHOOTING GUARD'],brownti01,19,HOUSTON ROCKETS,40,totals_2002.csv
67,67,29,114,113,41,11,2,45,59,2,45,29,6,520,Rick Brunson,23,51,['POINT GUARD'],brunsri01,25,PORTLAND TRAIL BLAZERS,47,totals_2002.csv
68,68,23,438,1597,589,132,35,329,80,80,749,488,33,3063,Kobe Bryant,112,228,['SHOOTING GUARD'],bryanko01,118,LOS ANGELES LAKERS,223,totals_2002.csv
69,69,36,10,55,8,0,2,19,30,3,25,6,0,206,Mark Bryant,25,38,['POWER FORWARD'],bryanma01,7,SAN ANTONIO SPURS,6,totals_2002.csv
70,70,25,48,198,58,16,19,106,44,16,104,40,5,885,Greg Buckner,67,124,['SHOOTING GUARD'],buckngr01,31,DALLAS MAVERICKS,27,totals_2002.csv
71,71,33,3,6,0,6,0,6,6,0,2,0,2,54,Jud Buechler,2,7,['SMALL FORWARD'],buechju01,1,PHOENIX SUNS,1,totals_2002.csv
72,72,33,29,112,4,54,8,81,60,2,42,2,19,630,Jud Buechler,27,46,['SMALL FORWARD'],buechju01,20,ORLANDO MAGIC,14,totals_2002.csv
73,73,24,71,593,80,70,12,220,63,21,258,58,17,1769,Rodney Buford,52,110,['SHOOTING GUARD'],buforro01,42,MEMPHIS GRIZZLIES,63,totals_2002.csv
74,74,34,16,115,12,57,2,37,31,0,39,11,16,350,Matt Bullard,10,29,['POWER FORWARD'],bullama01,2,CHARLOTTE HORNETS,12,totals_2002.csv
75,75,31,5,23,12,3,1,8,11,0,10,8,1,90,Mitchell Butler,6,10,['SHOOTING GUARD'],butlemi02,0,PORTLAND TRAIL BLAZERS,5,totals_2002.csv
76,76,28,12,72,43,1,5,26,23,0,36,27,0,283,Jason Caffey,24,39,['POWER FORWARD'],caffeja01,4,MILWAUKEE BUCKS,19,totals_2002.csv
77,77,27,33,290,99,1,50,233,29,29,130,62,0,1007,Marcus Camby,89,107,['CENTER'],cambyma01,34,NEW YORK KNICKS,42,totals_2002.csv
78,78,33,102,794,384,2,137,397,77,74,384,306,0,2156,Elden Campbell,133,264,['POWER FORWARD'],campbel01,60,CHARLOTTE HORNETS,138,totals_2002.csv
79,79,24,2,13,2,7,0,4,8,0,6,2,3,43,Brian Cardinal,2,5,['POWER FORWARD'],cardibr01,1,DETROIT PISTONS,0,totals_2002.csv
80,80,26,214,260,36,19,3,98,46,18,89,19,1,1050,Anthony Carter,19,85,['POINT GUARD'],cartean01,50,MIAMI HEAT,72,totals_2002.csv
81,81,25,239,1307,307,313,43,175,60,60,559,245,121,2385,Vince Carter,138,191,['SHOOTING GUARD'],cartevi01,94,TORONTO RAPTORS,154,totals_2002.csv
82,82,32,493,1197,328,204,12,258,74,73,554,282,71,2605,Sam Cassell,54,208,['POINT GUARD'],cassesa01,90,MILWAUKEE BUCKS,177,totals_2002.csv
83,83,27,29,326,194,1,95,349,75,73,190,113,0,1917,Kelvin Cato,176,208,['CENTER'],catoke01,40,HOUSTON ROCKETS,53,totals_2002.csv
84,84,19,54,304,222,0,93,229,71,31,151,134,0,1389,Tyson Chandler,114,179,['CENTER'],chandty01,28,CHICAGO BULLS,99,totals_2002.csv
85,85,30,110,466,67,4,21,183,68,47,224,46,0,1631,Calbert Cheaney,57,156,['SHOOTING GUARD'],cheanca01,34,DENVER NUGGETS,70,totals_2002.csv
86,86,34,351,296,71,120,5,136,69,4,97,58,33,1576,Chris Childs,18,177,['POINT GUARD'],childch01,56,TORONTO RAPTORS,123,totals_2002.csv
87,87,31,340,735,242,256,25,300,81,81,338,206,90,2798,Doug Christie,74,209,['SHOOTING GUARD'],chrisdo01,160,SACRAMENTO KINGS,164,totals_2002.csv
88,88,26,88,775,230,5,122,421,81,31,380,155,0,2185,Keon Clark,182,258,['CENTER'],clarkke01,58,TORONTO RAPTORS,140,totals_2002.csv
89,89,23,198,452,136,33,6,114,67,18,181,114,4,1528,Speedy Claxton,46,145,['POINT GUARD'],claxtsp01,95,PHILADELPHIA 76ERS,95,totals_2002.csv
90,90,24,25,68,9,8,0,7,32,0,30,8,2,153,Mateen Cleaves,1,9,['POINT GUARD'],cleavma01,7,SACRAMENTO KINGS,27,totals_2002.csv
91,91,34,98,735,227,83,51,342,58,58,331,185,28,2080,Derrick Coleman,167,158,['POWER FORWARD'],colemde01,42,PHILADELPHIA 76ERS,119,totals_2002.csv
92,92,33,107,146,37,20,4,43,47,1,56,33,4,693,Bimbo Coles,12,59,['POINT GUARD'],colesbi01,13,CLEVELAND CAVALIERS,31,totals_2002.csv
93,93,24,9,95,32,1,4,51,25,2,41,24,0,365,Jason Collier,31,40,['CENTER'],collija02,6,HOUSTON ROCKETS,13,totals_2002.csv
94,94,23,58,343,181,1,22,158,70,68,158,134,0,1440,Jarron Collins,138,234,['CENTER'],collija03,29,UTAH JAZZ,56,totals_2002.csv
95,95,23,81,278,164,2,47,169,77,9,117,115,1,1407,Jason Collins,132,173,['CENTER'],collija04,29,NEW JERSEY NETS,72,totals_2002.csv
96,96,26,5,45,15,1,5,16,7,4,21,11,0,131,Chris Crawford,9,21,['POWER FORWARD'],crawfch01,2,ATLANTA HAWKS,10,totals_2002.csv
97,97,21,55,187,13,58,5,29,23,6,89,10,26,481,Jamal Crawford,5,18,['POINT GUARD'],crawfja01,18,CHICAGO BULLS,32,totals_2002.csv
98,98,22,2,12,5,4,0,1,6,0,3,4,0,27,Joe Crispin,0,2,['POINT GUARD'],crispjo01,1,LOS ANGELES LAKERS,1,totals_2002.csv
99,99,22,24,56,8,35,0,8,15,0,23,8,15,129,Joe Crispin,2,8,['POINT GUARD'],crispjo01,4,PHOENIX SUNS,9,totals_2002.csv
100,100,26,77,448,114,145,29,220,76,1,185,97,49,1286,Austin Croshere,74,106,['POWER FORWARD'],croshau01,26,INDIANA PACERS,67,totals_2002.csv
101,101,32,141,208,66,69,1,59,41,0,98,57,31,802,John Crotty,16,77,['POINT GUARD'],crottjo01,19,UTAH JAZZ,51,totals_2002.csv
102,102,25,60,187,32,46,5,38,58,1,78,24,12,501,Vonteego Cummings,14,53,['POINT GUARD'],cummivo01,18,PHILADELPHIA 76ERS,36,totals_2002.csv
103,103,37,61,347,37,131,6,58,56,4,141,33,45,886,Dell Curry,23,50,['SHOOTING GUARD'],curryde01,22,TORONTO RAPTORS,41,totals_2002.csv
104,104,19,25,377,160,0,53,161,72,31,189,105,0,1150,Eddy Curry,111,173,['CENTER'],curryed01,16,CHICAGO BULLS,69,totals_2002.csv
105,105,33,127,276,91,26,10,153,82,75,125,72,7,1912,Michael Curry,15,207,['SHOOTING GUARD'],currymi01,47,DETROIT PISTONS,60,totals_2002.csv
106,106,20,5,50,18,0,13,43,34,0,22,7,0,177,Samuel Dalembert,25,30,['CENTER'],dalemsa01,6,PHILADELPHIA 76ERS,14,totals_2002.csv
107,107,26,87,480,211,0,167,220,73,46,209,136,0,1740,Erick Dampier,167,235,['CENTER'],dampier01,17,GOLDEN STATE WARRIORS,156,totals_2002.csv
108,108,26,228,612,210,196,12,153,82,13,269,158,57,2175,Antonio Daniels,23,104,['SHOOTING GUARD'],daniean01,48,SAN ANTONIO SPURS,70,totals_2002.csv
109,109,33,155,963,358,1,83,486,77,77,410,293,0,2978,Antonio Davis,254,225,['POWER FORWARD'],davisan01,54,TORONTO RAPTORS,159,totals_2002.csv
110,110,22,698,1341,338,478,47,256,82,82,559,196,170,3318,Baron Davis,93,241,['POINT GUARD'],davisba01,172,CHARLOTTE HORNETS,246,totals_2002.csv
111,111,32,96,580,212,0,83,426,78,77,296,150,0,2447,Dale Davis,262,193,['CENTER'],davisda01,62,PORTLAND TRAIL BLAZERS,62,totals_2002.csv
112,112,33,68,198,18,85,5,55,28,20,70,16,29,774,Emanual Davis,19,68,['POINT GUARD'],davisem01,27,ATLANTA HAWKS,52,totals_2002.csv
113,113,31,107,326,21,126,3,70,51,17,146,16,57,1231,Hubert Davis,7,58,['SHOOTING GUARD'],davishu01,28,WASHINGTON WIZARDS,44,totals_2002.csv
114,114,22,178,781,248,35,23,180,82,8,376,196,11,1954,Ricky Davis,63,145,['SMALL FORWARD'],davisri01,69,CLEVELAND CAVALIERS,148,totals_2002.csv
115,115,28,22,149,50,0,24,89,61,14,67,28,0,633,Andrew DeClercq,74,130,['CENTER'],declean01,23,ORLANDO MAGIC,34,totals_2002.csv
116,116,35,2,4,0,0,0,0,2,0,1,0,0,6,Vinny Del Negro,0,0,['POINT GUARD'],delnevi01,0,PHOENIX SUNS,0,totals_2002.csv
117,117,28,81,416,67,147,4,86,41,1,166,56,47,877,Tony Delk,38,60,['SHOOTING GUARD'],delkto01,31,PHOENIX SUNS,40,totals_2002.csv
118,118,28,51,172,30,67,6,59,22,16,60,22,20,570,Tony Delk,20,38,['SHOOTING GUARD'],delkto01,22,BOSTON CELTICS,19,totals_2002.csv
119,119,26,31,94,18,7,4,33,25,0,30,13,0,249,Derrick Dial,12,12,['SHOOTING GUARD'],dialde01,8,NEW JERSEY NETS,13,totals_2002.csv
120,120,26,4,26,6,4,0,9,7,0,11,5,1,50,Derrick Dial,2,1,['SHOOTING GUARD'],dialde01,2,TORONTO RAPTORS,3,totals_2002.csv
121,121,26,9,48,6,21,1,9,4,4,15,5,8,124,Michael Dickerson,3,12,['SHOOTING GUARD'],dickemi01,3,MEMPHIS GRIZZLIES,8,totals_2002.csv
122,122,20,5,29,5,0,10,12,18,1,12,1,0,109,DeSagana Diop,5,19,['CENTER'],diopde01,1,CLEVELAND CAVALIERS,12,totals_2002.csv
123,123,33,297,716,340,13,94,466,80,80,338,209,3,2420,Vlade Divac*,205,229,['CENTER'],divacvl01,79,SACRAMENTO KINGS,158,totals_2002.csv
124,124,24,25,187,46,0,11,121,42,15,78,38,0,705,Michael Doleac,47,98,['CENTER'],doleami01,15,CLEVELAND CAVALIERS,37,totals_2002.csv
125,125,21,12,57,12,14,3,3,14,0,22,10,4,155,Keyon Dooling,0,20,['POINT GUARD'],doolike01,4,LOS ANGELES CLIPPERS,10,totals_2002.csv
126,126,27,101,182,29,73,2,58,61,0,78,23,31,774,Bryce Drew,14,49,['POINT GUARD'],drewbr01,32,CHARLOTTE HORNETS,33,totals_2002.csv
127,127,26,51,414,73,2,31,144,64,12,191,55,0,1174,Predrag Drobnjak,75,109,['CENTER'],drobnpr01,20,SEATTLE SUPERSONICS,51,totals_2002.csv
128,128,36,13,50,15,2,14,53,43,2,20,8,0,327,Chris Dudley,27,42,['CENTER'],dudlech02,3,PORTLAND TRAIL BLAZERS,14,totals_2002.csv
129,129,25,307,1504,701,10,203,774,82,82,764,560,1,3329,Tim Duncan,268,217,['POWER FORWARD'],duncati01,61,SAN ANTONIO SPURS,263,totals_2002.csv
130,130,29,100,175,49,58,3,40,39,0,59,39,14,609,Howard Eisley,9,55,['POINT GUARD'],eisleho01,24,NEW YORK KNICKS,53,totals_2002.csv
131,131,26,3,39,40,0,6,22,29,1,13,28,0,152,Obinna Ekezie,12,16,['POWER FORWARD'],ekeziob01,2,LOS ANGELES CLIPPERS,10,totals_2002.csv
132,132,31,56,452,84,124,37,180,66,14,189,53,38,1684,LaPhonso Ellis,107,196,['SMALL FORWARD'],ellisla01,30,MIAMI HEAT,73,totals_2002.csv
133,133,26,9,50,33,0,9,63,31,6,21,20,0,299,Evan Eschmeyer,35,60,['CENTER'],eschmev01,10,DALLAS MAVERICKS,16,totals_2002.csv
134,134,23,4,19,4,3,0,1,10,0,9,3,0,45,Maurice Evans,3,9,['SHOOTING GUARD'],evansma01,0,MINNESOTA TIMBERWOLVES,2,totals_2002.csv
135,135,39,35,333,134,1,45,203,65,4,148,94,0,901,Patrick Ewing*,60,129,['CENTER'],ewingpa01,22,ORLANDO MAGIC,65,totals_2002.csv
136,136,35,48,177,36,99,9,75,50,2,76,34,43,799,Danny Ferry,15,70,['SMALL FORWARD'],ferryda01,16,SAN ANTONIO SPURS,22,totals_2002.csv
137,137,28,230,1228,251,224,25,270,69,69,569,210,76,2754,Michael Finley,90,144,['SMALL FORWARD'],finlemi01,65,DALLAS MAVERICKS,117,totals_2002.csv
138,138,27,181,666,111,349,9,131,70,35,274,94,144,1974,Derek Fisher,15,121,['POINT GUARD'],fishede01,66,LOS ANGELES LAKERS,62,totals_2002.csv
139,139,23,120,848,283,41,24,299,76,20,371,189,7,1963,Marcus Fizer,128,186,['POWER FORWARD'],fizerma01,49,CHICAGO BULLS,131,totals_2002.csv
140,140,26,4,14,6,5,0,5,6,0,3,4,1,75,Isaac Fontaine,0,6,['SHOOTING GUARD'],fontais01,0,MEMPHIS GRIZZLIES,4,totals_2002.csv
141,141,20,7,118,57,0,7,75,53,0,61,42,0,452,Alton Ford,32,99,['POWER FORWARD'],fordal02,6,PHOENIX SUNS,32,totals_2002.csv
142,142,20,6,12,4,3,0,5,8,0,1,4,0,39,Joseph Forte,1,1,['SHOOTING GUARD'],fortejo01,2,BOSTON CELTICS,3,totals_2002.csv
143,143,25,127,722,308,4,17,609,77,76,309,245,1,2216,Danny Fortson,290,255,['POWER FORWARD'],fortsda01,44,GOLDEN STATE WARRIORS,160,totals_2002.csv
144,144,33,1,9,4,4,0,8,6,0,2,3,0,24,Greg Foster,0,4,['POWER FORWARD'],fostegr01,0,MILWAUKEE BUCKS,0,totals_2002.csv
145,145,25,70,394,182,15,38,350,82,48,177,111,2,1786,Jeff Foster,206,232,['CENTER'],fosteje01,71,INDIANA PACERS,79,totals_2002.csv
146,146,20,10,104,20,23,11,37,28,1,42,17,7,320,Antonis Fotsis,25,22,['POWER FORWARD'],fotsian01,9,MEMPHIS GRIZZLIES,21,totals_2002.csv
147,147,25,17,64,31,0,1,32,22,17,25,24,0,343,Tremaine Fowlkes,32,39,['SMALL FORWARD'],fowlktr01,11,LOS ANGELES CLIPPERS,13,totals_2002.csv
148,148,32,283,605,85,208,21,299,82,82,255,70,65,2289,Rick Fox,90,244,['SMALL FORWARD'],foxri01,67,LOS ANGELES LAKERS,132,totals_2002.csv
149,149,26,41,385,93,0,168,234,79,36,171,37,0,1485,Adonal Foyle,150,179,['CENTER'],foylead01,36,GOLDEN STATE WARRIORS,76,totals_2002.csv
150,150,24,362,1007,422,210,25,299,57,56,420,326,68,2343,Steve Francis,102,172,['POINT GUARD'],francst01,71,HOUSTON ROCKETS,221,totals_2002.csv
151,151,31,32,245,56,3,18,122,56,1,115,34,0,722,Lawrence Funderburke,76,65,['POWER FORWARD'],fundela01,11,SACRAMENTO KINGS,33,totals_2002.csv
152,152,25,422,1401,448,116,126,738,81,81,659,359,37,3175,Kevin Garnett,243,184,['POWER FORWARD'],garneke01,96,MINNESOTA TIMBERWOLVES,229,totals_2002.csv
153,153,35,4,40,3,0,9,34,29,0,14,0,0,152,Dean Garrett,13,26,['CENTER'],garrede01,5,MINNESOTA TIMBERWOLVES,7,totals_2002.csv
154,154,35,1,15,0,0,1,7,5,0,4,0,0,31,Dean Garrett,3,6,['CENTER'],garrede01,2,GOLDEN STATE WARRIORS,3,totals_2002.csv
155,155,25,99,767,73,396,28,261,80,43,327,61,169,2406,Pat Garrity,77,230,['POWER FORWARD'],garripa01,61,ORLANDO MAGIC,68,totals_2002.csv
156,156,21,223,1064,477,5,169,492,82,79,551,338,1,3007,Pau Gasol,238,195,['CENTER'],gasolpa01,41,MEMPHIS GRIZZLIES,224,totals_2002.csv
157,157,34,25,293,117,8,11,135,54,1,131,82,1,809,Chris Gatling,71,109,['POWER FORWARD'],gatlich01,17,MIAMI HEAT,58,totals_2002.csv
158,158,32,0,8,2,0,2,3,4,0,1,1,0,36,Matt Geiger,3,2,['CENTER'],geigema01,0,PHILADELPHIA 76ERS,2,totals_2002.csv
159,159,24,111,523,126,178,42,225,82,1,215,85,66,1759,Devean George,78,190,['SMALL FORWARD'],georgde01,71,LOS ANGELES LAKERS,66,totals_2002.csv
160,160,23,49,92,39,22,3,21,23,5,39,31,7,384,Eddie Gill,7,38,['POINT GUARD'],gilled01,11,MEMPHIS GRIZZLIES,34,totals_2002.csv
