,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
0,0,24,8.7,1.4,-3.1,-0.8,20.5,0.7000000000000001,0.293,68,1287,Quincy Acy,-2.3,6.9,1.0,11.9,['POWER FORWARD'],acyqu01,1.1,NEW YORK KNICKS,0.18100000000000002,13.5,0.5329999999999999,13.8,15.5,-0.30000000000000004,1.7000000000000002,0.063,advanced_2015.csv
1,1,20,10.1,2.3,-0.6000000000000001,1.2,8.7,0.4,0.267,30,248,Jordan Adams,-1.8,4.2,0.0,12.8,['SHOOTING GUARD'],adamsjo01,3.4,MEMPHIS GRIZZLIES,0.29100000000000004,6.4,0.489,12.7,20.4,0.1,0.4,0.073,advanced_2015.csv
2,2,21,5.5,3.8,0.4,1.8,19.3,2.2,0.514,70,1771,Steven Adams,-1.4,12.2,1.9,14.1,['CENTER'],adamsst01,1.1,OKLAHOMA CITY THUNDER,0.005,15.8,0.5489999999999999,16.8,14.3,1.1,4.1,0.111,advanced_2015.csv
3,3,28,10.5,3.3,-2.2,0.5,29.6,0.2,0.8640000000000001,17,215,Jeff Adrien,-2.7,11.9,0.2,14.2,['POWER FORWARD'],adrieje01,0.9,MINNESOTA TIMBERWOLVES,0.0,20.5,0.494,12.9,14.3,0.0,0.4,0.08700000000000001,advanced_2015.csv
4,4,29,9.3,0.2,-1.6,-1.6,10.2,0.4,0.23,53,1750,Arron Afflalo,0.0,1.3,1.4,11.7,['SHOOTING GUARD'],afflaar01,0.9,DENVER NUGGETS,0.37,5.6,0.5329999999999999,10.3,19.9,0.2,1.8,0.05,advanced_2015.csv
5,5,29,5.5,0.2,-2.3,-0.8,8.5,0.5,0.207,25,752,Arron Afflalo,-1.5,0.9,0.2,8.2,['SHOOTING GUARD'],afflaar01,0.6000000000000001,PORTLAND TRAIL BLAZERS,0.396,4.8,0.5329999999999999,11.8,16.7,-0.1,0.8,0.049,advanced_2015.csv
6,6,26,8.2,4.0,0.2,0.6000000000000001,25.0,1.2,0.301,68,957,Alexis Ajinça,-0.5,12.4,1.9,19.9,['CENTER'],ajincal01,1.2,NEW ORLEANS PELICANS,0.0,18.7,0.595,15.6,21.1,0.5,3.2,0.159,advanced_2015.csv
7,7,23,8.3,2.4,-0.7000000000000001,2.0,20.7,0.7000000000000001,0.34600000000000003,41,540,Furkan Aldemir,-2.7,14.9,0.7000000000000001,12.0,['POWER FORWARD'],aldemfu01,1.6,PHILADELPHIA 76ERS,0.064,17.7,0.517,15.9,8.6,0.2,1.4,0.122,advanced_2015.csv
8,8,26,13.3,5.5,0.9,3.1,28.9,1.4,0.213,61,976,Cole Aldrich,-2.2,11.6,0.8,18.1,['CENTER'],aldrico01,2.0,NEW YORK KNICKS,0.0,20.0,0.513,15.2,18.3,0.7000000000000001,2.2,0.107,advanced_2015.csv
9,9,29,9.2,1.9,0.30000000000000004,0.0,22.9,3.7,0.256,71,2512,LaMarcus Aldridge,0.30000000000000004,7.7,4.9,22.8,['POWER FORWARD'],aldrila01,1.0,PORTLAND TRAIL BLAZERS,0.07400000000000001,15.5,0.528,7.2,30.2,1.4,8.6,0.165,advanced_2015.csv
10,10,25,10.9,3.1,0.8,2.2,20.5,1.6,0.157,63,1070,Lavoy Allen,-1.4,12.8,1.3,14.9,['CENTER'],allenla01,0.7000000000000001,INDIANA PACERS,0.0,16.7,0.493,11.1,15.2,0.8,2.8,0.127,advanced_2015.csv
11,11,33,8.1,1.5,3.3,3.7,12.2,3.2,0.27699999999999997,63,1648,Tony Allen,-0.4,7.2,0.9,14.6,['SHOOTING GUARD'],allento01,4.1,MEMPHIS GRIZZLIES,0.064,9.7,0.528,14.4,16.6,2.2,4.1,0.119,advanced_2015.csv
12,12,24,6.1,3.7,2.4,2.9,18.4,2.0,0.331,74,1366,Al-Farouq Aminu,-0.5,9.1,1.2,14.4,['SMALL FORWARD'],aminual01,2.6,DALLAS MAVERICKS,0.34700000000000003,13.7,0.504,11.9,15.2,1.5,3.3,0.115,advanced_2015.csv
13,13,32,8.7,0.0,-6.3,-0.1,21.5,0.1,0.41700000000000004,12,79,Lou Amundson,-6.2,7.4,-0.1,3.8,['POWER FORWARD'],amundlo01,0.7000000000000001,CLEVELAND CAVALIERS,0.0,14.5,0.387,26.0,11.0,-0.1,0.0,-0.011000000000000001,advanced_2015.csv
14,14,32,12.6,5.0,-1.6,2.2,22.0,0.8,0.337,41,858,Lou Amundson,-3.8,11.6,-0.5,12.5,['POWER FORWARD'],amundlo01,1.3,NEW YORK KNICKS,0.004,16.7,0.444,17.0,18.0,0.1,0.4,0.02,advanced_2015.csv
15,15,36,6.1,4.6,1.0,2.3,23.2,1.5,0.551,60,1132,Chris Andersen,-1.2,8.2,2.1,16.1,['CENTER'],anderch01,1.2,MIAMI HEAT,0.063,15.9,0.622,13.5,12.3,0.9,3.6,0.151,advanced_2015.csv
16,16,32,7.2,0.2,-0.5,-0.5,11.1,1.1,0.23,74,1744,Alan Anderson,0.0,2.0,1.7000000000000002,10.6,['SHOOTING GUARD'],anderal01,1.7000000000000002,BROOKLYN NETS,0.477,6.6,0.5630000000000001,11.0,14.2,0.6000000000000001,2.7,0.075,advanced_2015.csv
17,17,21,10.9,1.5,-2.7,2.4,20.8,0.6000000000000001,0.157,33,358,Kyle Anderson,-5.2,1.6,-0.30000000000000004,8.2,['SMALL FORWARD'],anderky01,2.1,SAN ANTONIO SPURS,0.124,11.4,0.389,9.5,13.4,-0.1,0.30000000000000004,0.044000000000000004,advanced_2015.csv
18,18,26,5.4,0.9,-1.1,-3.1,12.7,0.9,0.207,61,1675,Ryan Anderson,2.0,7.3,2.6,15.6,['POWER FORWARD'],anderry01,1.0,NEW ORLEANS PELICANS,0.49200000000000005,10.0,0.524,7.2,23.4,0.4,3.5,0.1,advanced_2015.csv
19,19,20,13.1,2.8,0.5,2.1,19.7,4.0,0.445,81,2541,Giannis Antetokounmpo,-1.7000000000000002,4.5,2.2,14.8,['SHOOTING GUARD'],antetgi01,1.5,MILWAUKEE BUCKS,0.055999999999999994,12.2,0.552,15.6,19.6,1.6,6.2,0.11699999999999999,advanced_2015.csv
20,20,30,18.0,1.0,1.4,-2.2,16.0,0.6000000000000001,0.294,40,1428,Carmelo Anthony,3.5,5.7,2.2,21.5,['SMALL FORWARD'],anthoca01,1.5,NEW YORK KNICKS,0.222,10.7,0.531,8.9,32.2,1.2,2.9,0.09699999999999999,advanced_2015.csv
21,21,32,1.8,9.5,1.4,4.8,17.0,0.7000000000000001,0.355,49,406,Joel Anthony,-3.4,8.2,0.5,14.7,['CENTER'],anthojo01,1.5,DETROIT PISTONS,0.0,12.4,0.607,14.3,9.1,0.30000000000000004,1.2,0.14200000000000002,advanced_2015.csv
22,22,32,6.9,1.1,-2.7,-1.4,14.0,1.0,0.416,63,1037,Pero Antić,-1.3,6.6,0.5,9.5,['CENTER'],anticpe01,0.9,ATLANTA HAWKS,0.584,10.4,0.508,12.3,17.6,-0.2,1.5,0.07,advanced_2015.csv
23,23,29,11.1,0.5,1.9,1.3,14.4,3.9,0.157,82,2930,Trevor Ariza,0.6000000000000001,2.9,2.7,12.7,['SMALL FORWARD'],arizatr01,2.6,HOUSTON ROCKETS,0.61,8.6,0.539,12.7,16.5,2.9,6.6,0.10800000000000001,advanced_2015.csv
24,24,26,9.3,2.1,-1.1,0.7000000000000001,13.4,0.9,0.154,58,988,Darrell Arthur,-1.8,5.6,-0.1,11.5,['POWER FORWARD'],arthuda01,2.4,DENVER NUGGETS,0.28600000000000003,9.3,0.466,10.3,20.0,0.2,0.9,0.042,advanced_2015.csv
25,25,28,5.4,2.1,-0.7000000000000001,0.6000000000000001,28.8,2.2,0.546,76,1982,Ömer Aşık,-1.3,14.0,2.8,15.5,['CENTER'],asikom01,0.8,NEW ORLEANS PELICANS,0.0,21.4,0.545,15.7,14.0,0.6000000000000001,5.0,0.12,advanced_2015.csv
26,26,27,33.2,0.1,-2.4,-3.1,7.6,0.6000000000000001,0.36700000000000005,54,1287,D.J. Augustin,0.8,1.1,2.0,15.8,['POINT GUARD'],augusdj01,1.3,DETROIT PISTONS,0.325,4.2,0.536,17.0,22.2,-0.1,2.5,0.094,advanced_2015.csv
