,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
55,55,29,18,111,21,6,5,55,66,6,47,14,3,604,Ryan Bowen,21,61,['SMALL FORWARD'],bowenry01,23,HOUSTON ROCKETS,7,totals_2005.csv
56,56,28,372,824,303,166,12,106,82,5,340,279,56,2162,Earl Boykins,37,122,['POINT GUARD'],boykiea01,78,DENVER NUGGETS,121,totals_2005.csv
57,57,25,2,7,0,0,2,11,8,0,3,0,0,55,Michael Bradley,3,4,['POWER FORWARD'],bradlmi01,1,ORLANDO MAGIC,1,totals_2005.csv
58,58,25,2,12,6,0,0,6,8,0,8,2,0,48,Michael Bradley,5,8,['POWER FORWARD'],bradlmi01,0,SACRAMENTO KINGS,3,totals_2005.csv
59,59,25,1,5,2,1,0,3,2,0,4,1,0,16,Michael Bradley,0,0,['POWER FORWARD'],bradlmi01,0,PHILADELPHIA 76ERS,1,totals_2005.csv
60,60,32,15,186,63,0,63,144,77,14,84,43,0,885,Shawn Bradley,70,153,['CENTER'],bradlsh01,25,DALLAS MAVERICKS,33,totals_2005.csv
61,61,28,0,7,0,0,0,5,7,0,3,0,0,24,Torraye Braggs,7,4,['POWER FORWARD'],braggto01,0,HOUSTON ROCKETS,2,totals_2005.csv
62,62,25,208,1251,484,3,169,474,81,81,629,364,0,3001,Elton Brand,296,240,['POWER FORWARD'],brandel01,62,LOS ANGELES CLIPPERS,183,totals_2005.csv
63,63,24,12,37,13,15,1,16,18,0,11,6,3,185,Jamison Brewer,6,11,['POINT GUARD'],breweja01,8,NEW YORK KNICKS,13,totals_2005.csv
64,64,25,86,756,220,0,55,305,72,72,387,164,0,2276,Primož Brezec,226,183,['CENTER'],brezepr01,33,CHARLOTTE BOBCATS,106,totals_2005.csv
65,65,25,14,62,9,11,6,18,14,0,23,4,4,152,Damone Brown,10,17,['SMALL FORWARD'],brownda02,1,WASHINGTON WIZARDS,15,totals_2005.csv
66,66,26,92,409,130,121,12,139,67,0,173,103,45,1238,Devin Brown,37,83,['SHOOTING GUARD'],brownde02,39,SAN ANTONIO SPURS,53,totals_2005.csv
67,67,23,4,6,10,3,1,10,8,0,2,8,0,55,Kedrick Brown,1,4,['SMALL FORWARD'],brownke01,3,PHILADELPHIA 76ERS,5,totals_2005.csv
68,68,22,39,237,129,0,15,134,42,14,109,74,0,908,Kwame Brown,72,112,['POWER FORWARD'],brownkw01,25,WASHINGTON WIZARDS,67,totals_2005.csv
69,69,35,178,758,243,0,50,471,82,78,338,210,0,2817,P.J. Brown,266,233,['POWER FORWARD'],brownpj01,74,NEW ORLEANS HORNETS,101,totals_2005.csv
70,70,25,155,348,75,72,1,72,76,0,124,59,26,1066,Tierre Brown,21,59,['POINT GUARD'],brownti01,32,LOS ANGELES LAKERS,74,totals_2005.csv
71,71,32,410,442,74,130,7,164,80,39,166,57,48,1945,Rick Brunson,23,106,['POINT GUARD'],brunsri01,82,LOS ANGELES CLIPPERS,125,totals_2005.csv
72,72,26,398,1324,664,387,53,297,66,66,573,542,131,2689,Kobe Bryant,95,174,['SHOOTING GUARD'],bryanko01,86,LOS ANGELES LAKERS,270,totals_2005.csv
73,73,28,133,303,81,121,6,142,70,41,160,63,49,1522,Greg Buckner,66,169,['SHOOTING GUARD'],buckngr01,75,DENVER NUGGETS,49,totals_2005.csv
74,74,27,63,489,45,108,4,156,64,17,187,37,34,1313,Rodney Buford,33,101,['SMALL FORWARD'],buforro01,40,NEW JERSEY NETS,35,totals_2005.csv
75,75,24,28,60,19,11,1,11,24,0,28,14,3,219,Antonio Burks,1,25,['POINT GUARD'],burksan01,13,MEMPHIS GRIZZLIES,12,totals_2005.csv
76,76,24,146,991,319,125,23,304,77,77,441,275,38,2746,Caron Butler,146,213,['SMALL FORWARD'],butleca01,110,LOS ANGELES LAKERS,125,totals_2005.csv
77,77,19,0,4,2,0,0,0,3,0,4,2,0,5,Jackie Butler,0,0,['CENTER'],butleja01,1,NEW YORK KNICKS,1,totals_2005.csv
78,78,25,62,409,48,153,29,136,65,15,163,37,57,1203,Rasual Butler,15,104,['SMALL FORWARD'],butlera01,18,MIAMI HEAT,37,totals_2005.csv
79,79,23,0,7,1,0,0,1,3,0,4,1,0,11,Žarko Čabarkapa,2,0,['POWER FORWARD'],cabarza01,0,PHOENIX SUNS,0,totals_2005.csv
80,80,23,25,170,64,36,5,66,37,0,82,52,13,464,Žarko Čabarkapa,33,59,['POWER FORWARD'],cabarza01,10,GOLDEN STATE WARRIORS,30,totals_2005.csv
81,81,30,152,600,173,4,199,530,66,66,279,125,0,2015,Marcus Camby,131,177,['CENTER'],cambyma01,61,DENVER NUGGETS,103,totals_2005.csv
82,82,36,3,7,4,0,1,8,10,0,0,2,0,50,Elden Campbell,3,10,['CENTER'],campbel01,0,NEW JERSEY NETS,1,totals_2005.csv
83,83,36,16,116,51,2,6,57,30,1,39,40,0,340,Elden Campbell,25,47,['CENTER'],campbel01,8,DETROIT PISTONS,28,totals_2005.csv
84,84,27,114,432,181,125,19,162,58,16,160,158,44,1433,Brian Cardinal,63,172,['POWER FORWARD'],cardibr01,88,MEMPHIS GRIZZLIES,83,totals_2005.csv
85,85,28,1,3,6,0,0,0,6,0,2,4,0,16,Geno Carlisle,1,1,['SHOOTING GUARD'],carlige01,0,PORTLAND TRAIL BLAZERS,1,totals_2005.csv
86,86,24,17,180,83,39,2,47,25,0,70,71,13,430,Matt Carroll,13,37,['SHOOTING GUARD'],carroma01,17,CHARLOTTE BOBCATS,25,totals_2005.csv
87,87,29,161,177,51,17,18,57,66,12,72,35,2,742,Anthony Carter,12,88,['POINT GUARD'],cartean01,35,MINNESOTA TIMBERWOLVES,62,totals_2005.csv
88,88,28,61,302,72,59,15,38,20,20,124,50,19,608,Vince Carter,28,56,['SHOOTING GUARD'],cartevi01,25,TORONTO RAPTORS,22,totals_2005.csv
89,89,28,266,1239,388,254,33,257,57,56,572,317,108,2220,Vince Carter,78,187,['SMALL FORWARD'],cartevi01,84,NEW JERSEY NETS,146,totals_2005.csv
90,90,35,301,687,155,103,14,132,59,38,319,134,27,1522,Sam Cassell,25,160,['POINT GUARD'],cassesa01,36,MINNESOTA TIMBERWOLVES,109,totals_2005.csv
91,91,30,40,297,143,0,82,314,62,50,160,112,0,1525,Kelvin Cato,102,170,['CENTER'],catoke01,55,ORLANDO MAGIC,64,totals_2005.csv
92,92,24,51,125,24,49,0,27,36,0,42,15,12,433,Lionel Chalmers,4,30,['POINT GUARD'],chalmli01,13,LOS ANGELES CLIPPERS,24,totals_2005.csv
93,93,22,65,419,336,2,141,514,80,10,207,226,0,2189,Tyson Chandler,261,268,['CENTER'],chandty01,69,CHICAGO BULLS,118,totals_2005.csv
94,94,33,64,265,37,3,15,92,55,5,113,24,0,951,Calbert Cheaney,32,95,['SHOOTING GUARD'],cheanca01,17,GOLDEN STATE WARRIORS,35,totals_2005.csv
95,95,21,151,642,231,56,35,287,80,44,302,190,13,2376,Josh Childress,195,184,['SHOOTING GUARD'],childjo01,74,ATLANTA HAWKS,106,totals_2005.csv
96,96,34,153,204,56,39,13,94,31,31,83,50,10,996,Doug Christie,29,61,['SHOOTING GUARD'],chrisdo01,43,SACRAMENTO KINGS,68,totals_2005.csv
97,97,34,46,128,22,23,5,45,21,13,47,20,5,529,Doug Christie,9,45,['SHOOTING GUARD'],chrisdo01,37,ORLANDO MAGIC,36,totals_2005.csv
98,98,26,286,501,213,52,6,121,46,44,216,162,10,1501,Speedy Claxton,32,154,['POINT GUARD'],claxtsp01,87,GOLDEN STATE WARRIORS,92,totals_2005.csv
99,99,26,88,110,41,9,2,26,16,3,41,25,1,365,Speedy Claxton,5,30,['POINT GUARD'],claxtsp01,22,NEW ORLEANS HORNETS,27,totals_2005.csv
100,100,27,7,14,4,2,0,4,14,0,5,3,0,65,Mateen Cleaves,2,2,['POINT GUARD'],cleavma01,2,SEATTLE SUPERSONICS,2,totals_2005.csv
101,101,37,0,14,3,2,0,12,5,0,3,3,0,50,Derrick Coleman,3,6,['CENTER'],colemde01,0,DETROIT PISTONS,2,totals_2005.csv
102,102,27,18,376,71,14,13,100,70,44,174,48,6,942,Jason Collier,84,147,['CENTER'],collija02,15,ATLANTA HAWKS,63,totals_2005.csv
103,103,26,61,157,119,1,6,107,50,38,65,83,0,961,Jarron Collins,57,146,['CENTER'],collija03,11,UTAH JAZZ,34,totals_2005.csv
104,104,26,105,451,209,6,71,335,80,80,186,137,2,2542,Jason Collins,153,322,['CENTER'],collija04,71,NEW JERSEY NETS,91,totals_2005.csv
105,105,24,32,354,118,3,50,220,82,4,190,83,0,1396,Nick Collison,156,252,['CENTER'],collini01,34,SEATTLE SUPERSONICS,62,totals_2005.csv
106,106,24,35,422,37,199,26,153,72,0,176,28,78,1087,Brian Cook,63,139,['CENTER'],cookbr01,23,LOS ANGELES LAKERS,29,totals_2005.csv
107,107,23,22,24,6,4,1,5,5,0,10,3,0,74,Omar Cook,2,6,['POINT GUARD'],cookom01,6,TORONTO RAPTORS,6,totals_2005.csv
108,108,24,302,1097,216,512,19,170,70,67,437,182,185,2688,Jamal Crawford,33,135,['SHOOTING GUARD'],crawfja01,92,NEW YORK KNICKS,148,totals_2005.csv
109,109,29,98,497,256,174,17,272,73,22,188,226,45,1827,Austin Croshere,103,154,['POWER FORWARD'],croshau01,48,INDIANA PACERS,104,totals_2005.csv
110,110,22,37,730,314,0,58,222,63,60,393,226,0,1808,Eddy Curry,116,202,['CENTER'],curryed01,21,CHICAGO BULLS,163,totals_2005.csv
111,111,36,15,29,8,0,4,19,18,7,13,4,0,249,Michael Curry,8,39,['SMALL FORWARD'],currymi01,5,INDIANA PACERS,5,totals_2005.csv
112,112,23,35,477,148,0,121,355,72,60,250,89,0,1785,Samuel Dalembert,187,241,['CENTER'],dalemsa01,46,PHILADELPHIA 76ERS,114,totals_2005.csv
113,113,29,51,367,228,3,80,318,59,56,202,138,0,1609,Erick Dampier,183,205,['CENTER'],dampier01,15,DALLAS MAVERICKS,102,totals_2005.csv
114,114,29,309,623,304,165,3,149,75,2,273,248,49,2026,Antonio Daniels,20,78,['POINT GUARD'],daniean01,51,SEATTLE SUPERSONICS,78,totals_2005.csv
115,115,22,4,18,0,2,0,11,21,0,6,0,1,72,Erik Daniels,7,7,['SMALL FORWARD'],danieer01,2,SACRAMENTO KINGS,6,totals_2005.csv
116,116,24,128,504,133,35,14,129,60,17,220,98,7,1412,Marquis Daniels,87,124,['SHOOTING GUARD'],daniema01,83,DALLAS MAVERICKS,86,totals_2005.csv
117,117,36,80,419,152,0,41,276,72,62,193,115,0,1843,Antonio Davis,152,147,['POWER FORWARD'],davisan01,27,CHICAGO BULLS,96,totals_2005.csv
118,118,25,129,303,96,137,4,51,18,13,111,74,44,593,Baron Davis,16,52,['POINT GUARD'],davisba01,31,NEW ORLEANS HORNETS,38,totals_2005.csv
119,119,25,233,449,147,217,10,92,28,19,180,111,74,988,Baron Davis,16,74,['POINT GUARD'],davisba01,50,GOLDEN STATE WARRIORS,93,totals_2005.csv
120,120,35,23,109,38,0,32,92,36,3,45,22,0,577,Dale Davis,61,79,['CENTER'],davisda01,13,GOLDEN STATE WARRIORS,20,totals_2005.csv
121,121,35,24,125,61,0,33,131,25,25,67,38,0,730,Dale Davis,91,83,['CENTER'],davisda01,19,INDIANA PACERS,23,totals_2005.csv
122,122,24,12,111,17,53,4,50,42,5,42,14,19,328,Josh Davis,29,45,['POWER FORWARD'],davisjo02,8,PHILADELPHIA 76ERS,15,totals_2005.csv
123,123,25,246,1041,351,180,27,183,82,11,481,286,61,2696,Ricky Davis,66,174,['SHOOTING GUARD'],davisri01,89,BOSTON CELTICS,205,totals_2005.csv
124,124,31,0,9,3,0,0,3,8,0,4,1,0,49,Andrew DeClercq,7,14,['CENTER'],declean01,2,ORLANDO MAGIC,1,totals_2005.csv
125,125,22,38,117,40,35,6,42,30,4,42,23,9,459,Carlos Delfino,13,44,['SHOOTING GUARD'],delfica01,22,DETROIT PISTONS,23,totals_2005.csv
126,126,31,104,591,136,202,3,102,56,1,246,103,72,1340,Tony Delk,28,123,['SHOOTING GUARD'],delkto01,47,ATLANTA HAWKS,54,totals_2005.csv
127,127,19,135,645,162,117,27,230,61,45,280,120,31,1663,Luol Deng,92,98,['SMALL FORWARD'],denglu01,48,CHICAGO BULLS,118,totals_2005.csv
128,128,22,149,294,77,50,18,116,66,25,124,57,9,1201,Boris Diaw,54,123,['SHOOTING GUARD'],diawbo01,37,ATLANTA HAWKS,87,totals_2005.csv
129,129,26,1,8,3,3,0,1,4,0,1,2,1,16,Dan Dickau,0,1,['POINT GUARD'],dickada01,0,DALLAS MAVERICKS,1,totals_2005.csv
130,130,26,346,748,225,242,4,145,67,46,305,188,84,2074,Dan Dickau,34,200,['POINT GUARD'],dickada01,76,NEW ORLEANS HORNETS,144,totals_2005.csv
131,131,26,1,14,2,9,1,6,11,0,4,2,3,61,Kaniel Dickens,3,5,['SMALL FORWARD'],dickeka01,2,NEW JERSEY NETS,2,totals_2005.csv
132,132,23,15,69,5,2,27,40,39,0,20,0,0,306,DeSagana Diop,30,53,['CENTER'],diopde01,8,CLEVELAND CAVALIERS,12,totals_2005.csv
133,133,36,19,31,12,0,1,14,15,0,13,8,0,130,Vlade Divac*,18,25,['CENTER'],divacvl01,4,LOS ANGELES LAKERS,14,totals_2005.csv
134,134,26,111,447,97,147,4,87,63,4,186,87,48,1054,Juan Dixon,32,98,['SHOOTING GUARD'],dixonju01,43,WASHINGTON WIZARDS,68,totals_2005.csv
135,135,27,47,331,41,2,22,185,80,8,148,25,0,1175,Michael Doleac,74,160,['CENTER'],doleami01,23,MIAMI HEAT,36,totals_2005.csv
136,136,24,132,345,109,75,11,79,74,0,139,85,19,1184,Keyon Dooling,11,120,['POINT GUARD'],doolike01,39,MIAMI HEAT,65,totals_2005.csv
137,137,29,49,543,120,71,24,165,71,1,238,96,25,1435,Predrag Drobnjak,73,138,['CENTER'],drobnpr01,42,ATLANTA HAWKS,78,totals_2005.csv
138,138,22,398,488,67,265,3,190,82,73,172,49,94,2177,Chris Duhon,23,205,['POINT GUARD'],duhonch01,82,CHICAGO BULLS,119,totals_2005.csv
139,139,28,179,1042,455,9,174,530,66,66,517,305,3,2203,Tim Duncan,202,144,['POWER FORWARD'],duncati01,45,SAN ANTONIO SPURS,127,totals_2005.csv
140,140,24,203,905,172,276,26,338,79,79,408,134,107,2570,Mike Dunleavy,97,198,['SMALL FORWARD'],dunlemi02,79,GOLDEN STATE WARRIORS,132,totals_2005.csv
141,141,24,24,127,47,2,10,61,47,0,61,29,1,472,Ronald Dupree,34,60,['SMALL FORWARD'],duprero01,7,DETROIT PISTONS,22,totals_2005.csv
142,142,20,1,21,9,1,1,10,2,0,11,5,0,54,Ndudi Ebi,6,7,['SHOOTING GUARD'],ebind01,1,MINNESOTA TIMBERWOLVES,3,totals_2005.csv
143,143,25,3,31,12,0,4,13,10,0,10,7,0,110,Corsley Edwards,12,19,['CENTER'],edwarco01,3,NEW ORLEANS HORNETS,2,totals_2005.csv
144,144,23,3,30,14,0,4,11,25,1,11,7,0,139,John Edwards,8,12,['CENTER'],edwarjo01,3,INDIANA PACERS,8,totals_2005.csv
145,145,32,250,405,83,103,9,75,74,1,161,66,27,1428,Howard Eisley,15,156,['POINT GUARD'],eisleho01,45,UTAH JAZZ,111,totals_2005.csv
146,146,29,11,182,93,1,12,110,42,31,79,72,0,732,Obinna Ekezie,69,129,['CENTER'],ekeziob01,22,ATLANTA HAWKS,45,totals_2005.csv
147,147,28,34,216,79,3,41,140,67,11,101,45,1,939,Francisco Elson,61,129,['CENTER'],elsonfr01,34,DENVER NUGGETS,40,totals_2005.csv
148,148,26,76,526,212,0,69,184,79,17,227,122,0,1649,Melvin Ely,142,199,['POWER FORWARD'],elyme01,32,CHARLOTTE BOBCATS,115,totals_2005.csv
149,149,22,0,6,5,0,0,2,8,0,2,3,0,28,Andre Emmett,0,4,['SHOOTING GUARD'],emmetan01,0,MEMPHIS GRIZZLIES,1,totals_2005.csv
150,150,26,45,373,78,82,8,113,65,11,165,59,27,1233,Maurice Evans,88,104,['SHOOTING GUARD'],evansma01,37,SACRAMENTO KINGS,34,totals_2005.csv
151,151,24,58,275,234,2,15,482,79,79,131,125,0,1881,Reggie Evans,254,202,['POWER FORWARD'],evansre01,58,SEATTLE SUPERSONICS,104,totals_2005.csv
152,152,31,169,907,136,285,18,217,64,64,387,113,116,2358,Michael Finley,45,123,['SHOOTING GUARD'],finlemi01,48,DALLAS MAVERICKS,60,totals_2005.csv
153,153,30,301,755,203,291,4,180,74,32,297,175,108,2222,Derek Fisher,38,176,['POINT GUARD'],fishede01,76,GOLDEN STATE WARRIORS,129,totals_2005.csv
154,154,26,64,292,103,6,13,146,54,0,133,70,0,903,Marcus Fizer,29,96,['POWER FORWARD'],fizerma01,25,MILWAUKEE BUCKS,63,totals_2005.csv
155,155,23,11,27,2,9,0,2,15,0,13,2,4,73,Luis Flores,0,9,['POINT GUARD'],florelu01,2,GOLDEN STATE WARRIORS,11,totals_2005.csv
156,156,23,0,2,0,1,0,0,1,0,1,0,1,4,Luis Flores,1,0,['POINT GUARD'],florelu01,0,DENVER NUGGETS,0,totals_2005.csv
157,157,28,8,226,258,0,7,191,62,0,118,227,0,1047,Danny Fortson,157,265,['CENTER'],fortsda01,15,SEATTLE SUPERSONICS,91,totals_2005.csv
158,158,28,43,324,142,5,12,345,61,43,168,90,0,1594,Jeff Foster,205,186,['CENTER'],fosteje01,46,INDIANA PACERS,55,totals_2005.csv
159,159,28,0,17,2,3,0,5,8,0,9,0,1,56,Tremaine Fowlkes,3,7,['SMALL FORWARD'],fowlktr01,2,INDIANA PACERS,5,totals_2005.csv
160,160,29,56,311,72,0,159,264,78,50,156,40,0,1700,Adonal Foyle,165,201,['CENTER'],foylead01,26,GOLDEN STATE WARRIORS,58,totals_2005.csv
