,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
172,172,26,98,596,141,175,14,190,42,42,272,96,73,1355,Al Harrington,80,153,['POWER FORWARD'],harrial01,40,GOLDEN STATE WARRIORS,78,totals_2007.csv
173,173,26,89,137,46,26,5,56,29,8,57,31,7,543,Junior Harrington,12,79,['POINT GUARD'],harriju01,21,MEMPHIS GRIZZLIES,52,totals_2007.csv
174,174,33,6,56,22,0,1,25,26,0,25,17,0,220,Othella Harrington,13,49,['POWER FORWARD'],harriot01,1,CHARLOTTE BOBCATS,15,totals_2007.csv
175,175,23,296,593,261,50,21,151,80,61,292,215,14,2081,Devin Harris,45,242,['POINT GUARD'],harride01,96,DALLAS MAVERICKS,146,totals_2007.csv
176,176,24,6,58,22,0,12,33,24,2,30,11,0,190,David Harrison,9,47,['CENTER'],harrida01,5,INDIANA PACERS,26,totals_2007.csv
177,177,28,10,30,11,6,0,13,13,0,15,10,3,100,Jason Hart,2,23,['POINT GUARD'],hartja01,3,SACRAMENTO KINGS,4,totals_2007.csv
178,178,28,93,194,36,23,1,71,23,22,85,32,4,746,Jason Hart,12,60,['POINT GUARD'],hartja01,41,LOS ANGELES CLIPPERS,34,totals_2007.csv
179,179,26,97,717,203,4,26,466,79,79,353,138,0,2483,Udonis Haslem,188,236,['POWER FORWARD'],hasleud01,49,MIAMI HEAT,110,totals_2007.csv
180,180,27,203,443,92,25,26,160,76,68,217,72,6,2223,Trenton Hassell,83,144,['SHOOTING GUARD'],hassetr01,22,MINNESOTA TIMBERWOLVES,80,totals_2007.csv
181,181,23,47,335,89,0,18,317,78,43,192,55,0,1714,Chuck Hayes,204,281,['POWER FORWARD'],hayesch01,70,HOUSTON ROCKETS,64,totals_2007.csv
182,182,25,80,546,84,183,13,168,81,17,224,71,66,1626,Jarvis Hayes,42,160,['SMALL FORWARD'],hayesja01,48,WASHINGTON WIZARDS,56,totals_2007.csv
183,183,27,47,355,210,0,88,282,77,49,198,115,0,1740,Brendan Haywood,195,208,['CENTER'],haywobr01,34,WASHINGTON WIZARDS,90,totals_2007.csv
184,184,24,194,700,105,401,5,221,80,10,306,83,177,2211,Luther Head,31,133,['SHOOTING GUARD'],headlu01,76,HOUSTON ROCKETS,137,totals_2007.csv
185,185,34,10,67,47,0,12,59,38,5,43,33,0,418,Alan Henderson,48,62,['POWER FORWARD'],hendeal01,9,PHILADELPHIA 76ERS,12,totals_2007.csv
186,186,27,26,330,53,115,7,111,48,12,174,41,53,936,Walter Herrmann,28,76,['POWER FORWARD'],herrmwa01,17,CHARLOTTE BOBCATS,32,totals_2007.csv
187,187,24,77,516,283,1,59,299,64,42,294,195,0,1715,Nenê Hilário,150,209,['CENTER'],hilarne01,62,DENVER NUGGETS,127,totals_2007.csv
188,188,34,138,660,324,12,25,184,65,64,342,248,2,2009,Grant Hill*,53,146,['SHOOTING GUARD'],hillgr01,61,ORLANDO MAGIC,144,totals_2007.csv
189,189,26,500,1061,284,337,23,242,80,80,475,237,140,2839,Kirk Hinrich,32,274,['POINT GUARD'],hinriki01,100,CHICAGO BULLS,191,totals_2007.csv
190,190,23,8,60,12,23,2,12,12,0,19,8,5,136,Robert Hite,4,8,['SHOOTING GUARD'],hitero01,3,MIAMI HEAT,6,totals_2007.csv
191,191,23,10,5,2,0,0,2,4,1,2,2,0,37,Julius Hodge,1,3,['SHOOTING GUARD'],hodgeju01,3,DENVER NUGGETS,1,totals_2007.csv
192,192,23,2,7,2,0,0,4,5,0,4,1,0,28,Julius Hodge,1,3,['SHOOTING GUARD'],hodgeju01,1,MILWAUKEE BUCKS,2,totals_2007.csv
193,193,22,1,36,40,0,7,20,27,0,20,24,0,185,Ryan Hollins,11,40,['CENTER'],holliry01,4,CHARLOTTE BOBCATS,16,totals_2007.csv
194,194,36,77,251,64,149,41,156,68,8,90,38,50,1124,Robert Horry,73,105,['POWER FORWARD'],horryro01,45,SAN ANTONIO SPURS,44,totals_2007.csv
195,195,28,67,421,36,175,3,78,56,1,180,33,75,946,Eddie House,14,69,['SHOOTING GUARD'],houseed01,27,NEW JERSEY NETS,27,totals_2007.csv
196,196,21,158,873,666,2,156,725,82,82,526,390,1,3023,Dwight Howard,283,245,['CENTER'],howardw01,70,ORLANDO MAGIC,317,totals_2007.csv
197,197,26,127,1075,294,239,56,345,70,69,493,243,92,2455,Josh Howard,130,180,['SMALL FORWARD'],howarjo01,82,DALLAS MAVERICKS,123,totals_2007.csv
198,198,33,131,665,188,0,8,332,80,38,309,155,0,2123,Juwan Howard,138,205,['POWER FORWARD'],howarju01,29,HOUSTON ROCKETS,112,totals_2007.csv
199,199,30,73,195,32,80,2,40,34,6,74,26,28,554,Troy Hudson,8,23,['POINT GUARD'],hudsotr01,14,MINNESOTA TIMBERWOLVES,40,totals_2007.csv
200,200,28,256,953,309,222,26,226,70,68,381,209,74,2596,Larry Hughes,41,164,['SHOOTING GUARD'],hughela01,89,CLEVELAND CAVALIERS,154,totals_2007.csv
201,201,21,18,185,79,0,21,109,60,2,87,53,0,670,Kris Humphries,78,98,['POWER FORWARD'],humphkr01,14,TORONTO RAPTORS,32,totals_2007.csv
202,202,36,93,244,33,119,7,38,52,0,94,30,38,745,Lindsey Hunter,9,56,['POINT GUARD'],hunteli01,34,DETROIT PISTONS,35,totals_2007.csv
203,203,25,26,326,151,0,76,221,70,41,188,74,0,1605,Steven Hunter,114,137,['POWER FORWARD'],huntest01,13,PHILADELPHIA 76ERS,65,totals_2007.csv
204,204,23,432,991,551,155,33,357,76,76,443,452,48,3062,Andre Iguodala,77,200,['SHOOTING GUARD'],iguodan01,152,PHILADELPHIA 76ERS,261,totals_2007.csv
205,205,31,123,793,192,1,98,357,78,78,385,155,0,2130,Zydrunas Ilgauskas,242,257,['CENTER'],ilgauzy01,48,CLEVELAND CAVALIERS,141,totals_2007.csv
206,206,22,0,3,0,0,0,1,5,0,0,0,0,6,Mile Ilić,0,1,['CENTER'],ilicmi01,0,NEW JERSEY NETS,3,totals_2007.csv
207,207,26,6,16,8,0,5,8,21,0,5,7,0,79,Didier Ilunga-Mbenga,3,17,['CENTER'],mbengdj01,3,DALLAS MAVERICKS,5,totals_2007.csv
208,208,19,49,363,89,148,17,131,66,14,139,70,54,973,Ersan İlyasova,58,147,['POWER FORWARD'],ilyaser01,27,MILWAUKEE BUCKS,51,totals_2007.csv
209,209,31,109,366,174,53,1,34,15,15,151,154,12,640,Allen Iverson*,7,21,['POINT GUARD'],iversal01,33,PHILADELPHIA 76ERS,66,totals_2007.csv
210,210,31,359,947,436,144,12,136,50,49,430,331,50,2121,Allen Iverson*,16,74,['SHOOTING GUARD'],iversal01,90,DENVER NUGGETS,202,totals_2007.csv
211,211,25,45,143,35,16,4,36,53,18,64,24,5,539,Royal Ivey,15,62,['POINT GUARD'],iveyro01,24,ATLANTA HAWKS,31,totals_2007.csv
212,212,23,417,705,279,180,9,190,79,79,320,243,63,2651,Jarrett Jack,18,202,['POINT GUARD'],jackja01,86,PORTLAND TRAIL BLAZERS,187,totals_2007.csv
213,213,33,141,518,168,165,6,136,56,2,204,130,54,1330,Bobby Jackson,42,98,['SHOOTING GUARD'],jacksbo01,50,NEW ORLEANS/OKLAHOMA CITY HORNETS,78,totals_2007.csv
214,214,25,4,8,0,4,0,1,3,0,1,0,1,16,Luke Jackson,0,3,['SMALL FORWARD'],jackslu02,0,LOS ANGELES CLIPPERS,1,totals_2007.csv
215,215,25,9,35,9,13,1,7,10,2,18,5,4,122,Luke Jackson,2,12,['SMALL FORWARD'],jackslu02,5,TORONTO RAPTORS,6,totals_2007.csv
216,216,32,58,388,103,1,7,130,56,25,159,90,0,1025,Marc Jackson,62,89,['POWER FORWARD'],jacksma02,21,NEW ORLEANS/OKLAHOMA CITY HORNETS,65,totals_2007.csv
217,217,28,114,430,146,138,20,78,37,32,180,120,41,1186,Stephen Jackson,17,87,['SHOOTING GUARD'],jacksst02,33,INDIANA PACERS,81,totals_2007.csv
218,218,28,173,514,153,173,14,83,38,37,229,123,59,1293,Stephen Jackson,44,113,['SMALL FORWARD'],jacksst02,51,GOLDEN STATE WARRIORS,102,totals_2007.csv
219,219,31,3,79,18,0,15,45,41,11,33,10,0,273,Jerome James,21,73,['CENTER'],jamesje01,6,NEW YORK KNICKS,23,totals_2007.csv
220,220,22,470,1621,701,310,55,443,78,78,772,489,99,3190,LeBron James,83,171,['SMALL FORWARD'],jamesle01,125,CLEVELAND CAVALIERS,250,totals_2007.csv
221,221,31,297,703,184,215,7,138,82,65,297,154,80,2069,Mike James,25,171,['POINT GUARD'],jamesmi01,55,MINNESOTA TIMBERWOLVES,129,totals_2007.csv
222,222,30,136,1139,307,379,36,428,70,70,512,226,138,2662,Antawn Jamison,134,194,['POWER FORWARD'],jamisan01,80,WASHINGTON WIZARDS,104,totals_2007.csv
223,223,28,145,325,88,85,16,130,70,13,136,67,32,1555,Marko Jarić,54,172,['SHOOTING GUARD'],jaricma01,75,MINNESOTA TIMBERWOLVES,88,totals_2007.csv
224,224,30,111,221,64,86,0,38,37,1,91,59,32,664,Šarūnas Jasikevičius,10,53,['SHOOTING GUARD'],jasiksa01,13,INDIANA PACERS,59,totals_2007.csv
225,225,30,61,101,31,44,1,16,26,2,37,27,12,309,Šarūnas Jasikevičius,5,22,['POINT GUARD'],jasiksa01,13,GOLDEN STATE WARRIORS,31,totals_2007.csv
226,226,22,88,882,295,1,106,519,69,60,453,201,0,2319,Al Jefferson,237,232,['CENTER'],jeffeal01,48,BOSTON CELTICS,136,totals_2007.csv
227,227,26,148,665,326,145,8,192,55,53,303,239,52,1956,Richard Jefferson,48,123,['SMALL FORWARD'],jefferi01,34,NEW JERSEY NETS,120,totals_2007.csv
228,228,25,67,206,68,20,30,127,55,43,95,31,2,1307,Jared Jeffries,111,150,['SMALL FORWARD'],jeffrja01,44,NEW YORK KNICKS,61,totals_2007.csv
229,229,23,17,169,118,0,35,131,59,19,91,78,0,753,Alexander Johnson,50,137,['POWER FORWARD'],johnsal01,25,MEMPHIS GRIZZLIES,47,totals_2007.csv
230,230,19,3,33,14,3,13,22,8,0,18,11,0,124,Amir Johnson,15,19,['POWER FORWARD'],johnsam01,5,DETROIT PISTONS,9,totals_2007.csv
231,231,32,78,146,29,29,1,35,40,0,60,21,11,562,Anthony Johnson,13,68,['POINT GUARD'],johnsan02,16,DALLAS MAVERICKS,31,totals_2007.csv
232,232,32,123,197,32,44,2,44,27,17,82,25,14,739,Anthony Johnson,9,51,['POINT GUARD'],johnsan02,17,ATLANTA HAWKS,45,totals_2007.csv
233,233,26,17,154,21,88,12,47,39,7,50,16,19,419,DerMarr Johnson,10,39,['SMALL FORWARD'],johnsde03,16,DENVER NUGGETS,27,totals_2007.csv
234,234,25,249,1139,314,312,11,186,57,57,536,235,119,2359,Joe Johnson,53,115,['SHOOTING GUARD'],johnsjo02,60,ATLANTA HAWKS,176,totals_2007.csv
235,235,26,18,190,37,30,18,111,54,0,93,30,10,720,Linton Johnson,52,101,['POWER FORWARD'],johnsli01,33,NEW ORLEANS/OKLAHOMA CITY HORNETS,27,totals_2007.csv
236,236,23,16,93,41,9,1,35,44,5,43,23,1,336,Bobby Jones,22,59,['SMALL FORWARD'],jonesbo02,11,PHILADELPHIA 76ERS,18,totals_2007.csv
237,237,26,68,461,174,12,22,106,78,25,220,138,5,1671,Dahntay Jones,47,192,['SHOOTING GUARD'],jonesda02,39,MEMPHIS GRIZZLIES,92,totals_2007.csv
238,238,30,94,355,44,231,2,57,60,0,137,30,89,1173,Damon Jones,9,53,['POINT GUARD'],jonesda01,16,CLEVELAND CAVALIERS,36,totals_2007.csv
239,239,23,0,1,6,0,0,5,4,0,0,3,0,18,Dwayne Jones,1,3,['POWER FORWARD'],jonesdw02,0,CLEVELAND CAVALIERS,2,totals_2007.csv
240,240,35,33,151,34,74,2,47,29,14,57,25,22,561,Eddie Jones,14,54,['SHOOTING GUARD'],jonesed02,22,MEMPHIS GRIZZLIES,23,totals_2007.csv
241,241,35,76,271,41,148,8,112,35,27,121,34,56,1033,Eddie Jones,17,70,['SHOOTING GUARD'],jonesed02,46,MIAMI HEAT,24,totals_2007.csv
242,242,27,55,249,88,101,12,66,39,9,96,73,32,870,Fred Jones,16,80,['SHOOTING GUARD'],jonesfr01,30,TORONTO RAPTORS,50,totals_2007.csv
243,243,27,53,112,26,27,4,26,24,3,43,22,7,449,Fred Jones,7,41,['SHOOTING GUARD'],jonesfr01,18,PORTLAND TRAIL BLAZERS,17,totals_2007.csv
244,244,26,45,440,81,238,42,143,76,7,162,71,90,1376,James Jones,33,115,['SMALL FORWARD'],jonesja02,28,PHOENIX SUNS,28,totals_2007.csv
245,245,27,1,51,2,32,1,17,18,0,14,2,10,138,Jumaine Jones,6,19,['SMALL FORWARD'],jonesju01,5,PHOENIX SUNS,7,totals_2007.csv
246,246,22,11,128,75,1,42,87,58,8,65,59,0,666,Solomon Jones,49,124,['POWER FORWARD'],jonesso01,11,ATLANTA HAWKS,25,totals_2007.csv
247,247,24,79,652,224,1,116,428,75,66,294,166,0,2176,Chris Kaman,160,251,['CENTER'],kamanch01,41,LOS ANGELES CLIPPERS,147,totals_2007.csv
248,248,25,81,563,74,210,2,154,67,35,278,66,108,1767,Jason Kapono,26,135,['SMALL FORWARD'],kaponja01,38,MIAMI HEAT,70,totals_2007.csv
249,249,24,21,70,26,6,1,37,33,0,27,19,0,231,Viktor Khryapa,20,53,['POWER FORWARD'],khryavi01,10,CHICAGO BULLS,16,totals_2007.csv
250,250,33,736,908,230,361,23,520,80,80,369,179,124,2933,Jason Kidd*,135,146,['POINT GUARD'],kiddja01,127,NEW JERSEY NETS,213,totals_2007.csv
251,251,22,41,304,98,46,1,68,48,12,139,78,13,967,Tarence Kinsey,29,57,['SHOOTING GUARD'],kinseta01,53,MEMPHIS GRIZZLIES,46,totals_2007.csv
252,252,25,202,418,239,75,144,241,70,70,197,174,16,2049,Andrei Kirilenko,88,172,['SMALL FORWARD'],kirilan01,74,UTAH JAZZ,135,totals_2007.csv
253,253,22,45,474,135,221,14,189,79,14,200,115,83,1488,Linas Kleiza,77,200,['POWER FORWARD'],kleizli01,28,DENVER NUGGETS,79,totals_2007.csv
254,254,31,296,363,128,18,3,101,45,25,152,103,1,1273,Brevin Knight,14,113,['POINT GUARD'],knighbr01,67,CHARLOTTE BOBCATS,95,totals_2007.csv
255,255,19,4,16,6,5,0,2,10,0,4,3,1,41,Yaroslav Korolev,1,0,['SMALL FORWARD'],korolya01,3,LOS ANGELES CLIPPERS,1,totals_2007.csv
256,256,25,105,845,209,307,20,229,74,1,372,191,132,2288,Kyle Korver,30,188,['SMALL FORWARD'],korveky01,57,PHILADELPHIA 76ERS,117,totals_2007.csv
257,257,23,46,323,121,1,24,125,26,26,170,86,0,848,Nenad Krstić,51,88,['CENTER'],krstine01,10,NEW JERSEY NETS,52,totals_2007.csv
258,258,30,8,102,26,23,11,45,27,9,39,20,2,352,Raef LaFrentz,25,57,['POWER FORWARD'],lafrera01,7,PORTLAND TRAIL BLAZERS,13,totals_2007.csv
259,259,23,2,9,5,0,3,6,11,0,4,3,0,55,James Lang,5,14,['CENTER'],langja01,0,WASHINGTON WIZARDS,2,totals_2007.csv
260,260,23,104,400,173,0,23,406,58,12,240,141,0,1731,David Lee,196,155,['POWER FORWARD'],leeda02,48,NEW YORK KNICKS,92,totals_2007.csv
261,261,27,145,1005,315,387,39,305,60,60,463,265,151,2348,Rashard Lewis,91,143,['SMALL FORWARD'],lewisra02,68,SEATTLE SUPERSONICS,118,totals_2007.csv
262,262,31,4,3,0,0,0,0,4,0,0,0,0,26,Randy Livingston,1,2,['POINT GUARD'],livinra01,0,SEATTLE SUPERSONICS,1,totals_2007.csv
263,263,21,274,449,116,16,29,128,54,31,208,82,5,1611,Shaun Livingston,56,135,['POINT GUARD'],livinsh01,59,LOS ANGELES CLIPPERS,108,totals_2007.csv
264,264,20,32,38,28,8,1,19,10,0,14,25,3,175,Kyle Lowry,12,20,['POINT GUARD'],lowryky01,14,MEMPHIS GRIZZLIES,12,totals_2007.csv
265,265,24,33,156,19,59,0,27,47,0,62,15,15,383,John Lucas III,9,38,['POINT GUARD'],lucasjo02,17,HOUSTON ROCKETS,15,totals_2007.csv
266,266,29,201,524,163,161,0,85,56,17,218,144,56,1488,Tyronn Lue,19,101,['POINT GUARD'],luety01,24,ATLANTA HAWKS,85,totals_2007.csv
267,267,31,10,43,29,0,10,52,56,0,23,15,0,473,Mark Madsen,35,100,['CENTER'],madsema01,10,MINNESOTA TIMBERWOLVES,21,totals_2007.csv
268,268,27,208,808,633,65,14,352,75,31,367,519,13,2291,Corey Maggette,90,244,['SMALL FORWARD'],maggeco01,65,LOS ANGELES CLIPPERS,201,totals_2007.csv
269,269,28,30,395,242,0,66,341,81,23,199,131,0,1703,Jamaal Magloire,151,226,['CENTER'],magloja01,21,PORTLAND TRAIL BLAZERS,129,totals_2007.csv
270,270,24,0,10,2,0,0,2,1,0,2,1,0,27,Renaldo Major,0,4,['POWER FORWARD'],majorre01,2,GOLDEN STATE WARRIORS,1,totals_2007.csv
271,271,29,403,952,386,345,10,177,74,74,395,297,123,2748,Stephon Marbury,36,185,['POINT GUARD'],marbust01,71,NEW YORK KNICKS,179,totals_2007.csv
272,272,28,134,1071,248,252,122,613,80,80,561,201,80,3010,Shawn Marion,172,216,['SMALL FORWARD'],mariosh01,156,PHOENIX SUNS,114,totals_2007.csv
273,273,21,6,52,11,16,1,20,30,0,19,7,6,170,Damir Markota,11,22,['POWER FORWARD'],markoda01,3,MILWAUKEE BUCKS,15,totals_2007.csv
274,274,31,0,6,2,1,1,3,3,0,2,2,0,17,Sean Marks,0,4,['POWER FORWARD'],marksse01,0,PHOENIX SUNS,0,totals_2007.csv
275,275,33,46,493,80,271,43,237,81,0,209,53,95,1360,Donyell Marshall,86,130,['POWER FORWARD'],marshdo01,39,CLEVELAND CAVALIERS,67,totals_2007.csv
276,276,24,13,89,45,18,5,21,40,2,32,31,4,361,Rawle Marshall,8,22,['SHOOTING GUARD'],marshra01,12,INDIANA PACERS,19,totals_2007.csv
277,277,35,43,94,21,37,0,10,31,0,33,15,13,220,Darrick Martin,2,22,['POINT GUARD'],martida01,3,TORONTO RAPTORS,12,totals_2007.csv
278,278,29,1,16,12,1,0,14,2,2,8,3,0,63,Kenyon Martin,6,10,['POWER FORWARD'],martike01,0,DENVER NUGGETS,5,totals_2007.csv
279,279,23,173,1067,570,333,11,273,80,80,505,481,127,2818,Kevin Martin,69,181,['SHOOTING GUARD'],martike02,98,SACRAMENTO KINGS,135,totals_2007.csv
280,280,29,115,900,323,0,22,221,75,75,407,214,0,2575,Desmond Mason,124,174,['SMALL FORWARD'],masonde01,52,NEW ORLEANS/OKLAHOMA CITY HORNETS,192,totals_2007.csv
281,281,26,35,179,16,102,6,38,62,0,59,14,33,492,Roger Mason,7,66,['SHOOTING GUARD'],masonro01,13,WASHINGTON WIZARDS,19,totals_2007.csv
282,282,23,14,262,137,0,60,98,67,8,131,72,0,943,Jason Maxiell,88,110,['CENTER'],maxieja01,30,DETROIT PISTONS,53,totals_2007.csv
283,283,22,66,328,112,3,24,160,35,8,164,86,2,838,Sean May,73,100,['POWER FORWARD'],mayse01,19,CHARLOTTE BOBCATS,56,totals_2007.csv
284,284,22,38,177,58,75,7,33,37,0,62,40,20,554,Rashad McCants,14,71,['SHOOTING GUARD'],mccanra01,26,MINNESOTA TIMBERWOLVES,40,totals_2007.csv
285,285,22,0,3,0,0,0,0,5,0,0,0,0,12,Chris McCray,0,1,['SHOOTING GUARD'],mccrach01,0,MILWAUKEE BUCKS,2,totals_2007.csv
286,286,32,72,540,139,0,65,331,82,3,284,96,0,1729,Antonio McDyess,165,240,['POWER FORWARD'],mcdyean01,61,DETROIT PISTONS,75,totals_2007.csv
287,287,24,1,13,7,1,0,4,11,0,5,5,0,41,Ivan McFarlin,7,8,['POWER FORWARD'],mcfariv01,0,PHILADELPHIA 76ERS,1,totals_2007.csv
288,288,27,458,1480,488,381,36,322,71,71,638,345,126,2539,Tracy McGrady*,56,136,['SHOOTING GUARD'],mcgratr01,92,HOUSTON ROCKETS,213,totals_2007.csv
289,289,32,124,181,32,8,0,48,38,3,71,22,1,702,Jeff McInnis,14,72,['POINT GUARD'],mcinnje01,14,CHARLOTTE BOBCATS,42,totals_2007.csv
290,290,34,13,17,0,0,0,17,10,0,11,0,0,131,Aaron McKie,1,14,['SMALL FORWARD'],mckieaa01,4,LOS ANGELES LAKERS,8,totals_2007.csv
291,291,27,45,105,53,23,3,18,26,2,41,47,9,379,Keith McLeod,3,21,['POINT GUARD'],mcleoke01,17,GOLDEN STATE WARRIORS,23,totals_2007.csv
292,292,27,45,83,25,22,2,21,22,7,32,22,7,339,Keith McLeod,1,30,['POINT GUARD'],mcleoke01,7,INDIANA PACERS,23,totals_2007.csv
293,293,27,2,29,20,2,2,10,14,0,12,17,1,81,Stanislav Medvedenko,4,16,['CENTER'],medvest01,0,ATLANTA HAWKS,5,totals_2007.csv
294,294,23,0,17,18,0,0,12,12,0,11,7,0,71,Pops Mensah-Bonsu,9,8,['POWER FORWARD'],mensapo01,1,DALLAS MAVERICKS,9,totals_2007.csv
295,295,19,25,116,23,32,4,24,37,13,40,14,7,373,C.J. Miles,11,60,['SHOOTING GUARD'],milescj01,11,UTAH JAZZ,28,totals_2007.csv
296,296,21,90,548,230,1,140,292,80,16,249,141,0,1913,Darko Miličić,145,219,['POWER FORWARD'],milicda01,44,ORLANDO MAGIC,124,totals_2007.csv
297,297,30,209,248,85,16,4,79,23,23,117,62,4,822,Andre Miller,25,58,['POINT GUARD'],millean02,37,DENVER NUGGETS,70,totals_2007.csv
298,298,30,416,661,198,19,6,176,57,56,307,160,1,2144,Andre Miller,72,126,['POINT GUARD'],millean02,73,PHILADELPHIA 76ERS,152,totals_2007.csv
299,299,30,224,494,149,33,39,322,63,56,224,115,5,1783,Brad Miller,79,155,['CENTER'],millebr01,38,SACRAMENTO KINGS,108,totals_2007.csv
300,300,26,298,1010,203,498,18,326,70,69,465,161,202,2740,Mike Miller,52,138,['SHOOTING GUARD'],millemi01,54,MEMPHIS GRIZZLIES,179,totals_2007.csv
301,301,21,62,398,208,3,74,240,82,1,209,140,1,1472,Paul Millsap,183,236,['POWER FORWARD'],millspa01,67,UTAH JAZZ,94,totals_2007.csv
302,302,26,94,819,413,2,94,351,48,48,423,356,0,1624,Yao Ming*,101,159,['CENTER'],mingya01,17,HOUSTON ROCKETS,167,totals_2007.csv
303,303,31,198,882,239,246,24,215,78,73,388,200,101,2841,Cuttino Mobley,52,186,['SHOOTING GUARD'],moblecu01,92,LOS ANGELES CLIPPERS,145,totals_2007.csv
304,304,29,9,222,82,0,40,140,51,33,118,50,0,773,Nazr Mohammed,89,133,['CENTER'],mohamna01,27,DETROIT PISTONS,43,totals_2007.csv
305,305,31,74,506,235,1,60,258,79,55,308,160,0,2082,Mikki Moore,145,261,['CENTER'],mooremi01,46,NEW JERSEY NETS,113,totals_2007.csv
306,306,21,1,6,6,0,1,8,5,0,1,2,0,44,Randolph Morris,1,4,['CENTER'],morrira01,2,NEW YORK KNICKS,2,totals_2007.csv
307,307,22,163,944,169,258,6,176,78,23,355,120,87,2326,Adam Morrison,54,179,['POWER FORWARD'],morriad01,28,CHARLOTTE BOBCATS,130,totals_2007.csv
308,308,36,18,425,308,0,178,224,77,43,238,185,0,1572,Alonzo Mourning*,126,219,['CENTER'],mournal01,13,MIAMI HEAT,129,totals_2007.csv
309,309,26,60,180,66,59,17,120,26,17,81,47,22,667,Troy Murphy,37,63,['POWER FORWARD'],murphtr01,21,GOLDEN STATE WARRIORS,29,totals_2007.csv
310,310,26,66,401,79,88,25,194,42,31,185,61,36,1185,Troy Murphy,63,133,['POWER FORWARD'],murphtr01,25,INDIANA PACERS,49,totals_2007.csv
311,311,27,187,438,120,83,13,87,69,18,177,87,24,1477,Ronald Murray,26,96,['SHOOTING GUARD'],murraro01,49,DETROIT PISTONS,90,totals_2007.csv
312,312,40,13,153,87,0,76,324,75,33,85,60,0,1289,Dikembe Mutombo*,164,156,['CENTER'],mutomdi01,22,HOUSTON ROCKETS,38,totals_2007.csv
313,313,26,61,495,164,265,26,226,76,1,226,132,112,1532,Boštjan Nachbar,27,183,['SMALL FORWARD'],nachbbo01,30,NEW JERSEY NETS,69,totals_2007.csv
314,314,30,64,354,123,12,26,179,75,36,204,88,1,1658,Eduardo Nájera,131,207,['POWER FORWARD'],najered01,73,DENVER NUGGETS,56,totals_2007.csv
315,315,32,884,971,247,343,6,239,76,76,517,222,156,2682,Steve Nash*,30,117,['POINT GUARD'],nashst01,57,PHOENIX SUNS,287,totals_2007.csv
316,316,24,330,875,221,194,5,186,77,77,376,183,65,2331,Jameer Nelson,50,225,['POINT GUARD'],nelsoja01,73,ORLANDO MAGIC,184,totals_2007.csv
317,317,30,74,421,50,1,84,245,80,73,230,34,0,1676,Rasho Nesterović,115,193,['CENTER'],nestera01,37,TORONTO RAPTORS,56,totals_2007.csv
318,318,32,2,37,10,15,0,17,15,1,16,6,8,129,Ira Newble,13,17,['SMALL FORWARD'],newblir01,6,CLEVELAND CAVALIERS,3,totals_2007.csv
319,319,27,57,584,145,209,24,259,53,31,273,123,80,1406,Andrés Nocioni,42,164,['POWER FORWARD'],nocioan01,27,CHICAGO BULLS,104,totals_2007.csv
320,320,22,65,177,43,53,9,81,68,0,65,37,17,792,David Noel,42,77,['POWER FORWARD'],noelda01,25,MILWAUKEE BUCKS,40,totals_2007.csv
321,321,23,6,50,2,39,0,22,35,1,18,2,13,191,Steve Novak,4,21,['SMALL FORWARD'],novakst01,5,HOUSTON ROCKETS,4,totals_2007.csv
322,322,28,263,1341,551,173,62,571,78,78,673,498,72,2820,Dirk Nowitzki,122,171,['POWER FORWARD'],nowitdi01,52,DALLAS MAVERICKS,167,totals_2007.csv
323,323,20,9,32,17,0,8,14,16,0,10,11,0,119,Patrick O'Bryant,7,26,['CENTER'],obryapa01,6,GOLDEN STATE WARRIORS,8,totals_2007.csv
324,324,28,167,1141,447,7,182,508,69,69,498,343,0,2459,Jermaine O'Neal,153,232,['CENTER'],onealje01,50,INDIANA PACERS,203,totals_2007.csv
325,325,34,79,479,294,0,55,200,40,39,283,124,0,1135,Shaquille O'Neal*,97,139,['CENTER'],onealsh01,8,MIAMI HEAT,95,totals_2007.csv
326,326,31,68,281,51,0,24,237,79,33,158,33,0,1365,Fabricio Oberto,131,213,['POWER FORWARD'],obertfa01,25,SAN ANTONIO SPURS,69,totals_2007.csv
327,327,27,270,681,283,182,32,445,56,56,319,198,54,2202,Lamar Odom,102,182,['POWER FORWARD'],odomla01,53,LOS ANGELES LAKERS,163,totals_2007.csv
328,328,24,80,740,295,0,172,499,67,65,394,175,0,2329,Emeka Okafor,258,210,['CENTER'],okafoem01,57,CHARLOTTE BOBCATS,111,totals_2007.csv
329,329,27,156,1061,387,336,38,419,80,80,490,296,129,2664,Mehmet Okur,160,257,['CENTER'],okurme01,36,UTAH JAZZ,125,totals_2007.csv
330,330,34,130,187,45,2,1,66,53,23,81,37,0,919,Kevin Ollie,8,76,['POINT GUARD'],ollieke01,21,PHILADELPHIA 76ERS,47,totals_2007.csv
331,331,31,5,46,3,0,13,34,24,0,19,2,0,234,Michael Olowokandi,14,48,['CENTER'],olowomi01,8,BOSTON CELTICS,17,totals_2007.csv
