,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
20,20,27,20,23,16,7,1,8,2,2,6,12,2,63,Gilbert Arenas,1,4,['POINT GUARD'],arenagi01,0,WASHINGTON WIZARDS,1,totals_2009.csv
21,21,23,145,596,169,191,24,241,82,20,274,120,61,1999,Trevor Ariza,111,166,['SMALL FORWARD'],arizatr01,137,LOS ANGELES LAKERS,87,totals_2009.csv
22,22,24,29,246,98,2,45,114,70,29,138,62,0,1092,Hilton Armstrong,81,181,['CENTER'],armsthi01,26,NEW ORLEANS HORNETS,80,totals_2009.csv
23,23,20,43,436,60,2,52,238,76,64,191,40,0,1464,Darrell Arthur,108,206,['POWER FORWARD'],arthuda01,52,MEMPHIS GRIZZLIES,47,totals_2009.csv
24,24,34,28,27,4,17,1,6,14,0,9,4,5,115,Chucky Atkins,0,5,['POINT GUARD'],atkinch01,2,DENVER NUGGETS,10,totals_2009.csv
25,25,34,31,86,12,40,1,13,19,0,25,11,10,297,Chucky Atkins,5,22,['POINT GUARD'],atkinch01,8,OKLAHOMA CITY THUNDER,13,totals_2009.csv
26,26,21,250,621,233,246,2,116,72,12,267,208,108,1908,D.J. Augustin,17,140,['POINT GUARD'],augusdj01,42,CHARLOTTE BOBCATS,119,totals_2009.csv
27,27,25,117,845,229,210,50,258,74,51,392,185,94,2375,Kelenna Azubuike,112,183,['SMALL FORWARD'],azubuke01,57,GOLDEN STATE WARRIORS,95,totals_2009.csv
28,28,24,34,197,65,7,23,117,53,10,110,42,2,780,Renaldo Balkman,86,98,['POWER FORWARD'],balkmre01,47,DENVER NUGGETS,35,totals_2009.csv
29,29,27,22,39,15,14,2,15,16,0,15,10,2,166,Marcus Banks,0,21,['POINT GUARD'],banksma01,10,MIAMI HEAT,11,totals_2009.csv
30,30,27,6,18,3,5,0,2,6,0,6,1,1,40,Marcus Banks,1,5,['POINT GUARD'],banksma01,1,TORONTO RAPTORS,3,totals_2009.csv
31,31,26,162,759,194,240,7,147,70,11,366,171,90,1705,Leandro Barbosa,34,115,['SHOOTING GUARD'],barbole01,82,PHOENIX SUNS,93,totals_2009.csv
32,32,24,269,557,93,154,5,141,79,15,246,70,55,1600,J.J. Barea,36,121,['SHOOTING GUARD'],bareajo01,37,DALLAS MAVERICKS,105,totals_2009.csv
33,33,23,94,958,266,291,97,346,78,59,431,221,119,2453,Andrea Bargnani,70,242,['POWER FORWARD'],bargnan01,34,TORONTO RAPTORS,135,totals_2009.csv
34,34,28,212,674,136,341,26,342,77,40,285,101,117,2082,Matt Barnes,79,209,['POWER FORWARD'],barnema02,52,PHOENIX SUNS,130,totals_2009.csv
35,35,37,78,172,20,131,3,77,56,1,70,19,49,857,Brent Barry,17,45,['SHOOTING GUARD'],barrybr01,24,HOUSTON ROCKETS,48,totals_2009.csv
36,36,23,43,508,210,6,55,238,81,0,252,182,0,1574,Brandon Bass,129,140,['CENTER'],bassbr01,27,DALLAS MAVERICKS,86,totals_2009.csv
37,37,33,7,46,27,1,10,30,27,0,25,17,0,217,Maceo Baston,22,39,['POWER FORWARD'],bastoma01,6,INDIANA PACERS,12,totals_2009.csv
38,38,32,31,323,82,9,25,186,77,3,158,54,2,1202,Tony Battie,92,112,['POWER FORWARD'],battito01,26,ORLANDO MAGIC,46,totals_2009.csv
39,39,30,137,354,67,237,54,233,60,59,145,55,91,2031,Shane Battier,52,114,['SHOOTING GUARD'],battish01,48,HOUSTON ROCKETS,49,totals_2009.csv
40,40,20,74,361,52,168,40,136,79,76,161,42,62,1454,Nicolas Batum,84,139,['SMALL FORWARD'],batumni01,50,PORTLAND TRAIL BLAZERS,50,totals_2009.csv
41,41,20,78,189,103,27,2,49,53,0,69,83,7,655,Jerryd Bayless,8,81,['POINT GUARD'],bayleje01,16,PORTLAND TRAIL BLAZERS,56,totals_2009.csv
42,42,20,83,957,241,81,37,329,81,19,452,186,33,2009,Michael Beasley,110,184,['POWER FORWARD'],beaslmi01,41,MIAMI HEAT,121,totals_2009.csv
43,43,22,88,317,52,131,1,61,42,23,140,40,52,882,Marco Belinelli,10,73,['SHOOTING GUARD'],belinma01,36,GOLDEN STATE WARRIORS,59,totals_2009.csv
44,44,29,151,524,80,240,7,102,70,23,217,66,87,1783,Charlie Bell,32,138,['SHOOTING GUARD'],bellch01,50,MILWAUKEE BUCKS,76,totals_2009.csv
45,45,32,29,177,21,94,2,56,22,22,76,16,44,712,Raja Bell,8,57,['SHOOTING GUARD'],bellra01,13,PHOENIX SUNS,18,totals_2009.csv
46,46,32,113,507,81,177,6,146,45,44,223,71,70,1603,Raja Bell,33,109,['SHOOTING GUARD'],bellra01,37,CHARLOTTE BOBCATS,68,totals_2009.csv
47,47,30,392,1005,171,428,11,240,79,79,437,135,167,2740,Mike Bibby,38,145,['POINT GUARD'],bibbymi01,98,ATLANTA HAWKS,128,totals_2009.csv
48,48,22,121,533,216,1,96,470,62,58,308,119,0,1863,Andris Biedriņš,223,236,['CENTER'],biedran01,63,GOLDEN STATE WARRIORS,110,totals_2009.csv
49,49,32,15,21,10,7,1,9,2,2,7,9,2,70,Chauncey Billups,1,3,['POINT GUARD'],billuch01,3,DETROIT PISTONS,4,totals_2009.csv
50,50,32,491,959,448,390,17,198,77,77,403,409,160,2719,Chauncey Billups,31,158,['POINT GUARD'],billuch01,90,DENVER NUGGETS,173,totals_2009.csv
51,51,28,348,647,75,328,4,145,69,69,277,63,140,2188,Steve Blake,28,126,['POINT GUARD'],blakest01,69,PORTLAND TRAIL BLAZERS,108,totals_2009.csv
52,52,22,118,630,162,21,74,252,71,36,297,114,5,1703,Andray Blatche,126,211,['CENTER'],blatcan01,53,WASHINGTON WIZARDS,117,totals_2009.csv
53,53,33,4,78,13,27,7,31,20,0,30,8,11,207,Mark Blount,10,17,['CENTER'],blounma01,1,MIAMI HEAT,14,totals_2009.csv
54,54,28,31,175,24,126,2,96,36,15,63,21,42,787,Keith Bogans,15,61,['SHOOTING GUARD'],boganke01,23,ORLANDO MAGIC,19,totals_2009.csv
55,55,28,33,149,33,92,2,75,29,0,56,31,32,485,Keith Bogans,16,44,['SHOOTING GUARD'],boganke01,20,MILWAUKEE BUCKS,22,totals_2009.csv
56,56,24,72,317,98,0,37,252,36,33,183,56,0,1124,Andrew Bogut,117,130,['CENTER'],bogutan01,23,MILWAUKEE BUCKS,86,totals_2009.csv
57,57,28,82,536,23,268,26,289,81,67,266,17,118,1928,Matt Bonner,97,190,['POWER FORWARD'],bonnema01,47,SAN ANTONIO SPURS,37,totals_2009.csv
58,58,24,31,214,85,0,48,154,62,7,113,32,0,995,Josh Boone,104,106,['CENTER'],boonejo01,22,NEW JERSEY NETS,31,totals_2009.csv
59,59,32,0,0,0,0,0,0,1,0,0,0,0,1,Calvin Booth,1,0,['CENTER'],boothca01,0,MINNESOTA TIMBERWOLVES,0,totals_2009.csv
60,60,32,0,10,8,0,2,6,7,0,5,6,0,55,Calvin Booth,4,10,['CENTER'],boothca01,1,SACRAMENTO KINGS,1,totals_2009.csv
61,61,27,79,512,139,0,7,274,37,37,251,97,0,1197,Carlos Boozer,111,132,['POWER FORWARD'],boozeca01,39,UTAH JAZZ,79,totals_2009.csv
62,62,24,191,1263,617,49,77,556,77,77,615,504,12,2928,Chris Bosh,215,189,['CENTER'],boshch01,67,TORONTO RAPTORS,174,totals_2009.csv
63,63,37,40,187,26,98,13,129,80,10,79,14,42,1506,Bruce Bowen,16,123,['SMALL FORWARD'],bowenbr01,36,SAN ANTONIO SPURS,25,totals_2009.csv
64,64,33,9,38,5,0,5,14,21,3,22,3,0,219,Ryan Bowen,10,37,['SMALL FORWARD'],bowenry01,14,NEW ORLEANS HORNETS,5,totals_2009.csv
65,65,29,37,365,108,0,45,177,29,23,163,73,0,920,Elton Brand,77,78,['POWER FORWARD'],brandel01,17,PHILADELPHIA 76ERS,68,totals_2009.csv
66,66,22,25,90,19,12,3,31,15,8,37,14,5,307,Corey Brewer,18,37,['SMALL FORWARD'],breweco01,15,MINNESOTA TIMBERWOLVES,13,totals_2009.csv
67,67,23,179,828,352,85,30,199,81,80,421,247,22,2605,Ronnie Brewer,101,128,['SMALL FORWARD'],brewero02,138,UTAH JAZZ,110,totals_2009.csv
68,68,24,238,783,172,309,8,124,80,35,316,149,113,1998,Aaron Brooks,33,152,['POINT GUARD'],brookaa01,46,HOUSTON ROCKETS,125,totals_2009.csv
69,69,27,1,7,2,0,0,5,4,0,1,2,0,41,Andre Brown,7,9,['POWER FORWARD'],brownan01,1,CHARLOTTE BOBCATS,5,totals_2009.csv
70,70,24,87,247,34,94,1,28,47,1,94,26,31,675,Bobby Brown,8,74,['SHOOTING GUARD'],brownbo02,15,SACRAMENTO KINGS,47,totals_2009.csv
71,71,24,30,113,9,36,2,10,21,1,47,8,14,256,Bobby Brown,6,21,['POINT GUARD'],brownbo02,6,MINNESOTA TIMBERWOLVES,16,totals_2009.csv
72,72,24,33,44,3,20,0,21,17,11,17,1,6,233,Dee Brown,7,22,['POINT GUARD'],brownde03,10,WASHINGTON WIZARDS,14,totals_2009.csv
73,73,24,3,5,2,4,0,1,2,0,1,2,1,28,Dee Brown,0,6,['POINT GUARD'],brownde03,0,PHOENIX SUNS,3,totals_2009.csv
74,74,30,54,313,100,97,5,88,63,5,111,78,28,869,Devin Brown,31,81,['SHOOTING GUARD'],brownde02,32,NEW ORLEANS HORNETS,54,totals_2009.csv
75,75,26,32,169,122,0,24,199,58,30,90,63,0,999,Kwame Brown,91,138,['CENTER'],brownkw01,24,DETROIT PISTONS,50,totals_2009.csv
76,76,23,28,123,30,28,5,16,30,0,56,24,8,341,Shannon Brown,8,33,['SHOOTING GUARD'],brownsh01,18,CHARLOTTE BOBCATS,29,totals_2009.csv
77,77,23,10,42,9,9,2,17,18,0,22,8,6,136,Shannon Brown,3,9,['SHOOTING GUARD'],brownsh01,4,LOS ANGELES LAKERS,9,totals_2009.csv
78,78,30,399,1712,564,336,37,339,82,82,800,483,118,2960,Kobe Bryant,90,189,['SHOOTING GUARD'],bryanko01,120,LOS ANGELES LAKERS,210,totals_2009.csv
79,79,32,57,159,25,51,8,98,63,0,61,20,13,878,Greg Buckner,32,108,['SMALL FORWARD'],buckngr01,29,MEMPHIS GRIZZLIES,38,totals_2009.csv
80,80,28,290,1085,402,210,20,296,67,67,491,345,65,2585,Caron Butler,118,165,['SHOOTING GUARD'],butleca01,106,WASHINGTON WIZARDS,210,totals_2009.csv
81,81,29,75,803,110,359,61,222,82,74,348,86,140,2614,Rasual Butler,49,159,['SMALL FORWARD'],butlera01,51,NEW ORLEANS HORNETS,59,totals_2009.csv
82,82,21,71,502,215,0,90,261,50,50,281,152,0,1446,Andrew Bynum,137,157,['CENTER'],bynuman01,18,LOS ANGELES LAKERS,85,totals_2009.csv
83,83,26,157,342,119,19,2,56,57,1,156,95,3,803,Will Bynum,19,85,['POINT GUARD'],bynumwi01,34,DETROIT PISTONS,76,totals_2009.csv
84,84,27,607,644,154,202,7,178,68,68,320,151,82,2333,José Calderón,16,114,['POINT GUARD'],caldejo01,74,TORONTO RAPTORS,143,totals_2009.csv
85,85,34,127,496,182,4,132,529,62,55,254,132,1,1925,Marcus Camby,161,129,['CENTER'],cambyma01,51,LOS ANGELES CLIPPERS,93,totals_2009.csv
86,86,31,76,169,35,92,13,103,64,4,65,30,30,909,Brian Cardinal,39,135,['POWER FORWARD'],cardibr01,37,MINNESOTA TIMBERWOLVES,48,totals_2009.csv
87,87,24,26,423,66,226,29,90,67,6,176,50,79,1199,Rodney Carney,36,94,['SHOOTING GUARD'],carnero01,45,MINNESOTA TIMBERWOLVES,43,totals_2009.csv
88,88,28,24,138,19,45,5,50,34,10,56,15,12,475,Matt Carroll,5,53,['SHOOTING GUARD'],carroma01,18,CHARLOTTE BOBCATS,26,totals_2009.csv
89,89,28,3,33,6,8,1,12,21,0,9,6,1,141,Matt Carroll,2,14,['SHOOTING GUARD'],carroma01,3,DALLAS MAVERICKS,7,totals_2009.csv
90,90,33,364,386,78,88,13,165,78,5,167,57,21,1787,Anthony Carter,40,142,['POINT GUARD'],cartean01,96,DENVER NUGGETS,155,totals_2009.csv
91,91,32,376,1345,410,392,38,336,80,80,588,335,151,2946,Vince Carter,74,234,['SHOOTING GUARD'],cartevi01,82,NEW JERSEY NETS,166,totals_2009.csv
92,92,22,403,662,193,311,8,191,82,82,278,148,114,2626,Mario Chalmers,37,240,['POINT GUARD'],chalmma01,160,MIAMI HEAT,165,totals_2009.csv
93,93,26,22,283,133,0,56,230,45,45,160,77,0,1445,Tyson Chandler,163,144,['CENTER'],chandty01,15,NEW ORLEANS HORNETS,70,totals_2009.csv
94,94,21,170,1054,215,314,75,354,82,70,455,171,103,2735,Wilson Chandler,91,250,['SMALL FORWARD'],chandwi01,71,NEW YORK KNICKS,139,totals_2009.csv
95,95,30,3,7,2,0,0,0,2,0,2,1,0,15,Speedy Claxton,0,1,['POINT GUARD'],claxtsp01,0,ATLANTA HAWKS,0,totals_2009.csv
96,96,30,7,35,11,0,1,17,26,3,16,8,0,201,Jarron Collins,20,35,['CENTER'],collija03,2,UTAH JAZZ,9,totals_2009.csv
97,97,30,11,70,28,0,13,42,31,22,22,13,0,422,Jason Collins,28,73,['CENTER'],collija04,9,MINNESOTA TIMBERWOLVES,12,totals_2009.csv
98,98,24,10,23,9,3,0,6,9,0,8,4,0,75,Mardy Collins,2,7,['SHOOTING GUARD'],collima01,2,NEW YORK KNICKS,5,totals_2009.csv
99,99,24,101,224,37,28,10,70,39,14,97,24,13,815,Mardy Collins,29,73,['POINT GUARD'],collima01,29,LOS ANGELES CLIPPERS,53,totals_2009.csv
100,100,28,66,428,136,2,50,308,71,40,243,98,0,1831,Nick Collison,181,239,['CENTER'],collini01,51,OKLAHOMA CITY THUNDER,73,totals_2009.csv
101,101,21,354,730,197,217,8,251,82,61,323,161,88,2508,Mike Conley,25,146,['POINT GUARD'],conlemi01,90,MEMPHIS GRIZZLIES,143,totals_2009.csv
102,102,28,4,60,6,25,0,21,21,0,23,5,11,146,Brian Cook,6,23,['POWER FORWARD'],cookbr01,3,ORLANDO MAGIC,11,totals_2009.csv
103,103,28,1,16,0,5,3,4,9,0,5,0,2,25,Brian Cook,1,3,['POWER FORWARD'],cookbr01,0,HOUSTON ROCKETS,2,totals_2009.csv
104,104,21,71,645,56,395,10,170,75,4,242,49,153,1833,Daequan Cook,19,125,['SMALL FORWARD'],cookda02,39,MIAMI HEAT,42,totals_2009.csv
105,105,28,48,169,46,77,0,15,11,11,73,35,35,392,Jamal Crawford,2,13,['SHOOTING GUARD'],crawfja01,9,NEW YORK KNICKS,26,totals_2009.csv
106,106,28,240,853,298,317,13,155,54,54,346,265,107,2087,Jamal Crawford,21,79,['POINT GUARD'],crawfja01,48,GOLDEN STATE WARRIORS,122,totals_2009.csv
107,107,22,1,10,2,4,0,3,2,0,3,2,1,23,Joe Crawford,1,2,['SMALL FORWARD'],crawfjo01,1,NEW YORK KNICKS,0,totals_2009.csv
108,108,21,5,15,11,1,0,2,7,0,7,5,0,44,Javaris Crittenton,4,5,['SHOOTING GUARD'],crittja01,1,MEMPHIS GRIZZLIES,3,totals_2009.csv
109,109,21,145,270,81,14,6,107,56,10,124,48,2,1130,Javaris Crittenton,53,96,['POINT GUARD'],crittja01,39,WASHINGTON WIZARDS,79,totals_2009.csv
110,110,33,6,30,11,11,1,17,11,0,12,7,5,77,Austin Croshere,7,4,['POWER FORWARD'],croshau01,1,MILWAUKEE BUCKS,4,totals_2009.csv
111,111,33,3,9,1,4,0,6,3,0,2,0,0,23,Austin Croshere,4,1,['POWER FORWARD'],croshau01,0,SAN ANTONIO SPURS,2,totals_2009.csv
112,112,26,0,2,3,0,0,4,3,0,2,1,0,12,Eddy Curry,0,5,['CENTER'],curryed01,0,NEW YORK KNICKS,2,totals_2009.csv
113,113,27,18,434,124,2,146,487,82,82,216,91,0,2036,Samuel Dalembert,214,248,['CENTER'],dalemsa01,33,PHILADELPHIA 76ERS,117,totals_2009.csv
114,114,33,77,280,141,0,95,349,80,80,182,90,0,1836,Erick Dampier,216,191,['CENTER'],dampier01,24,DALLAS MAVERICKS,74,totals_2009.csv
115,115,33,47,45,33,11,0,22,13,5,18,25,5,288,Antonio Daniels,0,14,['POINT GUARD'],daniean01,7,WASHINGTON WIZARDS,13,totals_2009.csv
116,116,33,130,191,67,49,1,50,61,4,81,55,17,733,Antonio Daniels,5,41,['POINT GUARD'],daniean01,19,NEW ORLEANS HORNETS,49,totals_2009.csv
117,117,28,114,689,129,90,26,168,54,43,311,93,18,1700,Marquis Daniels,80,120,['SMALL FORWARD'],daniema01,62,INDIANA PACERS,94,totals_2009.csv
118,118,24,1,35,17,0,3,24,14,0,17,8,0,111,Jermareo Davidson,10,12,['SMALL FORWARD'],davidje01,2,GOLDEN STATE WARRIORS,5,totals_2009.csv
119,119,29,501,959,210,328,35,192,65,60,355,159,99,2248,Baron Davis,46,193,['POINT GUARD'],davisba01,108,LOS ANGELES CLIPPERS,193,totals_2009.csv
120,120,23,69,450,178,5,19,180,76,16,199,130,2,1637,Glen Davis,121,230,['CENTER'],davisgl01,53,BOSTON CELTICS,71,totals_2009.csv
121,121,24,12,98,34,1,3,39,27,1,40,27,0,320,Paul Davis,28,44,['POWER FORWARD'],davispa01,10,LOS ANGELES CLIPPERS,13,totals_2009.csv
122,122,29,82,245,36,111,5,51,36,9,83,31,35,785,Ricky Davis,9,63,['SHOOTING GUARD'],davisri01,19,LOS ANGELES CLIPPERS,39,totals_2009.csv
123,123,23,94,591,191,20,25,215,49,46,265,152,8,1665,Luol Deng,80,85,['SMALL FORWARD'],denglu01,60,CHICAGO BULLS,72,totals_2009.csv
124,124,26,46,141,26,14,9,60,22,0,80,18,5,538,Boris Diaw,24,39,['POWER FORWARD'],diawbo01,11,PHOENIX SUNS,37,totals_2009.csv
125,125,26,287,743,121,167,44,254,59,59,368,83,70,2216,Boris Diaw,94,163,['POWER FORWARD'],diawbo01,50,CHARLOTTE BOBCATS,178,totals_2009.csv
126,126,26,27,217,19,163,6,56,63,21,76,10,51,851,Yakhouba Diawara,26,75,['SMALL FORWARD'],diawaya01,13,MIAMI HEAT,16,totals_2009.csv
127,127,26,122,179,15,118,5,80,55,0,74,12,46,719,Travis Diener,6,42,['POINT GUARD'],dienetr01,26,INDIANA PACERS,21,totals_2009.csv
128,128,25,0,19,20,0,2,5,19,0,6,15,0,73,Ike Diogu,12,9,['POWER FORWARD'],dioguik01,1,PORTLAND TRAIL BLAZERS,6,totals_2009.csv
129,129,25,3,55,33,2,1,25,10,1,33,25,1,142,Ike Diogu,14,14,['POWER FORWARD'],dioguik01,2,SACRAMENTO KINGS,6,totals_2009.csv
130,130,27,13,58,29,0,25,73,34,0,22,12,0,452,DeSagana Diop,45,55,['CENTER'],diopde01,12,DALLAS MAVERICKS,11,totals_2009.csv
131,131,27,19,113,37,0,31,86,41,1,52,10,0,584,DeSagana Diop,69,73,['CENTER'],diopde01,17,CHARLOTTE BOBCATS,28,totals_2009.csv
132,132,30,118,256,39,75,6,59,50,6,101,34,25,816,Juan Dixon,8,74,['POINT GUARD'],dixonju01,35,WASHINGTON WIZARDS,70,totals_2009.csv
133,133,28,270,598,154,235,8,131,77,18,261,127,99,2074,Keyon Dooling,24,135,['POINT GUARD'],doolike01,71,NEW JERSEY NETS,105,totals_2009.csv
134,134,25,1,2,0,0,0,1,3,0,1,0,0,6,Joey Dorsey,0,0,['POWER FORWARD'],dorsejo01,0,HOUSTON ROCKETS,0,totals_2009.csv
135,135,24,13,88,15,37,5,22,20,0,30,14,10,227,Quincy Douby,3,23,['POINT GUARD'],doubyqu01,2,SACRAMENTO KINGS,6,totals_2009.csv
136,136,24,12,22,4,9,0,4,7,0,12,3,4,73,Quincy Douby,3,4,['POINT GUARD'],doubyqu01,3,TORONTO RAPTORS,7,totals_2009.csv
137,137,22,52,176,62,12,7,36,44,3,81,51,3,585,Chris Douglas-Roberts,14,34,['SHOOTING GUARD'],douglch01,12,NEW JERSEY NETS,31,totals_2009.csv
138,138,22,111,224,65,54,3,70,55,1,88,50,20,728,Goran Dragić,33,87,['POINT GUARD'],dragigo01,29,PHOENIX SUNS,73,totals_2009.csv
139,139,23,19,96,24,8,2,34,20,7,45,15,3,427,Jared Dudley,25,40,['SMALL FORWARD'],dudleja01,18,CHARLOTTE BOBCATS,10,totals_2009.csv
140,140,23,37,189,81,66,6,89,48,0,91,56,26,728,Jared Dudley,57,65,['SMALL FORWARD'],dudleja01,39,PHOENIX SUNS,33,totals_2009.csv
141,141,26,566,681,209,325,7,201,79,78,287,179,127,2906,Chris Duhon,45,126,['POINT GUARD'],duhonch01,72,NEW YORK KNICKS,221,totals_2009.csv
142,142,32,264,1107,483,2,126,599,75,75,558,334,0,2524,Tim Duncan,201,173,['CENTER'],duncati01,38,SAN ANTONIO SPURS,165,totals_2009.csv
143,143,28,44,232,65,90,9,54,18,14,93,53,32,495,Mike Dunleavy,14,36,['SHOOTING GUARD'],dunlemi02,12,INDIANA PACERS,38,totals_2009.csv
144,144,20,205,1390,524,230,53,405,74,74,661,452,97,2885,Kevin Durant,77,134,['SMALL FORWARD'],duranke01,96,OKLAHOMA CITY THUNDER,225,totals_2009.csv
145,145,23,93,430,94,26,8,94,25,25,194,78,8,892,Monta Ellis,14,67,['SHOOTING GUARD'],ellismo01,39,GOLDEN STATE WARRIORS,67,totals_2009.csv
146,146,32,32,169,39,4,36,129,59,23,83,33,1,977,Francisco Elson,100,144,['CENTER'],elsonfr01,36,MILWAUKEE BUCKS,48,totals_2009.csv
147,147,30,18,95,36,0,9,34,31,4,37,23,0,373,Melvin Ely,30,58,['CENTER'],elyme01,2,NEW ORLEANS HORNETS,23,totals_2009.csv
148,148,30,54,482,73,248,10,155,80,25,208,60,98,1840,Maurice Evans,88,163,['SMALL FORWARD'],evansma01,50,ATLANTA HAWKS,43,totals_2009.csv
149,149,28,26,178,175,1,8,226,79,7,79,104,0,1137,Reggie Evans,135,161,['POWER FORWARD'],evansre01,41,PHILADELPHIA 76ERS,69,totals_2009.csv
150,150,22,155,412,77,146,10,95,65,0,161,45,49,1192,Jordan Farmar,22,105,['POINT GUARD'],farmajo01,57,LOS ANGELES LAKERS,87,totals_2009.csv
151,151,27,2,14,2,12,0,6,3,0,4,2,3,54,Desmon Farmer,0,6,['SHOOTING GUARD'],farmede01,0,SAN ANTONIO SPURS,4,totals_2009.csv
152,152,24,553,1083,272,207,30,256,82,81,442,219,59,3086,Raymond Felton,54,191,['POINT GUARD'],feltora01,126,CHARLOTTE BOBCATS,228,totals_2009.csv
153,153,23,159,630,143,398,12,160,78,4,268,120,159,1993,Rudy Fernández,47,111,['SHOOTING GUARD'],fernaru01,69,PORTLAND TRAIL BLAZERS,86,totals_2009.csv
154,154,22,4,36,21,0,15,23,21,1,21,7,0,156,Kyrylo Fesenko,14,35,['CENTER'],fesenky01,7,UTAH JAZZ,9,totals_2009.csv
155,155,35,114,689,62,319,17,244,81,77,301,51,131,2336,Michael Finley,26,82,['SMALL FORWARD'],finlemi01,37,SAN ANTONIO SPURS,61,totals_2009.csv
156,156,34,261,688,130,302,6,163,82,82,292,110,120,2441,Derek Fisher,25,187,['POINT GUARD'],fishede01,95,LOS ANGELES LAKERS,72,totals_2009.csv
157,157,25,392,913,281,104,16,200,74,49,413,245,35,2258,T.J. Ford,59,180,['POINT GUARD'],fordtj01,89,INDIANA PACERS,180,totals_2009.csv
158,158,32,130,353,146,7,49,293,74,26,177,96,2,1828,Jeff Foster,215,229,['CENTER'],fosteje01,53,INDIANA PACERS,88,totals_2009.csv
159,159,25,303,981,272,308,26,180,70,61,399,230,111,2494,Randy Foye,34,201,['SHOOTING GUARD'],foyera01,72,MINNESOTA TIMBERWOLVES,150,totals_2009.csv
