,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
30,30,23,31.1,0.1,-0.4,-2.8,8.3,1.3,0.31,82,2757,D.J. Augustin,2.4,1.7000000000000002,4.9,15.9,['POINT GUARD'],augusdj01,1.0,CHARLOTTE BOBCATS,0.34800000000000003,4.9,0.541,12.5,21.2,1.1,6.2,0.10800000000000001,advanced_2011.csv
31,31,21,6.9,1.2,-12.0,-2.5,22.4,0.1,0.16399999999999998,24,137,Luke Babbitt,-9.6,5.1,-0.6000000000000001,1.0,['SMALL FORWARD'],babbilu01,0.8,PORTLAND TRAIL BLAZERS,0.29100000000000004,13.4,0.305,11.9,22.8,-0.30000000000000004,-0.4,-0.14300000000000002,advanced_2011.csv
32,32,26,6.6,3.4,2.7,2.7,7.6,0.1,0.444,5,44,Renaldo Balkman,0.0,2.7,0.1,12.8,['SMALL FORWARD'],balkmre01,3.4,DENVER NUGGETS,0.0,5.2,0.604,0.0,10.9,0.1,0.2,0.182,advanced_2011.csv
33,33,26,0.0,0.0,-9.6,-3.1,12.8,0.0,0.0,3,18,Renaldo Balkman,-6.6,6.3,0.0,0.7000000000000001,['SMALL FORWARD'],balkmre01,2.8,NEW YORK KNICKS,0.5,9.5,0.375,20.0,12.3,0.0,0.0,-0.05,advanced_2011.csv
34,34,29,17.2,0.0,-7.8,-2.8,5.5,0.0,4.0,3,22,Marcus Banks,-5.0,0.0,0.0,6.8,['POINT GUARD'],banksma01,2.3,TORONTO RAPTORS,0.0,2.7,0.5429999999999999,26.6,15.3,0.0,0.0,0.011000000000000001,advanced_2011.csv
35,35,28,14.6,0.30000000000000004,-2.1,-3.5,7.4,0.1,0.21,58,1395,Leandro Barbosa,1.4,1.2,1.4,15.3,['SHOOTING GUARD'],barbole01,1.9,TORONTO RAPTORS,0.326,4.2,0.539,10.5,25.6,0.0,1.5,0.052000000000000005,advanced_2011.csv
36,36,26,31.2,0.0,-1.1,-1.7000000000000002,8.8,1.4,0.242,81,1669,J.J. Barea,0.6000000000000001,2.1,1.9,14.8,['POINT GUARD'],bareajo01,0.9,DALLAS MAVERICKS,0.29100000000000004,5.6,0.535,15.9,23.9,0.4,3.2,0.09300000000000001,advanced_2011.csv
37,37,25,8.8,1.5,-2.7,-2.9,13.9,0.30000000000000004,0.298,66,2353,Andrea Bargnani,0.2,3.6,2.2,16.4,['CENTER'],bargnan01,0.7000000000000001,TORONTO RAPTORS,0.19,8.6,0.5329999999999999,10.3,28.2,-0.4,2.5,0.052000000000000005,advanced_2011.csv
38,38,30,10.5,1.6,1.8,1.2,16.7,1.6,0.276,53,1020,Matt Barnes,0.6000000000000001,8.4,1.4,14.6,['SMALL FORWARD'],barnema02,2.0,LOS ANGELES LAKERS,0.384,12.7,0.5690000000000001,15.6,16.6,1.0,3.0,0.14200000000000002,advanced_2011.csv
39,39,29,3.0,1.6,-8.5,-0.2,15.2,0.1,0.392,12,183,Earl Barron,-8.3,10.1,-0.5,1.5,['CENTER'],barroea01,1.7000000000000002,PHOENIX SUNS,0.0,12.6,0.301,15.5,17.5,-0.30000000000000004,-0.4,-0.106,advanced_2011.csv
40,40,29,9.2,1.9,-0.9,-0.1,14.1,0.1,0.054000000000000006,7,85,Earl Barron,-0.7000000000000001,16.0,0.1,17.3,['CENTER'],barroea01,1.3,MILWAUKEE BUCKS,0.0,15.1,0.475,5.0,22.0,0.0,0.2,0.13,advanced_2011.csv
41,41,29,12.2,0.0,-10.1,-0.9,34.6,0.0,0.182,2,37,Earl Barron,-9.2,12.7,-0.1,3.8,['CENTER'],barroea01,0.0,PORTLAND TRAIL BLAZERS,0.0,23.1,0.295,20.2,18.8,-0.1,-0.1,-0.09300000000000001,advanced_2011.csv
42,42,25,5.0,2.0,-0.5,0.9,16.7,3.1,0.361,76,1980,Brandon Bass,-1.4,8.1,3.2,15.9,['POWER FORWARD'],bassbr01,0.7000000000000001,ORLANDO MAGIC,0.003,12.5,0.5710000000000001,11.5,19.8,0.7000000000000001,6.3,0.153,advanced_2011.csv
43,43,34,4.8,3.0,-4.5,0.8,25.1,0.6000000000000001,0.146,38,377,Tony Battie,-5.3,5.2,0.0,9.5,['CENTER'],battito01,0.7000000000000001,PHILADELPHIA 76ERS,0.031,15.1,0.489,10.5,13.9,-0.2,0.6000000000000001,0.075,advanced_2011.csv
44,44,32,12.1,2.7,2.9,1.9,13.9,1.7000000000000002,0.18600000000000003,59,1818,Shane Battier,1.0,3.6,2.3,12.9,['SMALL FORWARD'],battish01,1.5,HOUSTON ROCKETS,0.551,8.8,0.5770000000000001,12.5,12.3,2.2,4.0,0.105,advanced_2011.csv
45,45,32,7.9,1.5,1.2,1.3,13.0,0.6000000000000001,0.168,23,557,Shane Battier,-0.2,6.8,0.5,10.6,['SMALL FORWARD'],battish01,1.5,MEMPHIS GRIZZLIES,0.416,9.9,0.53,12.9,10.1,0.4,1.1,0.09699999999999999,advanced_2011.csv
46,46,22,8.1,1.6,1.7000000000000002,0.0,12.8,2.3,0.203,80,2522,Nicolas Batum,1.7000000000000002,5.1,4.4,14.8,['SMALL FORWARD'],batumni01,1.5,PORTLAND TRAIL BLAZERS,0.424,8.8,0.5630000000000001,8.6,17.8,2.4,6.6,0.126,advanced_2011.csv
47,47,22,29.9,0.6000000000000001,-7.0,-2.2,10.7,0.1,0.34700000000000003,11,149,Jerryd Bayless,-4.8,1.6,-0.30000000000000004,7.2,['POINT GUARD'],bayleje01,0.7000000000000001,NEW ORLEANS HORNETS,0.28600000000000003,6.1,0.44299999999999995,23.1,23.5,-0.2,-0.2,-0.05,advanced_2011.csv
48,48,22,27.4,0.2,-1.6,-2.6,11.4,0.1,0.40399999999999997,60,1347,Jerryd Bayless,1.1,2.1,1.7000000000000002,14.9,['POINT GUARD'],bayleje01,1.4,TORONTO RAPTORS,0.28200000000000003,6.6,0.545,16.6,22.0,0.1,1.8,0.064,advanced_2011.csv
49,49,22,12.3,1.7000000000000002,-2.4,-1.6,14.1,1.0,0.23399999999999999,73,2361,Michael Beasley,-0.8,5.4,0.7000000000000001,15.5,['SMALL FORWARD'],beaslmi01,1.1,MINNESOTA TIMBERWOLVES,0.132,9.6,0.51,12.4,28.3,-0.30000000000000004,1.7000000000000002,0.035,advanced_2011.csv
50,50,22,21.9,1.2,-1.5,-0.1,10.2,0.7000000000000001,0.135,28,496,Rodrigue Beaubois,-1.4,1.7000000000000002,-0.4,11.4,['POINT GUARD'],beaubro01,2.1,DALLAS MAVERICKS,0.37200000000000005,6.1,0.5,16.6,26.7,0.1,0.2,0.022000000000000002,advanced_2011.csv
51,51,24,8.0,0.30000000000000004,-1.1,-1.7000000000000002,8.4,1.5,0.18100000000000002,80,1957,Marco Belinelli,0.7000000000000001,1.1,1.9,12.1,['SHOOTING GUARD'],belinma01,1.1,NEW ORLEANS HORNETS,0.469,4.7,0.56,9.4,20.0,0.5,3.4,0.084,advanced_2011.csv
52,52,31,10.1,0.4,-6.4,-1.9,8.1,0.0,0.09300000000000001,19,171,Charlie Bell,-4.5,3.9,-0.2,4.7,['SHOOTING GUARD'],bellch01,1.8,GOLDEN STATE WARRIORS,0.488,6.0,0.35700000000000004,11.8,13.1,-0.2,-0.1,-0.04,advanced_2011.csv
53,53,34,8.3,0.5,-1.9,-1.1,8.4,0.5,0.218,68,2097,Raja Bell,-0.8,1.8,1.2,8.2,['SHOOTING GUARD'],bellra01,1.4,UTAH JAZZ,0.413,5.1,0.528,11.0,12.6,0.1,1.7000000000000002,0.04,advanced_2011.csv
54,54,32,18.9,0.30000000000000004,-0.30000000000000004,-1.3,9.1,1.2,0.104,56,1674,Mike Bibby,1.0,1.1,1.9,11.7,['POINT GUARD'],bibbymi01,1.2,ATLANTA HAWKS,0.58,5.1,0.5700000000000001,12.8,15.0,0.7000000000000001,3.1,0.08900000000000001,advanced_2011.csv
55,55,32,37.8,0.0,-11.3,-3.4,12.2,0.0,0.0,2,29,Mike Bibby,-7.9,0.0,-0.1,1.1,['POINT GUARD'],bibbymi01,1.8,WASHINGTON WIZARDS,0.444,5.9,0.111,10.0,15.2,-0.1,-0.1,-0.161,advanced_2011.csv
56,56,32,14.1,0.4,-0.9,-0.8,9.1,0.6000000000000001,0.127,22,582,Mike Bibby,0.0,0.4,0.4,9.0,['POINT GUARD'],bibbymi01,1.0,MIAMI HEAT,0.6980000000000001,5.0,0.601,19.4,13.3,0.2,1.0,0.084,advanced_2011.csv
57,57,24,6.0,2.8,-0.30000000000000004,1.9,23.3,1.5,0.11699999999999999,59,1397,Andris Biedriņš,-2.3,11.5,1.1,12.1,['CENTER'],biedran01,1.9,GOLDEN STATE WARRIORS,0.0,17.3,0.526,16.9,10.6,0.6000000000000001,2.6,0.08800000000000001,advanced_2011.csv
58,58,34,25.1,0.6000000000000001,2.4,-1.6,7.7,1.1,0.535,51,1646,Chauncey Billups,4.0,0.9,4.7,18.6,['POINT GUARD'],billuch01,1.6,DENVER NUGGETS,0.444,4.4,0.634,16.3,21.4,1.8,5.8,0.171,advanced_2011.csv
59,59,34,27.4,0.2,0.8,-3.4,9.0,0.2,0.512,21,664,Chauncey Billups,4.2,2.2,1.9,19.1,['POINT GUARD'],billuch01,1.4,NEW YORK KNICKS,0.484,5.6,0.5820000000000001,13.2,24.3,0.5,2.1,0.155,advanced_2011.csv
60,60,21,7.1,1.7000000000000002,1.1,2.2,22.9,3.2,0.235,81,1734,DeJuan Blair,-1.1,14.8,1.5,17.1,['POWER FORWARD'],blairde01,2.8,SAN ANTONIO SPURS,0.003,18.9,0.524,14.9,20.1,1.3,4.8,0.132,advanced_2011.csv
61,61,30,15.0,0.1,-2.3,-0.4,9.5,1.5,0.098,79,1581,Steve Blake,-1.9,1.4,0.30000000000000004,7.5,['POINT GUARD'],blakest01,1.3,LOS ANGELES LAKERS,0.631,5.6,0.5,18.6,11.3,-0.1,1.8,0.055,advanced_2011.csv
62,62,24,11.7,1.8,-0.5,0.6000000000000001,18.7,2.1,0.29600000000000004,64,2172,Andray Blatche,-1.0,9.3,0.30000000000000004,16.9,['POWER FORWARD'],blatcan01,2.3,WASHINGTON WIZARDS,0.019,13.8,0.49700000000000005,13.7,25.5,0.8,2.4,0.053,advanced_2011.csv
63,63,21,24.2,1.1,-2.0,0.6000000000000001,9.8,1.6,0.27399999999999997,81,1841,Eric Bledsoe,-2.6,4.4,-1.3,10.8,['POINT GUARD'],bledser01,2.6,LOS ANGELES CLIPPERS,0.239,7.1,0.499,26.3,17.9,0.0,0.30000000000000004,0.008,advanced_2011.csv
64,64,30,10.1,0.5,0.0,0.4,10.1,2.2,0.104,82,1461,Keith Bogans,-0.4,1.6,1.4,9.0,['SHOOTING GUARD'],boganke01,1.4,CHICAGO BULLS,0.772,5.9,0.5589999999999999,11.3,11.4,0.7000000000000001,3.6,0.118,advanced_2011.csv
65,65,26,10.4,5.8,2.4,5.0,27.1,5.1,0.292,65,2297,Andrew Bogut,-2.6,9.8,0.30000000000000004,16.7,['CENTER'],bogutan01,1.1,MILWAUKEE BUCKS,0.005,18.3,0.496,13.0,19.6,2.6,5.4,0.11199999999999999,advanced_2011.csv
66,66,30,6.2,1.0,2.0,-0.1,14.2,1.4,0.11599999999999999,66,1432,Matt Bonner,2.1,5.0,3.0,13.5,['POWER FORWARD'],bonnema01,0.9,SAN ANTONIO SPURS,0.62,9.7,0.617,6.5,13.4,1.5,4.4,0.147,advanced_2011.csv
67,67,23,5.2,3.0,-0.7000000000000001,0.30000000000000004,17.0,0.8,0.39899999999999997,65,1063,Trevor Booker,-1.0,10.2,1.8,15.3,['POWER FORWARD'],booketr01,1.4,WASHINGTON WIZARDS,0.004,13.5,0.5820000000000001,11.3,13.9,0.30000000000000004,2.6,0.119,advanced_2011.csv
68,68,29,14.3,0.7000000000000001,0.7000000000000001,1.4,26.3,3.9,0.289,59,1882,Carlos Boozer,-0.7000000000000001,8.3,1.9,18.8,['CENTER'],boozeca01,1.3,CHICAGO BULLS,0.0,17.6,0.542,13.5,26.9,1.3,5.8,0.149,advanced_2011.csv
69,69,26,8.9,1.4,0.4,0.30000000000000004,20.0,4.3,0.446,77,2795,Chris Bosh,0.1,6.4,6.1,19.4,['POWER FORWARD'],boshch01,1.1,MIAMI HEAT,0.024,13.6,0.5690000000000001,9.8,23.5,1.7000000000000002,10.3,0.177,advanced_2011.csv
70,70,34,30.9,0.30000000000000004,-1.0,-1.8,5.6,1.1,0.233,57,862,Earl Boykins,0.8,2.0,1.1,17.6,['POINT GUARD'],boykiea01,2.4,MILWAUKEE BUCKS,0.20199999999999999,3.7,0.526,11.8,23.9,0.2,2.3,0.125,advanced_2011.csv
71,71,23,4.6,0.0,-11.5,-3.7,7.0,0.0,0.0,3,33,Craig Brackins,-7.8,7.0,-0.1,0.1,['POWER FORWARD'],brackcr01,1.6,PHILADELPHIA 76ERS,0.313,7.0,0.25,0.0,22.3,-0.1,-0.1,-0.154,advanced_2011.csv
72,72,20,11.9,0.0,-9.7,0.0,9.3,0.30000000000000004,0.179,31,162,Avery Bradley,-9.6,3.2,-0.8,2.2,['POINT GUARD'],bradlav01,3.0,BOSTON CELTICS,0.075,6.5,0.36,18.1,26.1,-0.30000000000000004,-0.5,-0.139,advanced_2011.csv
73,73,31,7.1,2.9,2.4,1.9,18.0,4.4,0.278,81,2809,Elton Brand,0.5,9.7,5.1,18.5,['POWER FORWARD'],brandel01,1.7000000000000002,PHILADELPHIA 76ERS,0.001,13.9,0.5529999999999999,8.4,19.7,3.1,9.4,0.161,advanced_2011.csv
74,74,24,8.6,0.8,-1.9,0.30000000000000004,9.0,1.0,0.391,56,1362,Corey Brewer,-2.2,3.6,-0.4,10.3,['SMALL FORWARD'],breweco01,3.3,MINNESOTA TIMBERWOLVES,0.22699999999999998,6.2,0.471,13.1,18.4,0.1,0.6000000000000001,0.023,advanced_2011.csv
75,75,24,13.3,1.0,3.9,1.8,8.4,0.30000000000000004,0.412,13,148,Corey Brewer,2.1,9.9,0.30000000000000004,17.6,['SHOOTING GUARD'],breweco01,3.9,DALLAS MAVERICKS,0.255,9.1,0.5730000000000001,14.2,22.2,0.2,0.5,0.163,advanced_2011.csv
76,76,25,12.1,0.9,1.8,3.2,13.2,3.8,0.311,81,1781,Ronnie Brewer,-1.4,3.7,1.7000000000000002,13.8,['SHOOTING GUARD'],brewero02,3.2,CHICAGO BULLS,0.063,8.6,0.518,10.2,13.9,1.7000000000000002,5.4,0.147,advanced_2011.csv
77,77,23,4.2,0.30000000000000004,-2.2,0.7000000000000001,19.4,1.0,0.628,63,677,Jon Brockman,-3.0,12.4,0.8,9.6,['CENTER'],brockjo01,1.1,MILWAUKEE BUCKS,0.0,15.8,0.5670000000000001,16.7,10.0,0.0,1.9,0.132,advanced_2011.csv
78,78,26,25.2,0.2,-4.0,-3.9,5.6,0.30000000000000004,0.214,34,811,Aaron Brooks,-0.1,1.5,0.1,11.7,['POINT GUARD'],brookaa01,1.3,HOUSTON ROCKETS,0.43700000000000006,3.6,0.465,11.5,26.1,-0.4,0.4,0.023,advanced_2011.csv
79,79,26,35.3,0.2,-2.8,-4.1,4.4,0.1,0.28500000000000003,25,473,Aaron Brooks,1.4,2.2,0.6000000000000001,15.6,['POINT GUARD'],brookaa01,1.4,PHOENIX SUNS,0.335,3.3,0.5329999999999999,16.4,25.7,-0.1,0.7000000000000001,0.07,advanced_2011.csv
80,80,23,9.9,1.3,-1.7000000000000002,0.2,13.0,0.4,0.416,41,488,Derrick Brown,-1.9,7.9,0.30000000000000004,12.4,['SMALL FORWARD'],brownde04,1.8,CHARLOTTE BOBCATS,0.053,10.4,0.5650000000000001,17.3,15.6,0.0,0.8,0.07400000000000001,advanced_2011.csv
81,81,23,6.9,1.7000000000000002,0.8,-0.7000000000000001,7.9,0.1,0.722,8,88,Derrick Brown,1.5,11.6,0.2,16.0,['SMALL FORWARD'],brownde04,2.3,NEW YORK KNICKS,0.222,9.7,0.7170000000000001,22.8,15.5,0.1,0.2,0.13,advanced_2011.csv
82,82,28,4.1,1.8,-2.3,-0.1,21.6,1.7000000000000002,0.616,66,1714,Kwame Brown,-2.2,10.3,1.8,12.8,['CENTER'],brownkw01,0.8,CHARLOTTE BOBCATS,0.0,15.9,0.55,12.6,14.9,-0.1,3.5,0.09699999999999999,advanced_2011.csv
83,83,25,10.0,0.8,-1.7000000000000002,-1.1,8.5,1.9,0.157,82,1568,Shannon Brown,-0.6000000000000001,2.6,1.1,13.6,['SHOOTING GUARD'],brownsh01,2.3,LOS ANGELES LAKERS,0.33,5.7,0.518,9.8,22.2,0.1,3.1,0.09300000000000001,advanced_2011.csv
84,84,32,26.7,0.30000000000000004,3.8,-0.9,13.3,3.5,0.35600000000000004,82,2779,Kobe Bryant,4.7,3.5,6.8,23.9,['SHOOTING GUARD'],bryanko01,1.9,LOS ANGELES LAKERS,0.217,8.5,0.5479999999999999,11.4,35.1,4.1,10.3,0.17800000000000002,advanced_2011.csv
85,85,22,11.5,0.7000000000000001,-0.7000000000000001,-1.3,15.0,1.2,0.21,78,1738,Chase Budinger,0.6000000000000001,3.4,2.2,14.2,['SMALL FORWARD'],budinch01,1.2,HOUSTON ROCKETS,0.418,9.2,0.534,8.5,19.9,0.6000000000000001,3.4,0.095,advanced_2011.csv
86,86,30,9.1,0.7000000000000001,-1.4,0.0,12.5,1.0,0.233,29,867,Caron Butler,-1.4,3.1,0.2,14.2,['SMALL FORWARD'],butleca01,1.7000000000000002,DALLAS MAVERICKS,0.172,8.0,0.523,10.5,25.1,0.1,1.2,0.067,advanced_2011.csv
87,87,31,5.5,1.6,-5.3,-1.7000000000000002,10.3,0.30000000000000004,0.119,41,744,Rasual Butler,-3.6,1.6,-0.5,5.9,['SHOOTING GUARD'],butlera01,0.6000000000000001,LOS ANGELES CLIPPERS,0.5710000000000001,6.0,0.433,8.5,15.6,-0.6000000000000001,-0.2,-0.013,advanced_2011.csv
