,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
0,0,29,13.2,1.6,0.9,0.4,14.8,2.2,0.44,72,1961,Shareef Abdur-Rahim,0.4,6.4,4.0,17.2,['POWER FORWARD'],abdursh01,1.3,SACRAMENTO KINGS,0.035,10.6,0.588,12.5,20.1,1.4,6.2,0.152,advanced_2006.csv
1,1,23,17.9,0.0,-12.3,-1.9,13.7,0.0,0.0,5,35,Alex Acker,-10.4,3.4,-0.2,-2.4,['SHOOTING GUARD'],ackeral01,1.6,DETROIT PISTONS,0.313,8.5,0.281,20.0,27.2,-0.1,-0.2,-0.23,advanced_2006.csv
2,2,27,4.9,1.8,-3.9,0.0,15.7,1.0,0.154,54,701,Malik Allen,-3.9,7.2,0.0,11.5,['POWER FORWARD'],allenma01,1.0,CHICAGO BULLS,0.004,11.5,0.504,11.4,19.2,-0.30000000000000004,1.0,0.068,advanced_2006.csv
3,3,30,17.2,0.4,3.6,-3.1,10.6,-0.30000000000000004,0.239,78,3022,Ray Allen*,6.7,2.8,9.8,22.2,['SHOOTING GUARD'],allenra02,1.8,SEATTLE SUPERSONICS,0.435,6.6,0.59,10.2,27.4,4.2,9.5,0.15,advanced_2006.csv
4,4,24,11.2,1.4,-1.4,0.2,9.6,1.0,0.489,51,978,Tony Allen,-1.6,4.1,0.6000000000000001,12.9,['POINT GUARD'],allento01,2.7,BOSTON CELTICS,0.124,6.9,0.5539999999999999,16.8,18.8,0.2,1.7000000000000002,0.08199999999999999,advanced_2006.csv
5,5,29,30.8,0.5,0.8,0.7000000000000001,10.4,3.1,0.19399999999999998,63,2431,Rafer Alston,0.1,1.8,0.2,12.6,['POINT GUARD'],alstora01,2.3,HOUSTON ROCKETS,0.423,6.1,0.475,16.4,18.8,1.7000000000000002,3.4,0.067,advanced_2006.csv
6,6,27,1.7000000000000002,5.9,-1.5,1.3,20.2,0.7000000000000001,1.051,32,570,Chris Andersen,-2.8,12.4,0.6000000000000001,14.1,['CENTER'],anderch01,0.8,NEW ORLEANS/OKLAHOMA CITY HORNETS,0.0,16.2,0.562,15.4,13.9,0.1,1.3,0.11199999999999999,advanced_2006.csv
7,7,23,9.3,0.6000000000000001,-3.7,-1.8,10.3,0.30000000000000004,0.22699999999999998,36,564,Alan Anderson,-1.9,4.4,0.2,10.4,['SMALL FORWARD'],anderal01,1.0,CHARLOTTE BOBCATS,0.32,7.2,0.52,13.9,18.2,-0.2,0.4,0.037000000000000005,advanced_2006.csv
8,8,31,16.1,0.6000000000000001,-0.8,0.2,14.1,0.7000000000000001,0.42200000000000004,20,582,Derek Anderson,-1.0,2.5,0.30000000000000004,12.5,['SHOOTING GUARD'],anderde01,1.4,HOUSTON ROCKETS,0.387,8.4,0.527,15.3,19.8,0.2,1.0,0.084,advanced_2006.csv
9,9,31,15.1,0.30000000000000004,-2.5,-1.1,12.4,0.4,0.292,23,465,Derek Anderson,-1.4,2.4,0.2,8.7,['SHOOTING GUARD'],anderde01,0.9,MIAMI HEAT,0.515,7.6,0.45299999999999996,10.4,16.3,-0.1,0.6000000000000001,0.061,advanced_2006.csv
