,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
10,10,24,9.0,4.1,0.4,2.2,20.1,0.2,0.294,14,112,Lavoy Allen,-1.7000000000000002,13.7,0.2,17.5,['POWER FORWARD'],allenla01,0.9,INDIANA PACERS,0.0,17.1,0.521,9.4,17.3,0.1,0.4,0.18,advanced_2014.csv
11,11,38,11.1,0.4,0.1,-1.2,11.4,1.5,0.214,73,1936,Ray Allen*,1.3,1.6,2.5,12.8,['SHOOTING GUARD'],allenra02,1.5,MIAMI HEAT,0.5690000000000001,6.7,0.59,12.4,16.8,1.0,4.1,0.10099999999999999,advanced_2014.csv
12,12,32,11.7,1.2,2.3,2.4,12.0,2.1,0.293,55,1278,Tony Allen,-0.1,7.3,0.5,15.6,['SHOOTING GUARD'],allento01,3.8,MEMPHIS GRIZZLIES,0.114,9.6,0.531,16.2,20.1,1.4,2.7,0.1,advanced_2014.csv
13,13,23,8.4,1.6,-0.30000000000000004,1.0,21.2,1.8,0.27699999999999997,80,2045,Al-Farouq Aminu,-1.4,7.2,1.3,13.2,['SMALL FORWARD'],aminual01,2.1,NEW ORLEANS PELICANS,0.09699999999999999,14.1,0.516,13.7,14.3,0.9,3.1,0.07200000000000001,advanced_2014.csv
14,14,31,4.7,5.0,-1.3,2.1,17.3,0.2,0.75,18,184,Lou Amundson,-3.4,17.4,-0.1,9.2,['POWER FORWARD'],amundlo01,2.5,NEW ORLEANS PELICANS,0.0,17.4,0.446,24.8,14.0,0.0,0.1,0.024,advanced_2014.csv
15,15,31,0.0,0.0,-6.3,1.0,0.0,0.0,0.0,1,1,Lou Amundson,-7.3,0.0,0.0,0.0,['POWER FORWARD'],amundlo01,0.0,CHICAGO BULLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,advanced_2014.csv
16,16,35,2.1,6.1,1.6,1.5,21.7,2.2,0.615,72,1396,Chris Andersen,0.1,12.1,3.8,18.5,['CENTER'],anderch01,1.2,MIAMI HEAT,0.044000000000000004,17.1,0.6829999999999999,13.2,13.8,1.3,6.0,0.205,advanced_2014.csv
17,17,31,7.3,0.5,-2.2,-1.4,9.1,0.9,0.243,78,1773,Alan Anderson,-0.8,2.7,0.8,9.5,['SMALL FORWARD'],anderal01,1.4,BROOKLYN NETS,0.511,5.9,0.525,10.4,15.9,-0.1,1.7000000000000002,0.047,advanced_2014.csv
18,18,24,9.9,1.0,-2.5,-1.3,11.7,0.9,0.14800000000000002,80,2309,James Anderson,-1.2,2.7,0.9,10.9,['SHOOTING GUARD'],anderja01,1.6,PHILADELPHIA 76ERS,0.49,7.0,0.53,12.2,15.9,-0.30000000000000004,1.9,0.039,advanced_2014.csv
19,19,25,3.6,0.7000000000000001,-0.1,-4.5,11.3,0.1,0.17500000000000002,22,795,Ryan Anderson,4.3,9.5,2.2,18.8,['POWER FORWARD'],anderry01,0.7000000000000001,NEW ORLEANS PELICANS,0.46299999999999997,10.4,0.5720000000000001,5.0,22.9,0.4,2.3,0.138,advanced_2014.csv
20,20,19,12.1,2.6,-1.8,0.7000000000000001,16.3,1.1,0.483,77,1897,Giannis Antetokounmpo,-2.5,4.6,0.1,10.8,['SMALL FORWARD'],antetgi01,1.7000000000000002,MILWAUKEE BUCKS,0.28200000000000003,10.2,0.518,19.4,15.0,0.1,1.2,0.031,advanced_2014.csv
21,21,29,15.8,1.5,3.6,-1.0,19.4,2.5,0.32899999999999996,77,2982,Carmelo Anthony,4.6,5.6,8.1,24.4,['POWER FORWARD'],anthoca01,1.7000000000000002,NEW YORK KNICKS,0.253,12.3,0.561,9.5,32.4,4.2,10.7,0.172,advanced_2014.csv
22,22,31,0.0,9.4,-6.6,0.8,16.4,0.0,0.33299999999999996,12,37,Joel Anthony,-7.3,7.1,0.0,8.0,['CENTER'],anthojo01,0.0,MIAMI HEAT,0.0,11.9,0.436,12.7,10.2,0.0,0.0,0.049,advanced_2014.csv
23,23,31,1.9,4.1,-4.2,1.1,14.1,0.1,0.231,21,149,Joel Anthony,-5.3,9.6,0.0,8.1,['CENTER'],anthojo01,1.0,BOSTON CELTICS,0.0,11.8,0.384,6.5,9.1,-0.1,0.1,0.043,advanced_2014.csv
24,24,31,9.8,1.0,-1.4,-0.9,18.9,0.9,0.22399999999999998,50,925,Pero Antić,-0.5,7.2,0.5,11.7,['CENTER'],anticpe01,1.0,ATLANTA HAWKS,0.5820000000000001,13.1,0.545,14.5,18.6,0.1,1.4,0.075,advanced_2014.csv
25,25,28,10.8,0.6000000000000001,3.4,1.1,16.3,3.7,0.226,77,2723,Trevor Ariza,2.3,4.1,4.3,15.8,['SMALL FORWARD'],arizatr01,2.4,WASHINGTON WIZARDS,0.518,10.1,0.59,12.3,17.8,3.6,8.0,0.141,advanced_2014.csv
26,26,29,7.1,3.1,0.6000000000000001,3.1,31.0,0.2,0.8420000000000001,15,97,Hilton Armstrong,-2.5,21.8,0.1,17.0,['CENTER'],armsthi01,2.1,GOLDEN STATE WARRIORS,0.0,26.5,0.48,18.7,14.5,0.1,0.30000000000000004,0.162,advanced_2014.csv
27,27,25,8.0,3.0,-2.8,1.0,14.7,1.2,0.151,68,1161,Darrell Arthur,-3.8,4.8,-0.5,9.4,['SMALL FORWARD'],arthuda01,1.6,DENVER NUGGETS,0.156,9.8,0.45899999999999996,11.7,18.1,-0.2,0.7000000000000001,0.028999999999999998,advanced_2014.csv
28,28,27,3.8,2.8,-2.4,0.7000000000000001,30.1,1.5,0.6629999999999999,48,968,Ömer Aşık,-3.1,12.3,1.0,14.0,['CENTER'],asikom01,0.7000000000000001,HOUSTON ROCKETS,0.0,21.7,0.5700000000000001,19.4,13.8,-0.1,2.4,0.121,advanced_2014.csv
29,29,26,18.4,0.0,-11.2,-3.7,5.7,0.0,0.25,10,82,D.J. Augustin,-7.4,0.0,-0.2,1.2,['POINT GUARD'],augusdj01,0.6000000000000001,TORONTO RAPTORS,0.45799999999999996,2.8,0.39399999999999996,25.3,19.8,-0.2,-0.2,-0.11199999999999999,advanced_2014.csv
30,30,26,29.3,0.1,1.0,-2.1,6.7,2.4,0.318,61,1857,D.J. Augustin,3.1,0.9,4.0,16.8,['POINT GUARD'],augusdj01,1.5,CHICAGO BULLS,0.46299999999999997,3.9,0.5740000000000001,12.8,22.5,1.4,6.4,0.166,advanced_2014.csv
31,31,28,10.0,1.8,-0.2,3.0,22.3,0.7000000000000001,0.196,26,429,Gustavo Ayón,-3.2,11.4,0.0,12.9,['CENTER'],ayongu01,3.0,ATLANTA HAWKS,0.0,16.9,0.505,20.7,14.8,0.2,0.7000000000000001,0.078,advanced_2014.csv
32,32,26,8.6,1.9,0.5,2.1,19.2,1.4,0.316,73,952,Jeff Ayres,-1.6,11.0,1.0,11.1,['POWER FORWARD'],pendeje02,0.7000000000000001,SAN ANTONIO SPURS,0.0,15.3,0.605,24.1,12.4,0.6000000000000001,2.4,0.121,advanced_2014.csv
33,33,23,3.3,0.0,-4.4,-0.7000000000000001,11.5,0.1,0.0,14,132,Chris Babb,-3.7,3.3,-0.1,3.7,['SHOOTING GUARD'],babbch01,2.3,BOSTON CELTICS,0.9,7.3,0.36700000000000005,9.1,11.1,-0.1,0.0,-0.008,advanced_2014.csv
34,34,24,9.4,1.9,-1.4,-1.9,17.5,0.2,0.11699999999999999,27,473,Luke Babbitt,0.5,4.4,0.5,12.1,['POWER FORWARD'],babbilu01,0.8,NEW ORLEANS PELICANS,0.617,10.8,0.525,8.5,17.0,0.1,0.7000000000000001,0.07400000000000001,advanced_2014.csv
35,35,31,13.4,0.8,-3.9,-1.8,9.7,0.2,0.298,20,368,Leandro Barbosa,-2.2,1.5,0.2,11.5,['POINT GUARD'],barbole01,1.0,PHOENIX SUNS,0.191,5.6,0.506,11.4,20.0,-0.2,0.4,0.057999999999999996,advanced_2014.csv
36,36,29,32.7,0.0,-3.6,-2.7,10.5,0.9,0.152,79,1471,J.J. Barea,-0.9,1.2,-0.1,11.6,['POINT GUARD'],bareajo01,0.9,MINNESOTA TIMBERWOLVES,0.35200000000000004,5.7,0.471,15.2,23.9,-0.6000000000000001,0.7000000000000001,0.024,advanced_2014.csv
37,37,28,6.1,3.7,-2.4,-1.0,14.7,0.7000000000000001,0.203,42,1257,Andrea Bargnani,-1.4,6.3,0.8,14.5,['CENTER'],bargnan01,0.6000000000000001,NEW YORK KNICKS,0.215,10.4,0.51,9.6,22.4,-0.1,1.5,0.057999999999999996,advanced_2014.csv
38,38,21,7.6,0.7000000000000001,-1.4,0.9,11.9,2.8,0.267,78,2204,Harrison Barnes,-2.3,3.3,0.4,9.8,['SMALL FORWARD'],barneha02,1.5,GOLDEN STATE WARRIORS,0.28,7.7,0.486,10.0,16.8,0.30000000000000004,3.2,0.07,advanced_2014.csv
39,39,33,10.6,1.2,1.5,0.8,14.4,2.0,0.171,63,1735,Matt Barnes,0.7000000000000001,4.0,1.5,12.0,['SMALL FORWARD'],barnema02,1.6,LOS ANGELES CLIPPERS,0.537,9.3,0.552,13.0,16.6,1.5,3.5,0.09699999999999999,advanced_2014.csv
40,40,23,13.3,1.3,-2.7,-0.7000000000000001,16.0,0.4,0.205,41,387,Will Barton,-1.9,4.5,0.30000000000000004,13.5,['SHOOTING GUARD'],bartowi01,1.2,PORTLAND TRAIL BLAZERS,0.212,10.3,0.488,9.6,21.2,-0.1,0.6000000000000001,0.078,advanced_2014.csv
41,41,28,6.4,2.4,-1.2,0.2,15.9,1.9,0.33,82,2266,Brandon Bass,-1.3,7.8,3.2,15.0,['POWER FORWARD'],bassbr01,0.8,BOSTON CELTICS,0.008,11.8,0.5489999999999999,10.9,18.2,0.5,5.1,0.107,advanced_2014.csv
42,42,35,6.0,2.3,0.8,0.7000000000000001,8.6,1.4,0.084,73,1468,Shane Battier,0.1,3.0,1.0,8.7,['SMALL FORWARD'],battish01,1.8,MIAMI HEAT,0.764,5.9,0.523,6.9,10.0,1.1,2.4,0.078,advanced_2014.csv
43,43,25,20.9,1.3,4.2,1.8,17.8,3.1,0.248,82,2956,Nicolas Batum,2.4,4.3,4.8,15.8,['SMALL FORWARD'],batumni01,1.3,PORTLAND TRAIL BLAZERS,0.491,11.1,0.589,18.6,16.5,4.6,7.9,0.128,advanced_2014.csv
44,44,25,15.6,0.6000000000000001,-2.0,-1.3,9.3,0.6000000000000001,0.238,31,650,Jerryd Bayless,-0.6000000000000001,1.5,0.4,11.3,['POINT GUARD'],bayleje01,1.6,MEMPHIS GRIZZLIES,0.34700000000000003,5.4,0.473,7.7,20.3,0.0,1.0,0.077,advanced_2014.csv
45,45,25,20.4,0.30000000000000004,-1.7000000000000002,-1.5,8.1,0.7000000000000001,0.161,41,1036,Jerryd Bayless,-0.2,1.5,0.7000000000000001,12.5,['POINT GUARD'],bayleje01,2.0,BOSTON CELTICS,0.341,4.7,0.514,12.9,19.9,0.1,1.4,0.064,advanced_2014.csv
46,46,27,9.9,0.7000000000000001,-4.0,-0.30000000000000004,19.4,0.6000000000000001,0.129,53,491,Aron Baynes,-3.7,13.6,-0.1,9.7,['CENTER'],baynear01,0.2,SAN ANTONIO SPURS,0.0,16.6,0.467,17.3,19.2,-0.2,0.6000000000000001,0.055,advanced_2014.csv
47,47,24,10.9,1.7000000000000002,-5.7,0.30000000000000004,14.0,0.4,0.371,44,268,Kent Bazemore,-6.1,2.1,-0.6000000000000001,6.2,['SHOOTING GUARD'],bazemke01,2.2,GOLDEN STATE WARRIORS,0.402,8.1,0.44799999999999995,19.9,23.1,-0.30000000000000004,-0.2,-0.034,advanced_2014.csv
48,48,24,17.7,0.8,-1.2,-0.7000000000000001,12.0,0.4,0.297,23,643,Kent Bazemore,-0.5,0.8,0.0,13.3,['SHOOTING GUARD'],bazemke01,2.3,LOS ANGELES LAKERS,0.36200000000000004,6.4,0.5429999999999999,15.5,22.3,0.1,0.4,0.028999999999999998,advanced_2014.csv
49,49,20,16.0,0.6000000000000001,-1.1,-1.3,10.2,2.4,0.16399999999999998,73,2530,Bradley Beal,0.2,2.4,1.6,14.3,['SHOOTING GUARD'],bealbr01,1.4,WASHINGTON WIZARDS,0.299,6.3,0.507,9.4,24.3,0.5,4.0,0.076,advanced_2014.csv
50,50,25,8.8,2.2,-3.5,-1.2,20.5,1.1,0.223,55,831,Michael Beasley,-2.2,4.9,0.5,16.8,['SMALL FORWARD'],beaslmi01,1.5,MIAMI HEAT,0.152,13.0,0.5589999999999999,12.8,25.7,-0.30000000000000004,1.6,0.092,advanced_2014.csv
51,51,27,13.2,0.30000000000000004,1.7000000000000002,-0.30000000000000004,11.2,2.4,0.188,80,2016,Marco Belinelli,1.9,1.0,3.5,15.0,['SMALL FORWARD'],belinma01,1.3,SAN ANTONIO SPURS,0.42200000000000004,6.3,0.605,11.2,19.0,1.9,5.9,0.14,advanced_2014.csv
52,52,20,4.0,1.0,-7.3,-1.5,18.4,0.7000000000000001,0.307,52,663,Anthony Bennett,-5.8,8.1,-1.1,6.9,['POWER FORWARD'],bennean01,1.6,CLEVELAND CAVALIERS,0.236,13.1,0.425,15.5,20.3,-0.9,-0.4,-0.027999999999999997,advanced_2014.csv
53,53,25,12.8,1.0,2.5,0.6000000000000001,7.4,1.6,0.212,56,1751,Patrick Beverley,1.9,4.9,2.7,12.4,['POINT GUARD'],beverpa01,2.2,HOUSTON ROCKETS,0.53,6.2,0.545,11.2,14.8,2.0,4.2,0.11599999999999999,advanced_2014.csv
54,54,27,0.0,0.0,-15.0,-4.3,39.7,0.0,6.0,6,45,Andris Biedriņš,-10.7,5.0,-0.1,2.4,['CENTER'],biedran01,0.0,UTAH JAZZ,0.0,21.8,0.412,35.5,5.7,-0.1,0.0,-0.033,advanced_2014.csv
55,55,37,18.7,0.30000000000000004,-6.3,-2.4,8.9,0.1,0.152,19,309,Chauncey Billups,-3.8,1.3,-0.30000000000000004,5.3,['SHOOTING GUARD'],billuch01,1.3,DETROIT PISTONS,0.608,4.9,0.42700000000000005,22.9,15.1,-0.30000000000000004,-0.30000000000000004,-0.042,advanced_2014.csv
56,56,21,1.1,6.3,-2.5,2.2,27.6,2.1,0.618,77,1072,Bismack Biyombo,-4.7,11.0,1.1,13.3,['CENTER'],biyombi01,0.30000000000000004,CHARLOTTE BOBCATS,0.0,19.3,0.606,17.9,9.6,-0.1,3.2,0.14400000000000002,advanced_2014.csv
57,57,24,8.9,1.4,0.6000000000000001,0.8,21.6,1.5,0.308,78,1214,DeJuan Blair,-0.2,13.3,1.8,17.3,['POWER FORWARD'],blairde01,2.5,DALLAS MAVERICKS,0.005,17.5,0.557,14.7,19.6,0.8,3.4,0.133,advanced_2014.csv
58,58,33,33.0,0.2,-1.6,-1.3,11.4,0.30000000000000004,0.15,27,891,Steve Blake,-0.30000000000000004,1.0,0.4,12.1,['POINT GUARD'],blakest01,1.9,LOS ANGELES LAKERS,0.562,6.2,0.515,22.2,15.7,0.1,0.8,0.040999999999999995,advanced_2014.csv
59,59,33,22.7,0.7000000000000001,-1.6,0.2,9.0,0.7000000000000001,0.067,28,607,Steve Blake,-1.8,0.9,0.30000000000000004,9.4,['POINT GUARD'],blakest01,1.6,GOLDEN STATE WARRIORS,0.6579999999999999,5.0,0.494,20.1,11.2,0.1,1.1,0.084,advanced_2014.csv
60,60,27,12.8,2.0,0.1,0.7000000000000001,19.9,2.1,0.32799999999999996,73,1618,Andray Blatche,-0.6000000000000001,8.9,1.6,18.8,['POWER FORWARD'],blatcan01,2.4,BROOKLYN NETS,0.08,14.4,0.532,12.5,25.6,0.8,3.7,0.109,advanced_2014.csv
61,61,24,27.0,0.8,2.9,0.6000000000000001,13.8,1.6,0.426,43,1416,Eric Bledsoe,2.3,2.1,2.6,19.6,['POINT GUARD'],bledser01,2.4,PHOENIX SUNS,0.252,8.0,0.578,17.8,24.9,1.8,4.1,0.14,advanced_2014.csv
62,62,21,10.7,0.0,-13.9,-3.1,23.4,0.0,1.25,3,15,Vander Blue,-10.9,0.0,-0.1,0.5,['SHOOTING GUARD'],blueva01,0.0,BOSTON CELTICS,0.25,11.4,0.40299999999999997,24.4,24.3,0.0,-0.1,-0.214,advanced_2014.csv
63,63,33,7.7,0.0,-2.1,-2.2,6.4,0.0,0.5,6,55,Keith Bogans,0.1,0.0,0.1,9.9,['SHOOTING GUARD'],boganke01,0.9,BOSTON CELTICS,1.0,3.1,0.8200000000000001,12.0,6.7,0.0,0.1,0.121,advanced_2014.csv
64,64,29,9.3,5.2,4.4,5.6,29.7,4.0,0.171,67,1769,Andrew Bogut,-1.2,11.4,2.4,17.0,['CENTER'],bogutan01,1.3,GOLDEN STATE WARRIORS,0.0,20.7,0.61,19.4,12.4,2.8,6.5,0.17600000000000002,advanced_2014.csv
65,65,33,6.1,1.2,0.30000000000000004,0.7000000000000001,17.9,1.0,0.073,61,690,Matt Bonner,-0.4,2.7,0.8,11.2,['POWER FORWARD'],bonnema01,1.1,SAN ANTONIO SPURS,0.598,10.6,0.5820000000000001,8.6,12.1,0.4,1.8,0.12300000000000001,advanced_2014.csv
66,66,26,6.3,2.4,0.2,1.3,17.5,2.0,0.18899999999999997,72,1553,Trevor Booker,-1.1,10.9,2.3,15.0,['POWER FORWARD'],booketr01,1.4,WASHINGTON WIZARDS,0.005,14.1,0.5630000000000001,11.7,14.4,0.8,4.3,0.132,advanced_2014.csv
67,67,32,10.9,0.8,-3.4,0.6000000000000001,25.9,4.3,0.19699999999999998,76,2141,Carlos Boozer,-4.0,7.4,-0.9,14.4,['POWER FORWARD'],boozeca01,1.3,CHICAGO BULLS,0.002,16.8,0.489,12.6,26.3,-0.7000000000000001,3.4,0.076,advanced_2014.csv
68,68,29,5.8,2.7,0.5,0.0,20.3,3.4,0.28500000000000003,79,2531,Chris Bosh,0.5,5.1,4.6,19.0,['CENTER'],boshch01,1.7000000000000002,MIAMI HEAT,0.22899999999999998,13.0,0.597,10.4,22.6,1.6,8.0,0.152,advanced_2014.csv
69,69,23,8.1,0.5,-2.5,-1.4,11.2,1.4,0.136,60,1855,Avery Bradley,-1.1,2.9,0.4,12.7,['SHOOTING GUARD'],bradlav01,1.7000000000000002,BOSTON CELTICS,0.242,6.9,0.51,9.9,23.2,-0.2,1.8,0.046,advanced_2014.csv
70,70,34,8.1,4.9,0.5,3.1,21.5,2.1,0.28300000000000003,73,1414,Elton Brand,-2.7,8.0,1.4,14.0,['CENTER'],brandel01,1.4,ATLANTA HAWKS,0.006,14.8,0.561,13.8,13.9,0.9,3.6,0.121,advanced_2014.csv
71,71,27,7.9,0.9,1.7000000000000002,1.3,6.2,2.7,0.281,81,2609,Corey Brewer,0.4,2.6,2.4,12.7,['SMALL FORWARD'],breweco01,2.9,MINNESOTA TIMBERWOLVES,0.261,4.3,0.55,10.4,16.5,2.4,5.2,0.095,advanced_2014.csv
72,72,28,8.2,0.5,-3.4,1.2,8.0,0.1,0.133,23,158,Ronnie Brewer,-4.6,1.5,-0.1,3.5,['SMALL FORWARD'],brewero02,1.9,HOUSTON ROCKETS,0.5329999999999999,4.9,0.22,11.2,5.0,-0.1,0.0,0.004,advanced_2014.csv
73,73,28,0.0,0.0,-6.3,1.0,0.0,0.0,0.0,1,2,Ronnie Brewer,-7.3,0.0,0.0,0.0,['SMALL FORWARD'],brewero02,0.0,CHICAGO BULLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,advanced_2014.csv
74,74,29,18.1,0.6000000000000001,-1.9,-2.1,5.7,0.5,0.16699999999999998,43,716,Aaron Brooks,0.30000000000000004,3.8,0.6000000000000001,11.9,['POINT GUARD'],brookaa01,1.7000000000000002,HOUSTON ROCKETS,0.502,4.8,0.529,15.3,20.4,0.0,1.1,0.076,advanced_2014.csv
75,75,29,27.7,0.6000000000000001,-1.2,-1.6,7.5,0.4,0.16,29,841,Aaron Brooks,0.4,2.6,0.6000000000000001,12.9,['POINT GUARD'],brookaa01,1.6,DENVER NUGGETS,0.365,5.0,0.508,16.2,20.5,0.2,1.0,0.057999999999999996,advanced_2014.csv
76,76,25,8.6,1.1,-8.3,-1.6,28.8,0.1,0.583,10,73,MarShon Brooks,-6.7,1.5,-0.1,10.7,['SHOOTING GUARD'],brookma01,0.7000000000000001,BOSTON CELTICS,0.16699999999999998,14.8,0.514,18.8,22.6,-0.1,0.0,0.017,advanced_2014.csv
77,77,25,0.0,0.0,-18.4,-10.6,28.6,0.0,0.308,7,15,MarShon Brooks,-7.8,7.4,0.0,24.3,['SHOOTING GUARD'],brookma01,3.3,GOLDEN STATE WARRIORS,0.154,18.2,0.44,0.0,43.3,-0.1,0.0,0.08700000000000001,advanced_2014.csv
78,78,25,15.2,0.9,-1.3,-1.0,10.3,0.1,0.295,18,228,MarShon Brooks,-0.2,3.7,0.2,16.5,['SHOOTING GUARD'],brookma01,2.6,LOS ANGELES LAKERS,0.21600000000000003,7.0,0.578,14.6,22.3,0.0,0.30000000000000004,0.07200000000000001,advanced_2014.csv
79,79,23,27.5,1.1,-6.8,-1.8,10.0,0.2,0.151,26,224,Lorenzo Brown,-5.0,3.7,-0.5,8.2,['POINT GUARD'],brownlo01,2.8,PHILADELPHIA 76ERS,0.34900000000000003,6.8,0.34900000000000003,14.9,20.4,-0.30000000000000004,-0.30000000000000004,-0.068,advanced_2014.csv
80,80,28,6.4,0.0,-10.1,-0.9,12.6,0.1,0.321,10,103,Shannon Brown,-9.2,1.1,-0.30000000000000004,-0.5,['SHOOTING GUARD'],brownsh01,0.5,SAN ANTONIO SPURS,0.07100000000000001,7.1,0.36,20.0,17.5,-0.2,-0.2,-0.102,advanced_2014.csv
81,81,28,4.1,0.0,-4.9,0.2,7.4,0.2,0.316,19,148,Shannon Brown,-5.0,4.6,-0.2,8.4,['SHOOTING GUARD'],brownsh01,4.3,NEW YORK KNICKS,0.0,6.0,0.462,18.8,16.7,-0.1,0.0,-0.013,advanced_2014.csv
82,82,35,34.6,0.4,-5.9,-1.3,14.5,0.1,0.28800000000000003,6,177,Kobe Bryant,-4.7,1.2,-0.5,10.7,['SHOOTING GUARD'],bryanko01,1.9,LOS ANGELES LAKERS,0.21899999999999997,7.8,0.505,29.2,28.7,-0.2,-0.4,-0.09699999999999999,advanced_2014.csv
83,83,25,6.2,0.2,-2.6,-1.3,12.5,0.6000000000000001,0.154,41,751,Chase Budinger,-1.3,2.7,0.30000000000000004,9.7,['SMALL FORWARD'],budinch01,1.2,MINNESOTA TIMBERWOLVES,0.472,7.5,0.505,8.1,16.7,-0.1,0.9,0.059,advanced_2014.csv
84,84,22,4.3,0.2,-4.7,-1.8,11.7,0.30000000000000004,0.07400000000000001,43,395,Reggie Bullock,-2.9,3.2,-0.2,6.7,['SMALL FORWARD'],bullore01,1.1,LOS ANGELES CLIPPERS,0.603,7.6,0.46,9.4,15.4,-0.30000000000000004,0.2,0.019,advanced_2014.csv
85,85,21,29.4,0.2,-2.5,-3.0,9.0,0.0,0.126,70,2262,Trey Burke,0.5,1.8,1.0,12.6,['POINT GUARD'],burketr01,1.0,UTAH JAZZ,0.375,5.3,0.473,12.2,21.8,-0.30000000000000004,0.9,0.02,advanced_2014.csv
86,86,22,16.9,0.5,-1.2,-1.7000000000000002,10.7,0.6000000000000001,0.449,78,2193,Alec Burks,0.5,3.0,2.6,15.8,['SHOOTING GUARD'],burksal01,1.7000000000000002,UTAH JAZZ,0.172,6.8,0.547,13.0,23.9,0.5,3.2,0.07,advanced_2014.csv
87,87,33,11.9,1.1,-3.9,-2.1,20.5,0.5,0.158,34,821,Caron Butler,-1.7000000000000002,2.2,-0.2,12.4,['SMALL FORWARD'],butleca01,1.5,MILWAUKEE BUCKS,0.415,11.0,0.494,12.1,23.7,-0.4,0.2,0.013999999999999999,advanced_2014.csv
