,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
0,0,28,15.4,1.1,-0.5,0.7000000000000001,14.0,0.2,0.103,14,204,Tariq Abdul-Wahad,-1.2,7.6,0.2,12.4,['SHOOTING GUARD'],abdulta01,1.5,DALLAS MAVERICKS,0.017,10.8,0.47,10.3,15.0,0.1,0.4,0.104,advanced_2003.csv
1,1,26,14.7,0.9,1.7000000000000002,-0.4,17.8,2.3,0.457,81,3087,Shareef Abdur-Rahim,2.1,6.7,7.4,19.9,['POWER FORWARD'],abdursh01,1.5,ATLANTA HAWKS,0.051,12.5,0.5660000000000001,13.0,24.2,2.8,9.7,0.151,advanced_2003.csv
2,2,25,9.8,0.30000000000000004,-5.5,-2.3,6.8,1.0,0.289,66,1360,Courtney Alexander,-3.2,3.3,0.1,9.3,['POINT GUARD'],alexaco02,1.2,NEW ORLEANS HORNETS,0.113,5.0,0.45899999999999996,10.7,21.3,-1.2,1.1,0.04,advanced_2003.csv
3,3,24,4.4,2.6,-3.9,0.6000000000000001,14.9,2.6,0.153,80,2318,Malik Allen,-4.6,6.5,-1.7000000000000002,9.9,['POWER FORWARD'],allenma01,0.9,MIAMI HEAT,0.005,10.6,0.455,13.2,19.7,-1.1,0.9,0.018000000000000002,advanced_2003.csv
4,4,27,17.5,0.5,1.9,-2.6,12.1,0.5,0.243,47,1683,Ray Allen*,4.5,3.1,3.8,19.9,['SHOOTING GUARD'],allenra02,1.8,MILWAUKEE BUCKS,0.387,7.6,0.5640000000000001,11.6,27.8,1.6,4.3,0.12300000000000001,advanced_2003.csv
5,5,27,27.3,0.2,6.4,-0.7000000000000001,11.4,1.0,0.268,29,1197,Ray Allen*,7.1,4.7,3.8,23.3,['SHOOTING GUARD'],allenra02,2.1,SEATTLE SUPERSONICS,0.396,8.0,0.5670000000000001,11.5,27.7,2.5,4.8,0.193,advanced_2003.csv
6,6,26,34.0,1.1,-1.5,-2.1,10.4,0.5,0.161,47,980,Rafer Alston,0.6000000000000001,2.3,0.7000000000000001,14.4,['POINT GUARD'],alstora01,2.1,TORONTO RAPTORS,0.38799999999999996,6.2,0.51,19.3,20.7,0.1,1.2,0.059,advanced_2003.csv
7,7,32,6.8,1.1,-7.5,-0.5,12.5,0.4,0.441,50,474,John Amaechi,-7.0,6.9,-1.1,3.1,['CENTER'],amaecjo01,1.6,UTAH JAZZ,0.0,9.8,0.35100000000000003,19.4,17.0,-0.7000000000000001,-0.7000000000000001,-0.07,advanced_2003.csv
8,8,24,6.3,5.3,-2.7,2.1,22.3,1.7000000000000002,0.491,59,907,Chris Andersen,-4.8,13.3,-0.5,14.0,['CENTER'],anderch01,1.7000000000000002,DENVER NUGGETS,0.004,17.6,0.44,14.8,19.9,-0.2,1.1,0.059,advanced_2003.csv
9,9,28,20.7,0.5,2.5,-0.6000000000000001,10.0,2.2,0.32299999999999995,76,2556,Derek Anderson,3.1,2.5,5.9,16.9,['POINT GUARD'],anderde01,1.9,PORTLAND TRAIL BLAZERS,0.39799999999999996,6.2,0.556,11.9,19.5,2.9,8.1,0.153,advanced_2003.csv
10,10,32,30.3,0.1,-0.5,0.1,12.1,0.8,0.151,38,689,Kenny Anderson,-0.7000000000000001,2.9,0.7000000000000001,15.9,['POINT GUARD'],anderke01,3.2,SEATTLE SUPERSONICS,0.022000000000000002,7.4,0.471,11.8,19.1,0.30000000000000004,1.5,0.107,advanced_2003.csv
11,11,32,29.0,0.6000000000000001,-4.6,-0.9,8.2,0.5,0.147,23,446,Kenny Anderson,-3.7,3.6,-0.4,10.2,['POINT GUARD'],anderke01,2.2,NEW ORLEANS HORNETS,0.013,5.9,0.435,20.8,20.6,-0.30000000000000004,0.1,0.009000000000000001,advanced_2003.csv
12,12,29,8.3,0.8,-0.8,-0.2,13.2,1.4,0.354,82,1731,Shandon Anderson,-0.6000000000000001,4.2,1.2,13.4,['SMALL FORWARD'],andersh01,2.2,NEW YORK KNICKS,0.261,8.6,0.5529999999999999,15.5,19.6,0.5,2.7,0.07400000000000001,advanced_2003.csv
13,13,22,6.1,2.9,-11.7,-2.2,17.0,0.0,0.9,12,72,Robert Archibald,-9.5,9.5,-0.30000000000000004,2.4,['POWER FORWARD'],archiro01,0.0,MEMPHIS GRIZZLIES,0.0,13.3,0.34,20.0,21.8,-0.2,-0.2,-0.158,advanced_2003.csv
14,14,21,30.0,0.4,2.2,-1.6,10.6,0.7000000000000001,0.397,82,2866,Gilbert Arenas,3.9,3.6,5.8,18.6,['POINT GUARD'],arenagi01,2.2,GOLDEN STATE WARRIORS,0.265,7.2,0.54,17.3,24.9,3.1,6.5,0.109,advanced_2003.csv
15,15,22,4.8,1.1,-9.5,-1.8,6.6,0.1,0.222,17,69,Brandon Armstrong,-7.7,0.0,-0.2,3.9,['SHOOTING GUARD'],armstbr01,2.3,NEW JERSEY NETS,0.222,3.3,0.405,14.4,22.6,-0.1,-0.1,-0.05,advanced_2003.csv
16,16,34,21.7,0.4,1.2,0.30000000000000004,10.2,2.2,0.292,82,2350,Darrell Armstrong,0.8,4.3,2.7,14.6,['POINT GUARD'],armstda01,3.0,ORLANDO MAGIC,0.361,7.2,0.53,18.1,16.9,1.9,4.9,0.1,advanced_2003.csv
17,17,23,33.1,0.30000000000000004,-3.7,-2.8,6.1,0.2,0.20199999999999999,44,287,Carlos Arroyo,-0.9,4.8,0.1,14.1,['POINT GUARD'],arroyca01,2.2,UTAH JAZZ,0.064,5.5,0.51,20.2,23.8,-0.1,0.30000000000000004,0.057,advanced_2003.csv
