,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
37,37,27,6.0,2.3,-1.2,1.1,15.2,2.7,0.255,81,2239,Brandon Bass,-2.3,7.0,2.0,12.3,['POWER FORWARD'],bassbr01,1.0,BOSTON CELTICS,0.003,11.2,0.535,10.9,15.5,0.4,4.7,0.10099999999999999,advanced_2013.csv
38,38,34,5.7,2.5,2.0,0.0,8.4,1.6,0.105,72,1786,Shane Battier,2.0,2.7,2.8,10.7,['SMALL FORWARD'],battish01,1.2,MIAMI HEAT,0.873,5.7,0.623,8.2,11.0,1.8,4.4,0.119,advanced_2013.csv
39,39,24,20.3,2.2,3.4,1.1,13.2,1.9,0.252,73,2807,Nicolas Batum,2.3,4.0,3.8,15.7,['SMALL FORWARD'],batumni01,1.7000000000000002,PORTLAND TRAIL BLAZERS,0.5329999999999999,8.5,0.5660000000000001,17.0,18.2,3.8,5.8,0.099,advanced_2013.csv
40,40,24,24.9,0.8,-0.2,-0.2,10.5,2.5,0.196,80,1765,Jerryd Bayless,0.1,1.4,1.5,13.5,['POINT GUARD'],bayleje01,1.8,MEMPHIS GRIZZLIES,0.324,5.9,0.514,15.1,20.8,0.8,4.0,0.10800000000000001,advanced_2013.csv
41,41,26,5.2,3.1,-4.3,0.4,15.5,0.2,0.33299999999999996,16,141,Aron Baynes,-4.7,10.4,0.0,8.8,['CENTER'],baynear01,0.4,SAN ANTONIO SPURS,0.027999999999999997,13.1,0.521,21.0,17.1,-0.1,0.1,0.05,advanced_2013.csv
42,42,23,13.1,1.2,-4.9,-1.5,6.8,0.30000000000000004,0.379,61,267,Kent Bazemore,-3.4,2.1,-0.30000000000000004,11.3,['SHOOTING GUARD'],bazemke01,3.2,GOLDEN STATE WARRIORS,0.293,4.5,0.45399999999999996,11.7,25.7,-0.2,0.1,0.013999999999999999,advanced_2013.csv
43,43,19,13.7,1.3,-0.1,0.0,10.8,2.0,0.231,56,1745,Bradley Beal,0.0,2.7,1.0,13.6,['SHOOTING GUARD'],bealbr01,1.5,WASHINGTON WIZARDS,0.34400000000000003,6.7,0.515,10.6,22.2,0.9,3.0,0.08199999999999999,advanced_2013.csv
44,44,24,12.5,1.6,-6.1,-1.7000000000000002,17.2,1.0,0.16399999999999998,75,1554,Michael Beasley,-4.4,3.7,-2.5,10.8,['SMALL FORWARD'],beaslmi01,1.0,PHOENIX SUNS,0.188,10.3,0.462,14.9,27.6,-1.6,-1.5,-0.047,advanced_2013.csv
45,45,24,22.6,0.6000000000000001,-3.3,-1.7000000000000002,9.6,0.4,0.21600000000000003,45,549,Rodrigue Beaubois,-1.6,1.9,0.0,10.6,['POINT GUARD'],beaubro01,1.8,DALLAS MAVERICKS,0.409,5.8,0.47,14.6,18.7,-0.2,0.4,0.032,advanced_2013.csv
46,46,26,12.9,0.2,-2.7,-1.6,7.8,1.6,0.275,73,1882,Marco Belinelli,-1.1,0.8,1.3,10.4,['SHOOTING GUARD'],belinma01,1.3,CHICAGO BULLS,0.36200000000000004,4.3,0.513,10.7,18.7,-0.30000000000000004,3.0,0.076,advanced_2013.csv
47,47,24,24.2,2.2,3.4,1.4,10.1,0.8,0.217,41,713,Patrick Beverley,2.0,7.2,1.4,15.4,['POINT GUARD'],beverpa01,2.6,HOUSTON ROCKETS,0.508,8.7,0.551,17.5,15.4,1.0,2.2,0.14800000000000002,advanced_2013.csv
48,48,26,3.7,6.6,0.7000000000000001,5.7,25.7,1.0,0.619,53,495,Andris Biedriņš,-5.0,7.8,0.1,7.7,['CENTER'],biedran01,1.5,GOLDEN STATE WARRIORS,0.0,17.0,0.449,34.4,3.7,0.30000000000000004,1.1,0.102,advanced_2013.csv
49,49,36,17.4,0.2,-0.2,-2.7,8.4,0.30000000000000004,0.364,22,418,Chauncey Billups,2.4,0.6000000000000001,1.0,15.0,['SHOOTING GUARD'],billuch01,1.5,LOS ANGELES CLIPPERS,0.682,4.6,0.601,14.5,19.6,0.2,1.3,0.146,advanced_2013.csv
50,50,20,2.5,5.3,-3.2,1.2,20.9,1.3,0.41,80,2186,Bismack Biyombo,-4.4,9.9,0.1,10.1,['CENTER'],biyombi01,0.7000000000000001,CHARLOTTE BOBCATS,0.0,15.2,0.472,16.7,10.2,-0.7000000000000001,1.4,0.031,advanced_2013.csv
51,51,23,8.3,0.9,-0.8,1.3,21.1,1.5,0.258,61,851,DeJuan Blair,-2.0,9.5,0.7000000000000001,14.6,['POWER FORWARD'],blairde01,2.2,SAN ANTONIO SPURS,0.004,15.6,0.5429999999999999,14.0,19.0,0.30000000000000004,2.2,0.126,advanced_2013.csv
52,52,32,21.9,0.4,0.0,-0.7000000000000001,10.1,0.8,0.13,45,1175,Steve Blake,0.7000000000000001,2.0,1.6,11.7,['POINT GUARD'],blakest01,1.5,LOS ANGELES LAKERS,0.633,6.2,0.5730000000000001,17.8,13.2,0.6000000000000001,2.4,0.09699999999999999,advanced_2013.csv
53,53,26,10.5,2.7,2.3,1.6,19.6,2.5,0.32,82,1555,Andray Blatche,0.7000000000000001,12.2,2.4,21.9,['CENTER'],blatcan01,3.0,BROOKLYN NETS,0.033,15.8,0.547,13.8,26.5,1.7000000000000002,4.9,0.153,advanced_2013.csv
54,54,23,23.5,3.0,2.7,2.7,11.1,2.6,0.236,76,1553,Eric Bledsoe,0.0,6.1,1.1,17.5,['POINT GUARD'],bledser01,3.7,LOS ANGELES CLIPPERS,0.13699999999999998,8.6,0.513,17.9,22.5,1.9,3.7,0.115,advanced_2013.csv
55,55,32,8.1,0.2,-1.3,-0.9,8.8,0.7000000000000001,0.06,74,1408,Keith Bogans,-0.4,1.3,0.7000000000000001,6.7,['SHOOTING GUARD'],boganke01,1.1,BROOKLYN NETS,0.863,5.0,0.5329999999999999,14.4,11.2,0.30000000000000004,1.4,0.047,advanced_2013.csv
56,56,28,12.5,5.5,2.3,4.8,24.1,1.4,0.207,32,786,Andrew Bogut,-2.5,9.8,0.4,13.8,['CENTER'],bogutan01,1.3,GOLDEN STATE WARRIORS,0.005,17.2,0.46299999999999997,14.8,13.4,0.9,1.7000000000000002,0.106,advanced_2013.csv
57,57,32,5.8,1.5,0.5,0.0,12.5,1.1,0.065,68,909,Matt Bonner,0.4,3.4,1.4,11.8,['POWER FORWARD'],bonnema01,1.0,SAN ANTONIO SPURS,0.522,8.2,0.609,6.3,12.8,0.6000000000000001,2.5,0.133,advanced_2013.csv
58,58,25,7.4,1.4,0.1,1.8,17.8,1.4,0.327,48,887,Trevor Booker,-1.7000000000000002,12.2,0.9,13.9,['POWER FORWARD'],booketr01,1.9,WASHINGTON WIZARDS,0.023,14.9,0.509,11.0,14.5,0.5,2.3,0.126,advanced_2013.csv
59,59,31,13.4,0.8,-0.6000000000000001,0.9,27.2,4.3,0.23199999999999998,79,2546,Carlos Boozer,-1.5,7.8,1.4,17.1,['POWER FORWARD'],boozeca01,1.4,CHICAGO BULLS,0.002,17.4,0.51,12.3,25.8,0.9,5.7,0.10800000000000001,advanced_2013.csv
60,60,28,8.4,3.4,1.2,0.6000000000000001,17.6,3.4,0.33299999999999996,74,2454,Chris Bosh,0.6000000000000001,7.0,5.6,20.0,['CENTER'],boshch01,1.4,MIAMI HEAT,0.08199999999999999,12.6,0.5920000000000001,11.0,22.7,2.0,9.0,0.17500000000000002,advanced_2013.csv
61,61,22,11.6,1.0,-2.7,0.2,6.5,1.6,0.103,50,1435,Avery Bradley,-2.8,2.5,-1.3,8.8,['POINT GUARD'],bradlav01,2.3,BOSTON CELTICS,0.264,4.6,0.461,12.6,18.8,-0.2,0.4,0.012,advanced_2013.csv
62,62,33,7.1,4.6,0.4,2.5,21.5,2.2,0.195,72,1527,Elton Brand,-2.1,9.7,1.2,15.2,['CENTER'],brandel01,1.7000000000000002,DALLAS MAVERICKS,0.002,15.7,0.499,9.9,17.2,0.9,3.4,0.107,advanced_2013.csv
63,63,26,9.5,0.9,0.30000000000000004,-0.4,9.9,2.2,0.245,82,2003,Corey Brewer,0.7000000000000001,3.1,1.7000000000000002,14.7,['SMALL FORWARD'],breweco01,3.0,DENVER NUGGETS,0.34800000000000003,6.6,0.506,9.4,23.4,1.1,3.9,0.09300000000000001,advanced_2013.csv
64,64,27,8.4,0.7000000000000001,-0.9,0.7000000000000001,12.1,0.7000000000000001,0.223,46,711,Ronnie Brewer,-1.6,4.6,0.1,10.2,['SMALL FORWARD'],brewero02,2.6,NEW YORK KNICKS,0.406,8.2,0.43200000000000005,6.8,13.6,0.2,0.8,0.057,advanced_2013.csv
65,65,27,9.4,0.0,-0.1,2.6,20.3,0.30000000000000004,0.0,14,142,Ronnie Brewer,-2.7,11.3,0.0,9.1,['SMALL FORWARD'],brewero02,3.3,OKLAHOMA CITY THUNDER,0.217,16.2,0.28300000000000003,14.8,8.6,0.1,0.2,0.07200000000000001,advanced_2013.csv
66,66,28,17.8,0.6000000000000001,-2.5,-2.7,8.1,0.0,0.172,46,959,Aaron Brooks,0.2,1.4,0.9,12.1,['POINT GUARD'],brookaa01,1.5,SACRAMENTO KINGS,0.419,4.7,0.562,16.2,18.0,-0.1,0.9,0.045,advanced_2013.csv
67,67,28,23.1,6.0,-6.3,-0.5,3.0,0.0,0.0,7,38,Aaron Brooks,-5.8,3.0,-0.1,5.6,['POINT GUARD'],brookaa01,1.3,HOUSTON ROCKETS,0.5379999999999999,3.0,0.385,23.5,19.6,0.0,0.0,-0.063,advanced_2013.csv
68,68,24,14.6,1.3,-2.2,-0.8,9.4,0.8,0.281,73,912,MarShon Brooks,-1.4,4.1,0.5,13.5,['SHOOTING GUARD'],brookma01,2.0,BROOKLYN NETS,0.16399999999999998,6.7,0.523,15.5,22.5,0.0,1.3,0.068,advanced_2013.csv
69,69,30,4.7,2.9,-3.5,1.6,22.1,0.4,0.514,22,269,Kwame Brown,-5.1,9.4,0.0,8.8,['CENTER'],brownkw01,1.2,PHILADELPHIA 76ERS,0.0,15.5,0.452,15.0,9.1,-0.1,0.4,0.07100000000000001,advanced_2013.csv
70,70,27,12.8,0.8,-2.1,-1.3,8.7,0.8,0.21899999999999997,59,1402,Shannon Brown,-0.9,3.5,0.4,13.1,['SHOOTING GUARD'],brownsh01,2.2,PHOENIX SUNS,0.247,6.0,0.493,10.6,22.2,0.0,1.2,0.040999999999999995,advanced_2013.csv
71,71,34,29.7,0.6000000000000001,4.7,-0.5,13.1,2.6,0.392,78,3013,Kobe Bryant,5.2,2.5,8.4,23.0,['SHOOTING GUARD'],bryanko01,1.8,LOS ANGELES LAKERS,0.255,7.9,0.5700000000000001,13.3,31.9,5.1,10.9,0.17400000000000002,advanced_2013.csv
72,72,24,8.3,1.1,-1.8,-1.1,13.0,0.4,0.22,23,508,Chase Budinger,-0.7000000000000001,3.3,0.30000000000000004,12.6,['SMALL FORWARD'],budinch01,1.4,MINNESOTA TIMBERWOLVES,0.424,8.0,0.516,9.9,20.5,0.0,0.7000000000000001,0.066,advanced_2013.csv
73,73,21,13.0,0.9,-2.7,-1.3,11.2,0.7000000000000001,0.332,64,1137,Alec Burks,-1.4,3.8,0.30000000000000004,11.5,['SHOOTING GUARD'],burksal01,1.6,UTAH JAZZ,0.237,7.5,0.507,14.3,20.7,-0.2,1.0,0.044000000000000004,advanced_2013.csv
74,74,32,6.5,0.5,-1.6,-1.9,11.4,1.6,0.125,78,1879,Caron Butler,0.30000000000000004,2.6,1.9,12.4,['SMALL FORWARD'],butleca01,1.4,LOS ANGELES CLIPPERS,0.45799999999999996,7.1,0.535,8.7,20.2,0.2,3.6,0.091,advanced_2013.csv
75,75,23,8.6,1.1,1.9,1.0,10.4,2.6,0.455,82,2134,Jimmy Butler,0.9,7.2,4.4,15.2,['SMALL FORWARD'],butleji01,2.0,CHICAGO BULLS,0.205,8.8,0.5740000000000001,9.2,14.6,2.1,7.0,0.158,advanced_2013.csv
76,76,30,34.8,0.30000000000000004,-2.4,-3.2,6.6,0.5,0.243,65,1219,Will Bynum,0.8,2.6,1.2,16.6,['POINT GUARD'],bynumwi01,2.0,DETROIT PISTONS,0.141,4.6,0.532,17.3,27.0,-0.1,1.7000000000000002,0.067,advanced_2013.csv
77,77,31,43.7,0.4,0.4,-3.7,8.7,0.5,0.131,45,1273,José Calderón,4.1,1.3,4.0,19.2,['POINT GUARD'],caldejo01,1.2,TORONTO RAPTORS,0.462,5.0,0.594,15.1,18.1,0.8,4.4,0.16699999999999998,advanced_2013.csv
78,78,31,34.1,0.2,0.30000000000000004,-2.9,8.5,0.4,0.118,28,887,José Calderón,3.2,0.8,2.6,18.2,['POINT GUARD'],caldejo01,1.8,DETROIT PISTONS,0.414,4.5,0.654,17.0,15.4,0.5,3.0,0.163,advanced_2013.csv
79,79,38,8.1,4.8,-3.2,3.4,27.1,0.4,0.358,24,250,Marcus Camby,-6.6,10.9,-0.4,8.6,['POWER FORWARD'],cambyma01,1.5,NEW YORK KNICKS,0.0,18.7,0.342,19.6,14.3,-0.1,0.0,0.006999999999999999,advanced_2013.csv
80,80,26,8.7,1.7000000000000002,2.0,0.7000000000000001,10.8,1.1,0.302,66,1111,DeMarre Carroll,1.4,9.1,2.0,15.5,['SMALL FORWARD'],carrode01,2.8,UTAH JAZZ,0.21600000000000003,9.9,0.535,8.5,16.4,1.1,3.1,0.134,advanced_2013.csv
81,81,32,23.4,0.0,-15.4,-7.8,0.0,0.0,0.0,1,6,Matt Carroll,-7.6,0.0,0.0,2.9,['SHOOTING GUARD'],carroma01,0.0,CHARLOTTE BOBCATS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,advanced_2013.csv
82,82,36,15.0,1.6,2.9,-0.4,14.4,2.0,0.261,81,2093,Vince Carter,3.3,3.1,3.9,17.8,['SMALL FORWARD'],cartevi01,1.8,DALLAS MAVERICKS,0.467,8.9,0.5710000000000001,10.0,23.1,2.6,6.0,0.13699999999999998,advanced_2013.csv
83,83,24,8.8,1.9,-1.7000000000000002,0.1,22.7,0.6000000000000001,0.256,43,503,Omri Casspi,-1.8,4.4,0.1,12.9,['SMALL FORWARD'],casspom01,2.6,CLEVELAND CAVALIERS,0.475,13.1,0.486,11.0,17.7,0.0,0.7000000000000001,0.064,advanced_2013.csv
84,84,26,19.4,0.5,1.1,-0.2,8.6,2.5,0.212,77,2068,Mario Chalmers,1.3,1.2,2.6,13.3,['POINT GUARD'],chalmma01,3.0,MIAMI HEAT,0.5690000000000001,5.1,0.5760000000000001,17.1,16.1,1.6,5.2,0.12,advanced_2013.csv
85,85,30,4.5,3.0,3.5,1.8,24.3,2.6,0.645,66,2164,Tyson Chandler,1.7000000000000002,14.1,6.7,18.9,['CENTER'],chandty01,1.0,NEW YORK KNICKS,0.0,19.0,0.6709999999999999,14.5,13.0,3.0,9.3,0.207,advanced_2013.csv
86,86,25,8.3,0.9,0.7000000000000001,-0.5,17.6,1.3,0.244,43,1079,Wilson Chandler,1.2,4.8,1.8,16.6,['POWER FORWARD'],chandwi01,2.1,DENVER NUGGETS,0.27699999999999997,11.3,0.556,10.6,22.7,0.7000000000000001,3.1,0.13699999999999998,advanced_2013.csv
87,87,29,7.3,1.5,-3.5,0.30000000000000004,10.7,0.1,0.095,14,100,Josh Childress,-3.8,7.0,0.0,7.0,['SMALL FORWARD'],childjo01,1.1,BROOKLYN NETS,0.14300000000000002,8.9,0.32,0.0,10.1,0.0,0.1,0.028999999999999998,advanced_2013.csv
88,88,25,7.4,2.3,-0.9,1.0,19.1,1.5,0.19699999999999998,59,1363,Earl Clark,-2.0,6.8,0.7000000000000001,12.4,['POWER FORWARD'],clarkea01,1.3,LOS ANGELES LAKERS,0.26899999999999996,13.1,0.51,12.9,15.7,0.4,2.3,0.08,advanced_2013.csv
