,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
341,341,31,15.5,0.8,1.5,-0.1,11.9,1.3,0.434,81,2508,Ruben Patterson,1.6,8.8,4.1,18.5,['SMALL FORWARD'],patteru01,2.3,MILWAUKEE BUCKS,0.022000000000000002,10.3,0.578,16.2,22.2,2.2,5.4,0.103,advanced_2007.csv
342,342,21,41.3,0.1,4.6,0.1,11.3,2.6,0.41,64,2353,Chris Paul,4.5,2.6,6.2,22.0,['POINT GUARD'],paulch01,2.7,NEW ORLEANS/OKLAHOMA CITY HORNETS,0.16399999999999998,6.9,0.537,13.5,23.1,3.9,8.8,0.179,advanced_2007.csv
343,343,23,11.3,0.9,-0.7000000000000001,0.5,10.5,2.3,0.257,67,1534,Sasha Pavlović,-1.3,1.7000000000000002,0.8,12.1,['SHOOTING GUARD'],pavloal01,1.9,CLEVELAND CAVALIERS,0.302,6.0,0.5539999999999999,15.8,19.1,0.5,3.1,0.098,advanced_2007.csv
344,344,38,20.9,0.2,-3.5,-1.0,8.7,1.2,0.156,68,1503,Gary Payton*,-2.5,1.4,0.1,9.0,['POINT GUARD'],paytoga01,1.5,MIAMI HEAT,0.336,5.2,0.45799999999999996,14.4,14.4,-0.6000000000000001,1.3,0.042,advanced_2007.csv
345,345,22,9.4,4.7,-0.6000000000000001,3.2,20.1,1.9,0.37200000000000005,72,1576,Kendrick Perkins,-3.8,8.4,-0.6000000000000001,9.5,['CENTER'],perkike01,0.8,BOSTON CELTICS,0.011000000000000001,14.1,0.518,26.5,12.2,0.5,1.4,0.042,advanced_2007.csv
346,346,29,5.0,0.6000000000000001,-0.7000000000000001,-1.2,16.1,1.6,0.238,71,1515,Morris Peterson,0.4,2.5,1.3,13.2,['SMALL FORWARD'],petermo01,1.5,TORONTO RAPTORS,0.5710000000000001,9.2,0.555,8.5,19.1,0.5,2.9,0.091,advanced_2007.csv
347,347,21,4.8,2.4,-3.1,0.0,19.5,1.2,0.17600000000000002,81,1510,Johan Petro,-3.1,7.2,0.5,11.6,['CENTER'],petrojo01,1.4,SEATTLE SUPERSONICS,0.0,13.3,0.532,14.8,16.7,-0.4,1.7000000000000002,0.053,advanced_2007.csv
348,348,36,7.5,1.0,-4.4,-2.7,10.6,0.0,0.08,11,73,Eric Piatkowski,-1.7000000000000002,3.4,0.0,7.7,['SHOOTING GUARD'],piatker01,0.0,PHOENIX SUNS,0.72,7.2,0.522,16.2,19.0,0.0,0.0,0.006999999999999999,advanced_2007.csv
349,349,29,22.1,0.6000000000000001,3.4,-1.1,16.8,1.6,0.473,47,1740,Paul Pierce,4.6,2.6,3.8,21.7,['SHOOTING GUARD'],piercpa01,1.4,BOSTON CELTICS,0.324,9.5,0.5710000000000001,12.9,30.7,2.4,5.4,0.14800000000000002,advanced_2007.csv
350,350,24,4.7,2.2,-0.9,-0.5,14.2,1.5,0.358,72,1937,Mickaël Piétrus,-0.4,4.5,2.0,13.0,['SMALL FORWARD'],pietrmi01,1.2,GOLDEN STATE WARRIORS,0.41,9.3,0.59,13.4,17.2,0.5,3.6,0.08800000000000001,advanced_2007.csv
351,351,23,8.3,2.3,-1.9,0.1,9.8,0.1,0.33299999999999996,6,100,Kevinn Pinkney,-2.0,8.2,0.1,11.6,['POWER FORWARD'],pinknke01,1.6,BOSTON CELTICS,0.07400000000000001,9.0,0.501,11.4,15.8,0.0,0.2,0.075,advanced_2007.csv
352,352,31,4.2,0.7000000000000001,-3.0,0.6000000000000001,17.5,0.2,0.154,24,109,Scot Pollard,-3.5,15.6,0.0,8.5,['CENTER'],pollasc01,1.9,CLEVELAND CAVALIERS,0.0,16.5,0.43200000000000005,12.6,13.2,0.0,0.2,0.1,advanced_2007.csv
353,353,30,7.7,0.9,1.8,1.1,17.5,2.6,0.22699999999999998,71,1919,James Posey,0.7000000000000001,4.2,2.6,12.7,['SMALL FORWARD'],poseyja01,2.0,MIAMI HEAT,0.6000000000000001,11.0,0.579,10.4,13.1,1.8,5.2,0.13,advanced_2007.csv
354,354,31,0.0,0.0,-28.6,-4.7,18.4,0.0,0.0,3,13,Vitaly Potapenko,-23.9,0.0,-0.2,-22.1,['CENTER'],potapvi01,0.0,SACRAMENTO KINGS,0.0,9.0,0.0,33.3,20.7,-0.1,-0.1,-0.534,advanced_2007.csv
355,355,23,2.3,2.4,-4.4,-1.8,20.1,0.8,0.8140000000000001,63,720,Leon Powe,-2.6,15.8,0.9,14.6,['CENTER'],powele01,1.0,BOSTON CELTICS,0.011000000000000001,17.9,0.5489999999999999,16.4,18.1,-0.4,1.7000000000000002,0.11599999999999999,advanced_2007.csv
356,356,24,6.7,0.0,-11.1,-2.0,22.1,0.1,0.8,7,64,Josh Powell,-9.2,12.4,-0.2,-1.3,['POWER FORWARD'],poweljo01,0.0,INDIANA PACERS,0.0,17.2,0.29600000000000004,19.8,17.7,-0.1,-0.1,-0.096,advanced_2007.csv
357,357,24,9.1,3.2,-4.0,0.4,20.1,0.30000000000000004,0.385,30,289,Josh Powell,-4.4,6.3,0.1,12.0,['POWER FORWARD'],poweljo01,0.8,GOLDEN STATE WARRIORS,0.0,13.1,0.5700000000000001,20.8,17.0,-0.1,0.4,0.065,advanced_2007.csv
358,358,24,0.0,0.0,-18.4,-6.8,0.0,0.0,0.667,3,13,Roger Powell,-11.6,28.1,-0.1,-8.3,['SMALL FORWARD'],powelro01,0.0,UTAH JAZZ,0.33299999999999996,14.0,0.258,43.6,23.7,-0.1,-0.1,-0.327,advanced_2007.csv
359,359,23,13.7,0.5,-3.0,-0.8,11.9,0.5,0.32,58,563,Ronnie Price,-2.2,3.1,-0.1,10.5,['POINT GUARD'],pricero01,2.5,SACRAMENTO KINGS,0.37799999999999995,7.4,0.489,14.4,18.3,-0.1,0.4,0.035,advanced_2007.csv
360,360,26,12.9,1.4,2.0,0.4,11.3,2.9,0.225,82,3001,Tayshaun Prince,1.7000000000000002,5.7,5.1,16.0,['SMALL FORWARD'],princta01,0.9,DETROIT PISTONS,0.21100000000000002,8.5,0.534,8.2,18.9,3.0,8.0,0.128,advanced_2007.csv
361,361,27,2.6,7.6,-1.0,3.9,19.7,0.8,0.34600000000000003,43,701,Joel Przybilla,-5.0,10.3,-0.5,7.4,['CENTER'],przybjo01,0.8,PORTLAND TRAIL BLAZERS,0.0,14.9,0.467,30.8,8.7,0.2,0.30000000000000004,0.02,advanced_2007.csv
362,362,23,25.8,0.0,-3.9,-2.9,6.8,0.30000000000000004,0.28200000000000003,42,408,Chris Quinn,-1.0,1.8,0.30000000000000004,12.3,['POINT GUARD'],quinnch01,2.0,MIAMI HEAT,0.435,4.3,0.479,12.5,19.6,-0.2,0.6000000000000001,0.07,advanced_2007.csv
363,363,26,10.5,1.4,-2.9,-1.2,15.0,0.7000000000000001,0.231,55,986,Vladimir Radmanović,-1.7000000000000002,6.3,0.1,11.0,['POWER FORWARD'],radmavl01,1.3,LOS ANGELES LAKERS,0.373,10.7,0.518,16.5,19.0,-0.2,0.8,0.04,advanced_2007.csv
364,364,23,3.7,4.3,-2.0,1.3,23.4,0.30000000000000004,0.45799999999999996,13,179,Shavlik Randolph,-3.3,12.8,0.1,15.3,['POWER FORWARD'],randosh01,2.1,PHILADELPHIA 76ERS,0.0,18.1,0.503,13.5,17.2,0.0,0.4,0.102,advanced_2007.csv
365,365,25,12.8,0.5,-0.1,-1.4,25.6,1.9,0.374,68,2425,Zach Randolph,1.3,10.0,3.8,22.8,['POWER FORWARD'],randoza01,1.2,PORTLAND TRAIL BLAZERS,0.037000000000000005,17.6,0.537,12.6,33.1,1.1,5.7,0.11199999999999999,advanced_2007.csv
366,366,33,0.0,5.3,-4.4,1.2,13.9,0.1,1.3330000000000002,2,44,Theo Ratliff,-5.6,5.3,0.0,6.7,['CENTER'],ratlith01,1.2,BOSTON CELTICS,0.0,9.5,0.525,17.4,5.9,0.0,0.1,0.073,advanced_2007.csv
